"rasp1","rasp2","rasp3","rasp4","location"
0,-12.2068965517241,-2.75862068965517,-17.2413793103448,1.1
-0.909090909090909,-10.5454545454545,-14.4545454545455,-19.1212121212121,1.2
-2.02777777777778,-2.91666666666667,-11.1944444444444,-11.75,1.3
-0.833333333333333,0,-7.22222222222222,-9.41666666666667,1.4
-5.6,9.3,-12.4,-7.6,1.5
-1.85714285714286,-10.2571428571429,-4.34285714285714,-20.2285714285714,2.1
-4.29411764705882,-7.38235294117647,-6.88235294117647,-13.5882352941176,2.2
-9.025,-8.725,-9.8,-15.325,2.3
-8.51219512195122,0,-8.02439024390244,-17.5365853658537,2.4
-9.08571428571429,0,-19.8571428571429,-10.8,2.5
-0.111111111111111,-4.05555555555556,-11.75,-20.1666666666667,3.1
-0.925,-4.75,-7.825,-18.425,3.2
-7.42857142857143,-1.46938775510204,-12.469387755102,-16.4081632653061,3.3
-7.275,-1.4,-0.225,-10.925,3.4
-20.3538461538462,-0.338461538461538,-11.5384615384615,-17.1846153846154,3.5
-4.94736842105263,-16.4736842105263,-7.68421052631579,-11.8421052631579,4.1
-0.647058823529412,-5.72549019607843,-17.6274509803922,-12.7058823529412,4.2
-11.8536585365854,-17.3414634146341,-8.58536585365854,-16.0975609756098,4.3
-1.29268292682927,-3.73170731707317,-5.97560975609756,-11.5609756097561,4.4
-5.4,-2.96666666666667,-10.8333333333333,-10.9333333333333,4.5
-12.4782608695652,-8.69565217391304,-6.65217391304348,-7.30434782608696,5.1
-6.05128205128205,-9.94871794871795,-9.02564102564103,-8.35897435897436,5.2
-13.5714285714286,-3.10714285714286,-4.39285714285714,-8.5,5.3
-5.30434782608696,-2.04347826086957,-9.82608695652174,-13.0869565217391,5.4
-15.7560975609756,-0.878048780487805,-2.07317073170732,-11.5853658536585,5.5
-18.2702702702703,-16.2432432432432,-13.1081081081081,-6.56756756756757,6.1
-0.111111111111111,-6.85185185185185,-9.51851851851852,-15.8888888888889,6.2
-1.825,-4.825,-4.425,-12.5,6.3
-2.44736842105263,-10.9736842105263,-6.10526315789474,-9.92105263157895,6.4
-14.3333333333333,-3.77777777777778,-4.33333333333333,-10.6666666666667,6.5
-13.1818181818182,-16.6363636363636,-14.9772727272727,-11.9090909090909,7.1
-19.8412698412698,-19.4285714285714,-4.09523809523809,-0.0634920634920635,7.2
-12.875,-15.725,-1.725,0,7.3
-18.875,-8.28125,-7.8125,-16.75,7.4
-14.0652173913043,-4.8695652173913,-2.06521739130435,-7.21739130434783,7.5
-18.9444444444444,-7.55555555555556,-8.36111111111111,-1.02777777777778,8.1
-5.74468085106383,-17.2553191489362,-3.91489361702128,0,8.2
-6.27027027027027,-14.4324324324324,-4.13513513513514,-5.62162162162162,8.3
-0.8,-6.83333333333333,-0.9,-12.5666666666667,8.4
-7.69811320754717,-10.8867924528302,-0.113207547169811,-2.24528301886792,8.5
-19.9803921568627,-6.03921568627451,-11.0392156862745,-2.2156862745098,9.1
-14,-17.8695652173913,-4.1304347826087,-3,9.2
-6.58536585365854,-16.8292682926829,-6.73170731707317,-0.146341463414634,9.3
-4.11111111111111,-18.1666666666667,-0.0555555555555556,-13,9.4
-4.07407407407407,-10.0740740740741,-2.11111111111111,-9.25925925925926,9.5
-19.6153846153846,-16.6538461538462,-0.0384615384615385,4.92307692307692,10.1
-10.5238095238095,-15.3809523809524,-9.23809523809524,0,10.2
-12.4516129032258,-11.9032258064516,-2.29032258064516,-8.58064516129032,10.3
-0.730769230769231,-12.8076923076923,0,-3.19230769230769,10.4
-10.1333333333333,-14.0666666666667,0,-8.23333333333333,10.5
