mac address, timestamp, rasp, echo_time, rssi, lq, tpl
88:C9:D0:1F:3E:48,11:43:00.412,1,11.11,-18,12,255
88:C9:D0:1F:3E:48,11:38:41.148,1,143.55,-17,12,84
88:C9:D0:1F:3E:48,11:42:18.787,1,166.13,-19,12,255
88:C9:D0:1F:3E:48,11:40:20.841,1,78.67,-18,12,255
88:C9:D0:1F:3E:48,11:41:58.233,1,92.32,-17,12,255
88:C9:D0:1F:3E:48,11:43:40.016,1,124.91,-23,12,255
88:C9:D0:1F:3E:48,11:43:44.847,1,199.76,-24,12,255
88:C9:D0:1F:3E:48,11:43:04.682,1,17.35,-21,12,255
88:C9:D0:1F:3E:48,11:42:47.506,1,48.52,-18,12,255
88:C9:D0:1F:3E:48,11:38:45.236,1,8.55,-16,12,95
88:C9:D0:1F:3E:48,11:42:38.579,1,154.74,-19,12,255
88:C9:D0:1F:3E:48,11:43:13.918,1,127.35,-17,12,255
88:C9:D0:1F:3E:48,11:42:24.341,1,11.08,-17,12,255
88:C9:D0:1F:3E:48,11:40:48.319,1,79.82,-18,12,255
88:C9:D0:1F:3E:48,11:43:53.655,1,131.12,-16,12,255
88:C9:D0:1F:3E:48,11:38:19.630,1,234.87,-18,12,255
88:C9:D0:1F:3E:48,11:39:27.824,1,83.73,-17,12,255
88:C9:D0:1F:3E:48,11:39:49.027,1,37.22,-20,12,255
88:C9:D0:1F:3E:48,11:38:34.542,1,183.46,-21,12,87
88:C9:D0:1F:3E:48,11:40:21.935,1,94.79,-20,12,255
88:C9:D0:1F:3E:48,11:43:22.687,1,19.80,-21,12,255
88:C9:D0:1F:3E:48,11:41:55.187,1,99.86,-19,12,255
88:C9:D0:1F:3E:48,11:40:49.457,1,166.01,-21,12,255
88:C9:D0:1F:3E:48,11:39:04.294,1,118.56,-21,12,255
88:C9:D0:1F:3E:48,11:39:58.945,1,229.62,-18,12,255
88:C9:D0:1F:3E:48,11:40:53.956,1,47.43,-19,12,255
88:C9:D0:1F:3E:48,11:41:20.399,1,169.81,-17,12,255
88:C9:D0:1F:3E:48,11:43:43.711,1,132.39,-19,12,255
88:C9:D0:1F:3E:48,11:43:20.546,1,163.26,-18,12,255
88:C9:D0:1F:3E:48,11:43:12.790,1,198.60,-23,12,255
88:C9:D0:1F:3E:48,11:40:31.982,1,197.33,-20,12,255
88:C9:D0:1F:3E:48,11:43:33.263,1,92.29,-19,12,255
88:C9:D0:1F:3E:48,11:42:26.605,1,184.33,-20,12,255
88:C9:D0:1F:3E:48,11:40:12.333,1,94.64,-19,12,255
88:C9:D0:1F:3E:48,11:38:51.084,1,136.13,-16,12,255
88:C9:D0:1F:3E:48,11:43:01.499,1,86.20,-19,12,255
88:C9:D0:1F:3E:48,11:42:48.526,1,19.85,-17,12,255
88:C9:D0:1F:3E:48,11:38:38.828,1,48.54,-19,12,84
88:C9:D0:1F:3E:48,11:39:37.692,1,311.13,-19,12,255
88:C9:D0:1F:3E:48,11:38:57.836,1,13.53,-21,12,255
88:C9:D0:1F:3E:48,11:40:43.645,1,115.94,-19,12,255
88:C9:D0:1F:3E:48,11:40:05.577,1,8.60,-19,12,255
88:C9:D0:1F:3E:48,11:38:56.823,1,61.15,-16,12,255
88:C9:D0:1F:3E:48,11:43:59.968,1,16.13,-18,12,255
88:C9:D0:1F:3E:48,11:38:28.993,1,71.18,-18,12,255
88:C9:D0:1F:3E:48,11:43:42.481,1,264.79,-18,12,255
88:C9:D0:1F:3E:48,11:43:30.366,1,19.88,-17,12,255
88:C9:D0:1F:3E:48,11:41:28.041,1,78.63,-19,12,255
88:C9:D0:1F:3E:48,11:38:42.167,1,18.65,-16,12,84
88:C9:D0:1F:3E:48,11:43:36.673,1,203.55,-17,12,255
88:C9:D0:1F:3E:48,11:41:18.029,1,191.09,-20,12,255
88:C9:D0:1F:3E:48,11:43:24.985,1,208.48,-23,12,255
88:C9:D0:1F:3E:48,11:40:35.137,1,88.54,-20,12,255
88:C9:D0:1F:3E:48,11:39:49.916,1,47.32,-18,12,255
88:C9:D0:1F:3E:48,11:42:11.327,1,19.73,-18,12,255
88:C9:D0:1F:3E:48,11:39:25.505,1,296.11,-18,12,255
88:C9:D0:1F:3E:48,11:39:41.000,1,205.92,-21,12,255
88:C9:D0:1F:3E:48,11:41:02.773,1,197.41,-15,12,255
88:C9:D0:1F:3E:48,11:41:50.589,1,132.33,-16,12,255
88:C9:D0:1F:3E:48,11:38:30.903,1,49.88,-18,12,255
88:C9:D0:1F:3E:48,11:39:03.176,1,161.15,-18,12,255
88:C9:D0:1F:3E:48,11:41:45.272,1,118.57,-19,12,255
88:C9:D0:1F:3E:48,11:38:21.948,1,124.90,-18,12,255
88:C9:D0:1F:3E:48,11:39:56.524,1,297.32,-19,12,255
88:C9:D0:1F:3E:48,11:42:52.905,1,187.36,-19,12,255
88:C9:D0:1F:3E:48,11:39:38.742,1,83.58,-18,12,255
88:C9:D0:1F:3E:48,11:38:47.690,1,254.90,-20,12,95
88:C9:D0:1F:3E:48,11:39:45.762,1,36.06,-18,12,255
88:C9:D0:1F:3E:48,11:42:50.691,1,154.94,-20,12,255
88:C9:D0:1F:3E:48,11:40:18.706,1,158.54,-19,12,255
88:C9:D0:1F:3E:48,11:39:28.886,1,48.44,-19,12,255
88:C9:D0:1F:3E:48,11:41:38.076,1,179.84,-19,12,255
88:C9:D0:1F:3E:48,11:40:11.193,1,81.12,-20,12,255
88:C9:D0:1F:3E:48,11:38:58.853,1,16.16,-19,12,255
88:C9:D0:1F:3E:48,11:43:58.952,1,82.29,-17,12,255
88:C9:D0:1F:3E:48,11:40:57.142,1,76.11,-21,12,255
88:C9:D0:1F:3E:48,11:40:39.311,1,62.40,-22,12,255
88:C9:D0:1F:3E:48,11:40:56.285,1,58.50,-18,12,255
88:C9:D0:1F:3E:48,11:41:34.718,1,133.56,-18,12,255
88:C9:D0:1F:3E:48,11:38:40.004,1,176.14,-19,12,84
88:C9:D0:1F:3E:48,11:41:09.253,1,14.79,-16,12,255
88:C9:D0:1F:3E:48,11:42:23.215,1,92.26,-16,12,255
88:C9:D0:1F:3E:48,11:39:11.226,1,202.35,-17,12,255
88:C9:D0:1F:3E:48,11:42:14.474,1,13.52,-17,12,255
88:C9:D0:1F:3E:48,11:39:02.014,1,122.35,-18,12,255
88:C9:D0:1F:3E:48,11:43:08.245,1,233.54,-18,12,255
88:C9:D0:1F:3E:48,11:38:53.422,1,117.29,-19,12,255
88:C9:D0:1F:3E:48,11:41:13.457,1,82.34,-18,12,255
88:C9:D0:1F:3E:48,11:39:13.473,1,17.39,-25,12,255
88:C9:D0:1F:3E:48,11:40:30.785,1,161.04,-16,12,255
88:C9:D0:1F:3E:48,11:42:46.606,1,58.43,-19,12,255
88:C9:D0:1F:3E:48,11:41:05.999,1,13.79,-20,12,255
88:C9:D0:1F:3E:48,11:42:35.504,1,78.56,-20,12,255
88:C9:D0:1F:3E:48,11:43:38.891,1,18.50,-17,12,255
88:C9:D0:1F:3E:48,11:43:34.308,1,44.88,-20,12,255
88:C9:D0:1F:3E:48,11:39:53.089,1,154.93,-20,12,255
88:C9:D0:1F:3E:48,11:39:36.336,1,136.15,-16,12,255
88:C9:D0:1F:3E:48,11:42:04.909,1,84.92,-16,12,255
88:C9:D0:1F:3E:48,11:40:40.375,1,58.57,-21,12,255
88:C9:D0:1F:3E:48,11:41:12.375,1,14.90,-16,12,255
88:C9:D0:1F:3E:48,11:42:08.205,1,123.63,-19,12,255
88:C9:D0:1F:3E:48,11:39:12.455,1,228.62,-15,12,255
88:C9:D0:1F:3E:48,11:41:00.559,1,157.32,-16,12,255
88:C9:D0:1F:3E:48,11:40:23.047,1,112.31,-20,12,255
88:C9:D0:1F:3E:48,11:41:10.276,1,22.41,-20,12,255
88:C9:D0:1F:3E:48,11:38:25.480,1,201.08,-17,12,255
88:C9:D0:1F:3E:48,11:39:47.877,1,57.26,-17,12,255
88:C9:D0:1F:3E:48,11:42:31.017,1,102.43,-22,12,255
88:C9:D0:1F:3E:48,11:40:04.568,1,49.87,-18,12,255
88:C9:D0:1F:3E:48,11:41:22.799,1,197.38,-18,12,255
88:C9:D0:1F:3E:48,11:43:58.058,1,138.49,-22,12,255
88:C9:D0:1F:3E:48,11:41:43.026,1,66.13,-17,12,255
88:C9:D0:1F:3E:48,11:42:37.585,1,12.35,-16,12,255
88:C9:D0:1F:3E:48,11:38:44.228,1,52.36,-18,12,95
88:C9:D0:1F:3E:48,11:38:54.563,1,141.09,-23,12,255
88:C9:D0:1F:3E:48,11:43:07.012,1,132.38,-21,12,255
88:C9:D0:1F:3E:48,11:40:15.370,1,16.10,-18,12,255
88:C9:D0:1F:3E:48,11:41:39.778,1,702.24,-21,12,255
88:C9:D0:1F:3E:48,11:41:25.869,1,8.53,-17,12,255
88:C9:D0:1F:3E:48,11:38:52.304,1,219.90,-19,12,255
88:C9:D0:1F:3E:48,11:42:10.307,1,12.24,-20,12,255
88:C9:D0:1F:3E:48,11:42:45.491,1,192.49,-20,12,255
88:C9:D0:1F:3E:48,11:43:49.007,1,12.30,-16,12,255
88:C9:D0:1F:3E:48,11:38:35.732,1,147.45,-19,12,87
88:C9:D0:1F:3E:48,11:43:15.043,1,126.14,-19,12,255
88:C9:D0:1F:3E:48,11:41:24.861,1,46.12,-15,12,255
88:C9:D0:1F:3E:48,11:40:44.952,1,208.63,-17,12,255
88:C9:D0:1F:3E:48,11:41:03.786,1,12.35,-18,12,255
88:C9:D0:1F:3E:48,11:42:34.298,1,232.35,-18,12,255
88:C9:D0:1F:3E:48,11:42:17.621,1,81.15,-17,12,255
88:C9:D0:1F:3E:48,11:39:07.670,1,137.36,-18,12,255
88:C9:D0:1F:3E:48,11:42:53.959,1,53.56,-18,12,255
88:C9:D0:1F:3E:48,11:42:03.825,1,19.77,-18,12,255
88:C9:D0:1F:3E:48,11:42:44.206,1,49.80,-14,12,255
88:C9:D0:1F:3E:48,11:42:13.461,1,82.39,-18,12,255
88:C9:D0:1F:3E:48,11:40:50.663,1,206.02,-16,12,255
88:C9:D0:1F:3E:48,11:43:19.336,1,15.19,-20,12,255
88:C9:D0:1F:3E:48,11:39:24.203,1,231.09,-19,12,255
88:C9:D0:1F:3E:48,11:43:05.879,1,197.32,-21,12,255
88:C9:D0:1F:3E:48,11:43:26.109,1,39.98,-16,12,255
88:C9:D0:1F:3E:48,11:43:56.730,1,117.46,-18,12,255
88:C9:D0:1F:3E:48,11:39:14.606,1,133.62,-21,12,255
88:C9:D0:1F:3E:48,11:42:20.923,1,12.55,-16,12,255
88:C9:D0:1F:3E:48,11:38:17.254,1,52.43,-16,12,255
88:C9:D0:1F:3E:48,11:43:16.128,1,84.86,-19,12,255
88:C9:D0:1F:3E:48,11:41:51.603,1,14.83,-20,12,255
88:C9:D0:1F:3E:48,11:39:57.832,1,191.23,-20,12,255
88:C9:D0:1F:3E:48,11:40:29.623,1,129.85,-17,12,255
88:C9:D0:1F:3E:48,11:41:33.584,1,141.13,-22,12,255
88:C9:D0:1F:3E:48,11:42:07.082,1,114.83,-19,12,255
88:C9:D0:1F:3E:48,11:42:58.354,1,12.35,-19,12,255
88:C9:D0:1F:3E:48,11:41:32.442,1,197.33,-17,12,255
88:C9:D0:1F:3E:48,11:42:28.782,1,21.08,-20,12,255
88:C9:D0:1F:3E:48,11:40:17.545,1,46.16,-19,12,255
88:C9:D0:1F:3E:48,11:40:28.493,1,42.37,-16,12,255
88:C9:D0:1F:3E:48,11:42:29.892,1,42.24,-18,12,255
88:C9:D0:1F:3E:48,11:44:01.162,1,193.62,-17,12,255
88:C9:D0:1F:3E:48,11:40:37.223,1,78.60,-19,12,255
88:C9:D0:1F:3E:48,11:43:32.170,1,8.68,-19,12,255
88:C9:D0:1F:3E:48,11:39:44.726,1,221.15,-19,12,255
88:C9:D0:1F:3E:48,11:38:36.909,1,107.32,-20,12,87
88:C9:D0:1F:3E:48,11:40:47.297,1,106.09,-16,12,255
88:C9:D0:1F:3E:48,11:42:15.488,1,13.64,-18,12,255
88:C9:D0:1F:3E:48,11:38:48.723,1,32.45,-20,12,255
88:C9:D0:1F:3E:48,11:39:15.620,1,13.63,-20,12,255
88:C9:D0:1F:3E:48,11:40:36.145,1,7.35,-19,12,255
88:C9:D0:1F:3E:48,11:38:20.823,1,192.29,-22,12,255
88:C9:D0:1F:3E:48,11:38:37.779,1,38.61,-18,12,87
88:C9:D0:1F:3E:48,11:42:12.379,1,51.07,-19,12,255
88:C9:D0:1F:3E:48,11:39:29.978,1,112.43,-20,12,255
88:C9:D0:1F:3E:48,11:38:32.221,1,229.91,-16,12,255
88:C9:D0:1F:3E:48,11:42:55.051,1,92.35,-22,12,255
88:C9:D0:1F:3E:48,11:43:31.161,1,7.16,-17,12,255
88:C9:D0:1F:3E:48,11:38:55.983,1,198.53,-19,12,255
88:C9:D0:1F:3E:48,11:40:46.154,1,251.05,-18,12,255
88:C9:D0:1F:3E:48,11:42:49.536,1,9.82,-22,12,255
88:C9:D0:1F:3E:48,11:40:52.872,1,117.28,-25,12,255
88:C9:D0:1F:3E:48,11:38:27.768,1,84.75,-17,12,255
88:C9:D0:1F:3E:48,11:39:34.171,1,19.70,-17,12,255
88:C9:D0:1F:3E:48,11:41:07.153,1,154.88,-17,12,255
88:C9:D0:1F:3E:48,11:41:56.057,1,12.29,-15,12,255
88:C9:D0:1F:3E:48,11:39:39.854,1,63.74,-19,12,255
88:C9:D0:1F:3E:48,11:42:32.041,1,77.24,-17,12,255
88:C9:D0:1F:3E:48,11:41:41.897,1,13.11,-18,12,255
88:C9:D0:1F:3E:48,11:41:35.853,1,136.07,-17,12,255
88:C9:D0:1F:3E:48,11:39:32.186,1,154.88,-18,12,255
88:C9:D0:1F:3E:48,11:40:58.471,1,153.67,-19,12,255
88:C9:D0:1F:3E:48,11:39:33.304,1,9.91,-19,12,255
88:C9:D0:1F:3E:48,11:40:16.498,1,129.79,-21,12,255
88:C9:D0:1F:3E:48,11:41:57.141,1,83.60,-19,12,255
88:C9:D0:1F:3E:48,11:43:09.302,1,57.36,-19,12,255
88:C9:D0:1F:3E:48,11:40:55.106,1,87.29,-19,12,255
88:C9:D0:1F:3E:48,11:40:01.233,1,129.85,-19,12,255
88:C9:D0:1F:3E:48,11:39:51.934,1,9.84,-18,12,255
88:C9:D0:1F:3E:48,11:39:05.385,1,91.14,-25,12,255
88:C9:D0:1F:3E:48,11:42:56.208,1,156.09,-20,12,255
88:C9:D0:1F:3E:48,11:38:59.863,1,9.83,-18,12,255
88:C9:D0:1F:3E:48,11:39:19.318,1,161.05,-19,12,255
88:C9:D0:1F:3E:48,11:41:49.456,1,76.05,-20,12,255
88:C9:D0:1F:3E:48,11:41:19.229,1,199.89,-16,12,255
88:C9:D0:1F:3E:48,11:42:22.123,1,199.45,-19,12,255
88:C9:D0:1F:3E:48,11:43:47.057,1,70.98,-18,12,255
88:C9:D0:1F:3E:48,11:41:23.814,1,14.82,-16,12,255
88:C9:D0:1F:3E:48,11:38:18.395,1,141.03,-21,12,255
88:C9:D0:1F:3E:48,11:41:16.837,1,127.41,-21,12,255
88:C9:D0:1F:3E:48,11:41:26.962,1,92.36,-20,12,255
88:C9:D0:1F:3E:48,11:39:55.227,1,14.85,-19,12,255
88:C9:D0:1F:3E:48,11:40:59.402,1,106.03,-17,12,255
88:C9:D0:1F:3E:48,11:39:00.891,1,28.62,-16,12,255
88:C9:D0:1F:3E:48,11:42:43.288,1,376.11,-17,12,255
88:C9:D0:1F:3E:48,11:39:50.924,1,8.60,-19,12,255
88:C9:D0:1F:3E:48,11:40:34.048,1,52.40,-17,12,255
88:C9:D0:1F:3E:48,11:40:00.103,1,157.38,-19,12,255
88:C9:D0:1F:3E:48,11:42:59.401,1,47.37,-21,12,255
88:C9:D0:1F:3E:48,11:42:00.576,1,142.18,-18,12,255
88:C9:D0:1F:3E:48,11:43:28.087,1,13.43,-22,12,255
88:C9:D0:1F:3E:48,11:41:15.709,1,126.14,-19,12,255
88:C9:D0:1F:3E:48,11:39:20.532,1,213.59,-19,12,255
88:C9:D0:1F:3E:48,11:41:29.090,1,49.88,-16,12,255
88:C9:D0:1F:3E:48,11:41:52.739,1,134.82,-18,12,255
88:C9:D0:1F:3E:48,11:39:43.504,1,254.78,-18,12,255
88:C9:D0:1F:3E:48,11:41:11.359,1,83.57,-17,12,255
88:C9:D0:1F:3E:48,11:43:52.342,1,98.56,-18,12,255
88:C9:D0:1F:3E:48,11:43:54.574,1,101.18,-19,12,255
88:C9:D0:1F:3E:48,11:42:39.724,1,144.87,-18,12,255
88:C9:D0:1F:3E:48,11:43:18.253,1,47.39,-22,12,255
88:C9:D0:1F:3E:48,11:43:48.156,1,17.26,-18,12,255
88:C9:D0:1F:3E:48,11:40:42.681,1,17.41,-16,12,255
88:C9:D0:1F:3E:48,11:42:05.966,1,56.11,-19,12,255
88:C9:D0:1F:3E:48,11:43:35.469,1,161.06,-18,12,255
88:C9:D0:1F:3E:48,11:41:01.576,1,15.99,-19,12,255
88:C9:D0:1F:3E:48,11:43:29.303,1,47.42,-18,12,255
88:C9:D0:1F:3E:48,11:43:17.206,1,77.34,-18,12,255
88:C9:D0:1F:3E:48,11:41:59.434,1,200.02,-20,12,255
88:C9:D0:1F:3E:48,11:38:24.279,1,201.10,-19,12,255
88:C9:D0:1F:3E:48,11:40:32.996,1,13.57,-18,12,255
88:C9:D0:1F:3E:48,11:43:51.243,1,128.59,-16,12,255
88:C9:D0:1F:3E:48,11:39:16.841,1,221.17,-17,12,255
88:C9:D0:1F:3E:48,11:40:06.785,1,99.90,-18,12,255
88:C9:D0:1F:3E:48,11:40:19.761,1,57.34,-18,12,255
88:C9:D0:1F:3E:48,11:39:23.115,1,227.28,-17,12,255
88:C9:D0:1F:3E:48,11:43:27.235,1,47.28,-21,12,255
88:C9:D0:1F:3E:48,11:40:51.770,1,91.04,-17,12,255
88:C9:D0:1F:3E:48,11:39:10.024,1,219.90,-18,12,255
88:C9:D0:1F:3E:48,11:40:26.252,1,16.09,-21,12,255
88:C9:D0:1F:3E:48,11:41:46.456,1,206.08,-19,12,255
88:C9:D0:1F:3E:48,11:39:18.157,1,314.91,-20,12,255
88:C9:D0:1F:3E:48,11:43:02.545,1,45.98,-18,12,255
88:C9:D0:1F:3E:48,11:40:07.903,1,144.86,-19,12,255
88:C9:D0:1F:3E:48,11:42:41.780,1,23.55,-17,12,255
88:C9:D0:1F:3E:48,11:40:27.451,1,198.54,-21,12,255
88:C9:D0:1F:3E:48,11:43:10.577,1,274.84,-20,12,255
88:C9:D0:1F:3E:48,11:42:57.342,1,133.60,-16,12,255
88:C9:D0:1F:3E:48,11:38:33.377,1,168.59,-19,12,87
88:C9:D0:1F:3E:48,11:42:36.606,1,108.55,-18,12,255
88:C9:D0:1F:3E:48,11:42:16.540,1,51.16,-21,12,255
88:C9:D0:1F:3E:48,11:43:11.592,1,13.56,-21,12,255
88:C9:D0:1F:3E:48,11:38:46.435,1,198.63,-19,12,95
88:C9:D0:1F:3E:48,11:42:09.295,1,89.88,-19,12,255
88:C9:D0:1F:3E:48,11:38:49.950,1,224.76,-20,12,255
88:C9:D0:1F:3E:48,11:40:02.427,1,193.63,-20,12,255
88:C9:D0:1F:3E:48,11:39:54.212,1,122.35,-18,12,255
88:C9:D0:1F:3E:48,11:40:24.111,1,63.61,-17,12,255
88:C9:D0:1F:3E:48,11:43:23.863,1,127.43,-22,12,255
88:C9:D0:1F:3E:48,11:39:26.755,1,262.37,-16,12,255
88:C9:D0:1F:3E:48,11:42:01.929,1,196.11,-19,12,255
