mac address, rasp, RX, timestamp, SN
A0:CB:FD:EF:17:78,1,-1,11:39:04.741,0
A0:CB:FD:EF:17:78,1,-92,11:41:56.177,1534
84:98:66:C4:21:8F,1,-92,11:42:52.273,599
F4:E3:FB:85:66:D8,1,-1,11:38:05.429,0
F4:E3:FB:85:66:D8,1,-54,11:38:26.243,447
F4:E3:FB:85:66:D8,1,-53,11:38:29.727,451
F4:E3:FB:85:66:D8,1,-40,11:39:44.029,457
F4:E3:FB:85:66:D8,1,-54,11:39:44.135,838
F4:E3:FB:85:66:D8,1,-38,11:39:54.495,477
F4:E3:FB:85:66:D8,1,-61,11:40:13.295,479
20:6E:9C:F4:FF:DD,1,-55,11:38:35.956,3505
20:6E:9C:F4:FF:DD,1,-58,11:38:36.057,3507
20:6E:9C:F4:FF:DD,1,-59,11:39:30.305,3538
20:6E:9C:F4:FF:DD,1,-56,11:39:30.455,3544
20:6E:9C:F4:FF:DD,1,-59,11:39:30.562,3549
20:6E:9C:F4:FF:DD,1,-57,11:39:41.400,3579
20:6E:9C:F4:FF:DD,1,-56,11:39:41.501,3583
20:6E:9C:F4:FF:DD,1,-59,11:39:41.602,3586
20:6E:9C:F4:FF:DD,1,-57,11:40:00.574,3619
20:6E:9C:F4:FF:DD,1,-60,11:40:00.680,3623
20:6E:9C:F4:FF:DD,1,-53,11:40:35.699,3658
20:6E:9C:F4:FF:DD,1,-51,11:40:35.803,3661
20:6E:9C:F4:FF:DD,1,-51,11:40:35.905,3665
20:6E:9C:F4:FF:DD,1,-55,11:40:36.022,3667
20:6E:9C:F4:FF:DD,1,-55,11:41:33.694,3701
20:6E:9C:F4:FF:DD,1,-51,11:41:33.801,3705
20:6E:9C:F4:FF:DD,1,-54,11:41:33.903,3708
20:6E:9C:F4:FF:DD,1,-60,11:41:44.894,3743
20:6E:9C:F4:FF:DD,1,-58,11:41:45.008,3746
20:6E:9C:F4:FF:DD,1,-60,11:41:45.121,3750
20:6E:9C:F4:FF:DD,1,-62,11:41:45.230,3752
20:6E:9C:F4:FF:DD,1,-54,11:42:04.167,3787
20:6E:9C:F4:FF:DD,1,-54,11:42:04.268,3789
20:6E:9C:F4:FF:DD,1,-59,11:42:04.373,3793
20:6E:9C:F4:FF:DD,1,-71,11:42:04.475,3795
20:6E:9C:F4:FF:DD,1,-67,11:42:39.404,3829
20:6E:9C:F4:FF:DD,1,-69,11:42:39.510,3832
20:6E:9C:F4:FF:DD,1,-88,11:43:46.535,3868
20:6E:9C:F4:FF:DD,1,-62,11:43:46.654,3873
20:6E:9C:F4:FF:DD,1,-61,11:43:46.758,3875
20:6E:9C:F4:FF:DD,1,-76,11:43:46.862,3879
DC:A9:04:4F:D9:35,1,-69,11:38:03.529,354
DC:A9:04:4F:D9:35,1,-65,11:38:03.663,372
DC:A9:04:4F:D9:35,1,-65,11:38:09.262,455
DC:A9:04:4F:D9:35,1,-66,11:38:09.369,460
DC:A9:04:4F:D9:35,1,-67,11:38:10.533,490
DC:A9:04:4F:D9:35,1,-68,11:38:10.641,535
DC:A9:04:4F:D9:35,1,-64,11:38:14.672,538
84:11:9E:FD:16:B3,1,-1,11:39:05.067,0
98:01:A7:B6:B2:BD,1,-61,11:38:06.000,401
98:01:A7:B6:B2:BD,1,-61,11:38:14.263,418
98:01:A7:B6:B2:BD,1,-63,11:38:21.654,499
EE:2E:6E:7D:15:E2,1,-63,11:39:53.205,3583
EE:2E:6E:7D:15:E2,1,-79,11:39:53.418,3598
EE:2E:6E:7D:15:E2,1,-67,11:39:53.521,3602
EE:2E:6E:7D:15:E2,1,-68,11:39:57.201,3634
EE:2E:6E:7D:15:E2,1,-68,11:39:57.309,3635
C4:43:8F:B3:0A:F7,1,-78,11:38:17.545,1515
C4:43:8F:B3:0A:F7,1,-77,11:38:20.911,1539
C4:43:8F:B3:0A:F7,1,-86,11:38:26.465,1542
C4:43:8F:B3:0A:F7,1,-77,11:39:02.235,1543
C4:43:8F:B3:0A:F7,1,-78,11:39:32.311,1544
C4:43:8F:B3:0A:F7,1,-77,11:39:59.174,1
C4:43:8F:B3:0A:F7,1,-77,11:39:59.287,5
C4:43:8F:B3:0A:F7,1,-78,11:39:59.401,10
C4:43:8F:B3:0A:F7,1,-78,11:39:59.504,1
C4:43:8F:B3:0A:F7,1,-78,11:39:59.613,5
C4:43:8F:B3:0A:F7,1,-77,11:39:59.727,11
C4:43:8F:B3:0A:F7,1,-77,11:39:59.834,15
C4:43:8F:B3:0A:F7,1,-78,11:39:59.937,5
C4:43:8F:B3:0A:F7,1,-78,11:40:00.038,10
C4:43:8F:B3:0A:F7,1,-77,11:40:00.141,0
C4:43:8F:B3:0A:F7,1,-78,11:40:00.244,5
C4:43:8F:B3:0A:F7,1,-78,11:40:00.345,11
C4:43:8F:B3:0A:F7,1,-77,11:40:00.456,0
C4:43:8F:B3:0A:F7,1,-78,11:40:00.575,5
C4:43:8F:B3:0A:F7,1,-78,11:40:00.682,12
C4:43:8F:B3:0A:F7,1,-77,11:40:00.795,2
C4:43:8F:B3:0A:F7,1,-77,11:40:00.907,8
C4:43:8F:B3:0A:F7,1,-79,11:40:01.023,14
