mac address, rasp, RX, timestamp, SN
DC:A9:04:4F:D9:35,1,-63,11:24:48.687,2407
DC:A9:04:4F:D9:35,1,-63,11:24:48.797,2420
DC:A9:04:4F:D9:35,1,-63,11:24:59.905,2451
DC:A9:04:4F:D9:35,1,-64,11:25:04.968,2495
DC:A9:04:4F:D9:35,1,-63,11:25:06.934,2519
DC:A9:04:4F:D9:35,1,-63,11:25:09.531,2535
DC:A9:04:4F:D9:35,1,-63,11:25:10.760,2575
DC:A9:04:4F:D9:35,1,-63,11:25:10.862,2579
DC:A9:04:4F:D9:35,1,-63,11:25:22.253,2604
DC:A9:04:4F:D9:35,1,-64,11:25:22.392,2606
DC:A9:04:4F:D9:35,1,-64,11:25:30.908,2610
DC:A9:04:4F:D9:35,1,-63,11:25:31.037,2612
DC:A9:04:4F:D9:35,1,-63,11:25:38.397,2707
DC:A9:04:4F:D9:35,1,-63,11:25:38.616,2724
DC:A9:04:4F:D9:35,1,-58,11:25:43.938,2749
DC:A9:04:4F:D9:35,1,-59,11:25:44.041,2757
DC:A9:04:4F:D9:35,1,-63,11:25:56.117,2894
DC:A9:04:4F:D9:35,1,-63,11:26:05.032,2916
DC:A9:04:4F:D9:35,1,-63,11:26:05.134,2919
DC:A9:04:4F:D9:35,1,-63,11:26:06.636,2930
DC:A9:04:4F:D9:35,1,-63,11:26:06.741,2948
DC:A9:04:4F:D9:35,1,-63,11:26:12.901,3007
DC:A9:04:4F:D9:35,1,-63,11:26:18.181,3016
DC:A9:04:4F:D9:35,1,-63,11:26:18.294,3017
DC:A9:04:4F:D9:35,1,-63,11:26:18.405,3045
DC:A9:04:4F:D9:35,1,-63,11:26:18.518,3046
DC:A9:04:4F:D9:35,1,-63,11:26:29.315,3125
DC:A9:04:4F:D9:35,1,-63,11:26:29.426,3136
DC:A9:04:4F:D9:35,1,-62,11:26:46.156,3234
DC:A9:04:4F:D9:35,1,-63,11:27:01.109,3305
DC:A9:04:4F:D9:35,1,-63,11:27:02.200,3311
DC:A9:04:4F:D9:35,1,-63,11:27:02.309,3324
DC:A9:04:4F:D9:35,1,-63,11:27:02.760,3354
DC:A9:04:4F:D9:35,1,-63,11:27:02.862,3361
DC:A9:04:4F:D9:35,1,-63,11:27:08.011,3429
DC:A9:04:4F:D9:35,1,-63,11:27:08.843,3453
DC:A9:04:4F:D9:35,1,-63,11:27:19.298,3528
DC:A9:04:4F:D9:35,1,-62,11:27:19.413,3541
DC:A9:04:4F:D9:35,1,-62,11:27:24.413,3573
DC:A9:04:4F:D9:35,1,-63,11:27:24.518,3603
DC:A9:04:4F:D9:35,1,-63,11:27:24.620,3604
DC:A9:04:4F:D9:35,1,-63,11:27:25.050,3650
DC:A9:04:4F:D9:35,1,-63,11:27:25.152,3661
DC:A9:04:4F:D9:35,1,-63,11:27:25.253,3662
DC:A9:04:4F:D9:35,1,-63,11:27:36.824,3736
DC:A9:04:4F:D9:35,1,-63,11:27:36.929,3754
DC:A9:04:4F:D9:35,1,-63,11:27:37.036,3755
DC:A9:04:4F:D9:35,1,-64,11:27:48.163,3873
DC:A9:04:4F:D9:35,1,-64,11:27:48.288,3875
DC:A9:04:4F:D9:35,1,-63,11:27:51.884,3896
DC:A9:04:4F:D9:35,1,-63,11:27:51.997,3905
DC:A9:04:4F:D9:35,1,-63,11:27:52.109,3924
DC:A9:04:4F:D9:35,1,-63,11:27:52.222,3925
DC:A9:04:4F:D9:35,1,-63,11:27:53.272,3949
DC:A9:04:4F:D9:35,1,-63,11:28:04.885,3981
DC:A9:04:4F:D9:35,1,-64,11:28:04.986,3989
DC:A9:04:4F:D9:35,1,-64,11:28:10.349,4021
DC:A9:04:4F:D9:35,1,-64,11:28:10.469,4022
DC:A9:04:4F:D9:35,1,-59,11:28:10.576,4027
DC:A9:04:4F:D9:35,1,-59,11:28:10.780,4050
DC:A9:04:4F:D9:35,1,-61,11:28:10.899,4070
DC:A9:04:4F:D9:35,1,-61,11:28:11.006,4074
DC:A9:04:4F:D9:35,1,-63,11:28:11.231,4091
DC:A9:04:4F:D9:35,1,-75,11:28:11.864,18
DC:A9:04:4F:D9:35,1,-60,11:28:12.190,36
DC:A9:04:4F:D9:35,1,-64,11:28:12.401,50
DC:A9:04:4F:D9:35,1,-61,11:28:12.617,65
DC:A9:04:4F:D9:35,1,-60,11:28:12.728,66
DC:A9:04:4F:D9:35,1,-64,11:28:13.030,91
DC:A9:04:4F:D9:35,1,-59,11:28:22.085,179
DC:A9:04:4F:D9:35,1,-59,11:28:32.328,249
DC:A9:04:4F:D9:35,1,-63,11:28:33.146,263
DC:A9:04:4F:D9:35,1,-63,11:28:43.729,376
DC:A9:04:4F:D9:35,1,-63,11:28:43.833,385
DC:A9:04:4F:D9:35,1,-63,11:28:43.937,403
DC:A9:04:4F:D9:35,1,-63,11:28:44.039,406
DC:A9:04:4F:D9:35,1,-63,11:28:44.152,407
DC:A9:04:4F:D9:35,1,-63,11:29:05.370,524
DC:A9:04:4F:D9:35,1,-64,11:29:05.480,525
DC:A9:04:4F:D9:35,1,-63,11:29:06.121,560
DC:A9:04:4F:D9:35,1,-63,11:29:12.782,573
DC:A9:04:4F:D9:35,1,-63,11:29:12.937,593
DC:A9:04:4F:D9:35,1,-63,11:29:27.901,667
DC:A9:04:4F:D9:35,1,-64,11:29:28.035,669
DC:A9:04:4F:D9:35,1,-63,11:29:38.025,794
DC:A9:04:4F:D9:35,1,-64,11:29:38.131,807
DC:A9:04:4F:D9:35,1,-61,11:29:39.921,820
DC:A9:04:4F:D9:35,1,-63,11:29:40.250,826
DC:A9:04:4F:D9:35,1,-64,11:29:40.354,828
DC:A9:04:4F:D9:35,1,-65,11:29:52.566,838
DC:A9:04:4F:D9:35,1,-64,11:29:52.671,849
DC:A9:04:4F:D9:35,1,-64,11:29:52.779,867
DC:A9:04:4F:D9:35,1,-64,11:30:01.418,893
DC:A9:04:4F:D9:35,1,-65,11:30:03.954,985
DC:A9:04:4F:D9:35,1,-65,11:30:04.069,990
DC:A9:04:4F:D9:35,1,-65,11:30:08.762,1024
DC:A9:04:4F:D9:35,1,-65,11:30:14.763,1047
DC:A9:04:4F:D9:35,1,-64,11:30:14.867,1060
DC:A9:04:4F:D9:35,1,-64,11:30:14.969,1062
DC:A9:04:4F:D9:35,1,-65,11:30:25.503,1093
DC:A9:04:4F:D9:35,1,-64,11:30:25.611,1107
DC:A9:04:4F:D9:35,1,-64,11:30:25.786,1109
DC:A9:04:4F:D9:35,1,-63,11:30:26.461,1130
DC:A9:04:4F:D9:35,1,-65,11:30:27.689,1152
84:11:9E:FD:16:B3,1,-1,11:27:05.853,0
84:11:9E:FD:16:B3,1,-64,11:29:00.115,2360
98:01:A7:B6:B2:BD,1,-1,11:24:35.395,0
98:01:A7:B6:B2:BD,1,-72,11:24:38.683,3447
98:01:A7:B6:B2:BD,1,-74,11:26:24.327,3604
98:01:A7:B6:B2:BD,1,-66,11:26:50.892,3650
10:2F:6B:4B:A4:10,1,-83,11:26:13.131,472
10:2F:6B:4B:A4:10,1,-87,11:26:13.243,475
C4:43:8F:B3:0A:F7,1,-1,11:24:31.914,0
C4:43:8F:B3:0A:F7,1,-82,11:24:37.217,26
C4:43:8F:B3:0A:F7,1,-82,11:24:37.548,27
C4:43:8F:B3:0A:F7,1,-82,11:25:02.267,1427
C4:43:8F:B3:0A:F7,1,-78,11:25:02.385,1430
C4:43:8F:B3:0A:F7,1,-81,11:25:06.385,1435
C4:43:8F:B3:0A:F7,1,-81,11:25:36.709,1436
C4:43:8F:B3:0A:F7,1,-83,11:26:05.032,1437
C4:43:8F:B3:0A:F7,1,-80,11:26:33.366,30
C4:43:8F:B3:0A:F7,1,-80,11:26:34.565,1439
C4:43:8F:B3:0A:F7,1,-82,11:27:12.821,1459
C4:43:8F:B3:0A:F7,1,-79,11:27:12.924,1462
C4:43:8F:B3:0A:F7,1,-79,11:27:43.214,1491
C4:43:8F:B3:0A:F7,1,-80,11:28:36.728,1495
C4:43:8F:B3:0A:F7,1,-80,11:29:22.247,1497
34:97:F6:B8:E7:E3,1,-84,11:26:41.210,804
34:97:F6:B8:E7:E3,1,-82,11:26:41.487,812
34:97:F6:B8:E7:E3,1,-84,11:26:42.010,814
34:97:F6:B8:E7:E3,1,-80,11:26:43.225,1
34:97:F6:B8:E7:E3,1,-81,11:26:43.340,2
34:97:F6:B8:E7:E3,1,-90,11:26:47.163,840
34:97:F6:B8:E7:E3,1,-88,11:26:47.268,2492
34:97:F6:B8:E7:E3,1,-87,11:27:07.645,867
34:97:F6:B8:E7:E3,1,-88,11:27:19.298,11
34:97:F6:B8:E7:E3,1,-83,11:27:19.963,883
34:97:F6:B8:E7:E3,1,-88,11:27:35.914,2520
34:97:F6:B8:E7:E3,1,-85,11:27:36.480,907
34:97:F6:B8:E7:E3,1,-82,11:27:37.037,929
34:97:F6:B8:E7:E3,1,-66,11:28:34.317,219
34:97:F6:B8:E7:E3,1,-63,11:28:36.831,961
34:97:F6:B8:E7:E3,1,-63,11:28:38.065,220
34:97:F6:B8:E7:E3,1,-65,11:28:43.064,991
34:97:F6:B8:E7:E3,1,-65,11:28:43.175,995
34:97:F6:B8:E7:E3,1,-49,11:29:38.234,1004
84:2E:27:FB:AA:5D,1,-90,11:27:28.734,1243
