mac address, timestamp, rasp, echo_time, rssi, lq, tpl
88:C9:D0:1F:3E:48,11:10:16.979,1,163.65,-16,12,255
88:C9:D0:1F:3E:48,11:11:10.749,1,118.43,-19,12,255
88:C9:D0:1F:3E:48,11:12:12.965,1,43.60,-19,12,70
88:C9:D0:1F:3E:48,11:12:44.687,1,82.30,-30,12,70
88:C9:D0:1F:3E:48,11:13:04.335,1,82.36,-24,12,59
88:C9:D0:1F:3E:48,11:13:07.750,1,164.80,-20,12,84
88:C9:D0:1F:3E:48,11:09:05.007,1,52.34,-15,12,64
88:C9:D0:1F:3E:48,11:10:46.711,1,196.18,-18,12,255
88:C9:D0:1F:3E:48,11:08:58.036,1,117.36,-15,12,54
88:C9:D0:1F:3E:48,11:08:51.249,1,128.54,-21,12,79
88:C9:D0:1F:3E:48,11:08:50.120,1,47.35,-17,12,79
88:C9:D0:1F:3E:48,11:11:05.132,1,197.18,-14,12,255
88:C9:D0:1F:3E:48,11:13:06.751,1,86.03,-20,12,59
88:C9:D0:1F:3E:48,11:10:00.335,1,133.57,-16,12,82
88:C9:D0:1F:3E:48,11:13:40.598,1,78.61,-16,12,255
88:C9:D0:1F:3E:48,11:11:02.658,1,16.16,-16,12,255
88:C9:D0:1F:3E:48,11:11:00.660,1,52.22,-17,12,255
88:C9:D0:1F:3E:48,11:12:18.397,1,207.37,-20,12,87
88:C9:D0:1F:3E:48,11:10:28.073,1,151.04,-17,12,255
88:C9:D0:1F:3E:48,11:10:56.424,1,43.62,-17,12,255
88:C9:D0:1F:3E:48,11:12:33.294,1,93.64,-22,12,95
88:C9:D0:1F:3E:48,11:11:28.860,1,47.35,-15,12,255
88:C9:D0:1F:3E:48,11:13:42.814,1,146.11,-18,12,94
88:C9:D0:1F:3E:48,11:10:47.840,1,128.63,-18,12,255
88:C9:D0:1F:3E:48,11:10:06.848,1,89.78,-16,12,92
88:C9:D0:1F:3E:48,11:09:52.420,1,12.26,-14,12,55
88:C9:D0:1F:3E:48,11:12:47.958,1,13.55,-20,12,45
88:C9:D0:1F:3E:48,11:10:42.220,1,136.06,-18,12,255
88:C9:D0:1F:3E:48,11:12:51.137,1,14.87,-17,12,45
88:C9:D0:1F:3E:48,11:08:48.024,1,9.73,-14,12,79
88:C9:D0:1F:3E:48,11:11:26.801,1,7.25,-21,12,95
88:C9:D0:1F:3E:48,11:10:40.001,1,91.06,-16,12,255
88:C9:D0:1F:3E:48,11:12:08.652,1,89.90,-19,12,84
88:C9:D0:1F:3E:48,11:08:54.737,1,159.85,-17,12,49
88:C9:D0:1F:3E:48,11:10:30.212,1,46.06,-20,12,255
88:C9:D0:1F:3E:48,11:08:23.439,1,189.14,-20,12,255
88:C9:D0:1F:3E:48,11:11:59.275,1,39.83,-16,12,87
88:C9:D0:1F:3E:48,11:09:12.706,1,94.79,-19,12,69
88:C9:D0:1F:3E:48,11:10:44.500,1,88.61,-14,12,255
88:C9:D0:1F:3E:48,11:08:40.191,1,191.01,-21,12,82
88:C9:D0:1F:3E:48,11:11:21.479,1,193.58,-19,12,87
88:C9:D0:1F:3E:48,11:12:50.121,1,48.56,-17,12,45
88:C9:D0:1F:3E:48,11:13:18.705,1,16.07,-18,12,255
88:C9:D0:1F:3E:48,11:09:20.331,1,63.57,-15,12,62
88:C9:D0:1F:3E:48,11:08:42.571,1,97.32,-21,12,92
88:C9:D0:1F:3E:48,11:13:31.639,1,14.88,-14,12,87
88:C9:D0:1F:3E:48,11:09:41.432,1,146.08,-22,12,84
88:C9:D0:1F:3E:48,11:13:26.059,1,21.06,-11,12,95
88:C9:D0:1F:3E:48,11:09:28.062,1,132.91,-18,12,255
88:C9:D0:1F:3E:48,11:10:31.234,1,21.09,-19,12,255
88:C9:D0:1F:3E:48,11:10:03.700,1,11.04,-20,12,92
88:C9:D0:1F:3E:48,11:08:37.938,1,163.60,-21,12,82
88:C9:D0:1F:3E:48,11:09:09.386,1,202.57,-19,12,255
88:C9:D0:1F:3E:48,11:10:11.198,1,81.08,-19,12,255
88:C9:D0:1F:3E:48,11:11:16.238,1,214.94,-19,12,95
88:C9:D0:1F:3E:48,11:08:17.958,1,113.80,-18,12,255
88:C9:D0:1F:3E:48,11:12:16.005,1,18.55,-17,12,70
88:C9:D0:1F:3E:48,11:13:20.808,1,93.58,-19,12,255
88:C9:D0:1F:3E:48,11:09:53.462,1,42.35,-16,12,55
88:C9:D0:1F:3E:48,11:08:25.727,1,138.46,-18,12,255
88:C9:D0:1F:3E:48,11:13:22.942,1,51.02,-16,12,95
88:C9:D0:1F:3E:48,11:13:32.840,1,199.76,-15,12,95
88:C9:D0:1F:3E:48,11:13:24.023,1,81.15,-17,12,95
88:C9:D0:1F:3E:48,11:11:52.791,1,157.26,-18,12,255
88:C9:D0:1F:3E:48,11:09:24.653,1,141.11,-19,12,72
88:C9:D0:1F:3E:48,11:12:01.523,1,83.60,-19,12,87
88:C9:D0:1F:3E:48,11:13:17.689,1,6.14,-21,12,255
88:C9:D0:1F:3E:48,11:09:06.045,1,194.76,-19,12,64
88:C9:D0:1F:3E:48,11:13:52.937,1,159.86,-17,12,94
88:C9:D0:1F:3E:48,11:13:01.011,1,133.62,-23,12,49
88:C9:D0:1F:3E:48,11:09:33.764,1,36.10,-19,12,255
88:C9:D0:1F:3E:48,11:10:15.816,1,197.37,-17,12,255
88:C9:D0:1F:3E:48,11:11:22.497,1,17.30,-16,12,95
88:C9:D0:1F:3E:48,11:10:02.689,1,198.63,-17,12,92
88:C9:D0:1F:3E:48,11:09:42.570,1,137.29,-17,12,69
88:C9:D0:1F:3E:48,11:13:27.205,1,146.09,-15,12,95
88:C9:D0:1F:3E:48,11:09:58.077,1,128.56,-16,12,82
88:C9:D0:1F:3E:48,11:13:38.433,1,18.62,-19,12,255
88:C9:D0:1F:3E:48,11:10:10.117,1,171.18,-15,12,255
88:C9:D0:1F:3E:48,11:11:34.523,1,117.36,-16,12,255
88:C9:D0:1F:3E:48,11:11:50.538,1,89.81,-16,12,255
88:C9:D0:1F:3E:48,11:13:58.307,1,83.59,-13,12,255
88:C9:D0:1F:3E:48,11:13:57.239,1,52.89,-19,12,94
88:C9:D0:1F:3E:48,11:11:49.449,1,144.84,-14,12,255
88:C9:D0:1F:3E:48,11:14:00.494,1,56.39,-17,12,255
88:C9:D0:1F:3E:48,11:12:31.151,1,8.57,-20,12,84
88:C9:D0:1F:3E:48,11:12:52.192,1,54.88,-22,12,45
88:C9:D0:1F:3E:48,11:11:53.845,1,53.59,-18,12,255
88:C9:D0:1F:3E:48,11:12:26.007,1,137.27,-23,12,94
88:C9:D0:1F:3E:48,11:09:49.344,1,134.75,-18,12,49
88:C9:D0:1F:3E:48,11:09:10.536,1,136.19,-21,12,255
88:C9:D0:1F:3E:48,11:11:31.307,1,134.81,-21,12,255
88:C9:D0:1F:3E:48,11:11:56.090,1,84.85,-18,12,255
88:C9:D0:1F:3E:48,11:11:51.634,1,95.00,-22,12,255
88:C9:D0:1F:3E:48,11:13:16.683,1,203.57,-19,12,95
88:C9:D0:1F:3E:48,11:10:24.811,1,201.10,-16,12,255
88:C9:D0:1F:3E:48,11:11:18.184,1,96.03,-17,12,87
88:C9:D0:1F:3E:48,11:10:59.639,1,78.60,-18,12,255
88:C9:D0:1F:3E:48,11:08:44.910,1,177.24,-20,12,92
88:C9:D0:1F:3E:48,11:09:43.883,1,313.59,-27,12,69
88:C9:D0:1F:3E:48,11:13:41.668,1,69.89,-18,12,255
88:C9:D0:1F:3E:48,11:11:41.434,1,98.56,-18,12,255
88:C9:D0:1F:3E:48,11:08:32.549,1,264.34,-23,12,255
88:C9:D0:1F:3E:48,11:10:12.396,1,197.41,-17,12,255
88:C9:D0:1F:3E:48,11:11:20.285,1,88.54,-20,12,87
88:C9:D0:1F:3E:48,11:13:21.890,1,82.37,-13,12,255
88:C9:D0:1F:3E:48,11:13:37.414,1,81.16,-19,12,255
88:C9:D0:1F:3E:48,11:08:59.166,1,129.80,-12,12,54
88:C9:D0:1F:3E:48,11:11:14.838,1,14.84,-16,12,95
88:C9:D0:1F:3E:48,11:12:24.869,1,247.36,-21,12,94
88:C9:D0:1F:3E:48,11:12:17.189,1,183.62,-15,12,70
88:C9:D0:1F:3E:48,11:08:34.583,1,123.57,-18,12,255
88:C9:D0:1F:3E:48,11:14:01.383,1,12.29,-15,12,255
88:C9:D0:1F:3E:48,11:13:08.937,1,85.02,-21,12,84
88:C9:D0:1F:3E:48,11:13:47.057,1,128.62,-16,12,94
88:C9:D0:1F:3E:48,11:13:14.285,1,39.87,-18,12,95
88:C9:D0:1F:3E:48,11:13:51.777,1,84.80,-15,12,84
88:C9:D0:1F:3E:48,11:11:27.812,1,11.10,-17,12,255
88:C9:D0:1F:3E:48,11:11:25.794,1,196.22,-21,12,95
88:C9:D0:1F:3E:48,11:11:24.597,1,18.50,-15,12,95
88:C9:D0:1F:3E:48,11:10:22.525,1,44.54,-15,12,255
88:C9:D0:1F:3E:48,11:09:50.395,1,49.91,-15,12,49
88:C9:D0:1F:3E:48,11:09:32.640,1,201.06,-17,12,255
88:C9:D0:1F:3E:48,11:09:13.835,1,127.41,-14,12,69
88:C9:D0:1F:3E:48,11:11:33.405,1,84.85,-24,12,255
88:C9:D0:1F:3E:48,11:10:34.756,1,122.33,-17,12,255
88:C9:D0:1F:3E:48,11:11:12.712,1,64.80,-20,12,95
88:C9:D0:1F:3E:48,11:12:45.740,1,53.58,-19,12,70
88:C9:D0:1F:3E:48,11:08:47.201,1,24.90,-17,12,92
88:C9:D0:1F:3E:48,11:09:48.210,1,88.67,-16,12,49
88:C9:D0:1F:3E:48,11:09:16.972,1,40.38,-22,12,69
88:C9:D0:1F:3E:48,11:12:04.019,1,282.22,-18,12,95
88:C9:D0:1F:3E:48,11:12:07.562,1,268.62,-18,12,84
88:C9:D0:1F:3E:48,11:12:43.605,1,116.05,-18,12,70
88:C9:D0:1F:3E:48,11:12:23.622,1,24.89,-19,12,94
88:C9:D0:1F:3E:48,11:12:55.552,1,192.55,-19,12,57
88:C9:D0:1F:3E:48,11:09:03.959,1,131.07,-16,12,64
88:C9:D0:1F:3E:48,11:13:13.246,1,146.09,-19,12,95
88:C9:D0:1F:3E:48,11:13:59.419,1,7.05,-18,12,255
88:C9:D0:1F:3E:48,11:12:35.614,1,163.54,-24,12,95
88:C9:D0:1F:3E:48,11:12:00.623,1,163.62,-16,12,87
88:C9:D0:1F:3E:48,11:11:55.005,1,159.84,-16,12,255
88:C9:D0:1F:3E:48,11:12:41.355,1,201.02,-14,12,62
88:C9:D0:1F:3E:48,11:10:50.129,1,196.08,-17,12,255
88:C9:D0:1F:3E:48,11:13:03.253,1,99.83,-15,12,59
88:C9:D0:1F:3E:48,11:11:57.146,1,56.06,-26,12,255
88:C9:D0:1F:3E:48,11:10:14.618,1,166.08,-18,12,255
88:C9:D0:1F:3E:48,11:09:29.184,1,155.52,-13,12,255
88:C9:D0:1F:3E:48,11:12:14.987,1,12.31,-17,12,70
88:C9:D0:1F:3E:48,11:10:23.610,1,85.10,-16,12,255
88:C9:D0:1F:3E:48,11:13:10.912,1,19.75,-22,12,84
88:C9:D0:1F:3E:48,11:09:22.420,1,7.46,-15,12,72
88:C9:D0:1F:3E:48,11:12:54.424,1,19.87,-23,12,57
88:C9:D0:1F:3E:48,11:10:35.796,1,39.77,-18,12,255
88:C9:D0:1F:3E:48,11:11:07.302,1,43.63,-19,12,255
88:C9:D0:1F:3E:48,11:12:20.667,1,133.55,-17,12,87
88:C9:D0:1F:3E:48,11:12:53.311,1,119.82,-18,12,57
88:C9:D0:1F:3E:48,11:12:40.154,1,196.17,-20,12,62
88:C9:D0:1F:3E:48,11:09:54.660,1,197.37,-13,12,55
88:C9:D0:1F:3E:48,11:09:02.746,1,89.90,-18,12,64
88:C9:D0:1F:3E:48,11:12:58.940,1,68.70,-18,12,49
88:C9:D0:1F:3E:48,11:09:39.141,1,11.13,-24,12,84
88:C9:D0:1F:3E:48,11:12:09.781,1,128.68,-19,12,84
88:C9:D0:1F:3E:48,11:11:42.578,1,143.55,-14,12,255
88:C9:D0:1F:3E:48,11:10:25.901,1,89.96,-15,12,255
88:C9:D0:1F:3E:48,11:13:39.519,1,86.18,-16,12,255
88:C9:D0:1F:3E:48,11:08:27.848,1,127.34,-17,12,255
88:C9:D0:1F:3E:48,11:08:20.082,1,66.10,-17,12,255
88:C9:D0:1F:3E:48,11:13:55.074,1,112.36,-17,12,94
88:C9:D0:1F:3E:48,11:09:40.387,1,144.88,-21,12,84
88:C9:D0:1F:3E:48,11:14:02.392,1,8.59,-17,12,255
88:C9:D0:1F:3E:48,11:12:38.958,1,21.05,-19,12,62
88:C9:D0:1F:3E:48,11:08:43.689,1,216.09,-16,12,92
88:C9:D0:1F:3E:48,11:11:45.931,1,17.35,-13,12,255
88:C9:D0:1F:3E:48,11:10:54.361,1,9.78,-14,12,255
88:C9:D0:1F:3E:48,11:11:38.339,1,184.91,-20,12,255
88:C9:D0:1F:3E:48,11:08:22.315,1,13.59,-20,12,255
88:C9:D0:1F:3E:48,11:08:41.397,1,124.89,-18,12,82
88:C9:D0:1F:3E:48,11:11:23.579,1,82.43,-15,12,95
88:C9:D0:1F:3E:48,11:10:45.514,1,14.82,-14,12,255
DC:A9:04:4F:D9:36,11:12:38.505,1,197.36,0,12,255
DC:A9:04:4F:D9:36,11:10:34.083,1,94.89,0,12,255
DC:A9:04:4F:D9:36,11:08:29.077,1,222.27,0,12,255
DC:A9:04:4F:D9:36,11:10:01.708,1,153.53,0,12,69
DC:A9:04:4F:D9:36,11:11:38.168,1,71.07,0,12,255
DC:A9:04:4F:D9:36,11:13:59.193,1,72.29,0,12,255
DC:A9:04:4F:D9:36,11:10:58.321,1,102.46,0,12,255
DC:A9:04:4F:D9:36,11:10:53.975,1,116.10,0,12,255
DC:A9:04:4F:D9:36,11:13:22.338,1,118.60,0,12,255
DC:A9:04:4F:D9:36,11:12:45.269,1,98.62,0,12,255
DC:A9:04:4F:D9:36,11:11:39.443,1,199.84,0,12,255
DC:A9:04:4F:D9:36,11:08:45.766,1,76.14,0,12,79
DC:A9:04:4F:D9:36,11:13:52.581,1,94.93,0,12,255
DC:A9:04:4F:D9:36,11:13:12.273,1,79.64,0,12,255
DC:A9:04:4F:D9:36,11:11:01.540,1,69.83,0,12,255
DC:A9:04:4F:D9:36,11:08:26.511,1,9.85,0,12,255
DC:A9:04:4F:D9:36,11:12:58.749,1,187.34,0,12,69
DC:A9:04:4F:D9:36,11:10:24.027,1,133.68,0,12,80
DC:A9:04:4F:D9:36,11:12:56.432,1,87.38,0,12,80
DC:A9:04:4F:D9:36,11:11:09.441,1,92.34,0,12,255
DC:A9:04:4F:D9:36,11:09:39.315,1,131.08,0,12,255
DC:A9:04:4F:D9:36,11:10:45.061,1,193.59,0,12,255
DC:A9:04:4F:D9:36,11:10:42.667,1,11.08,0,12,255
DC:A9:04:4F:D9:36,11:10:15.130,1,189.78,0,12,80
DC:A9:04:4F:D9:36,11:12:12.752,1,188.54,0,12,255
DC:A9:04:4F:D9:36,11:13:28.913,1,29.88,0,12,255
DC:A9:04:4F:D9:36,11:09:44.579,1,212.32,0,12,255
DC:A9:04:4F:D9:36,11:13:44.624,1,173.55,0,12,80
DC:A9:04:4F:D9:36,11:11:30.429,1,52.43,0,12,72
DC:A9:04:4F:D9:36,11:11:20.517,1,207.26,0,12,255
DC:A9:04:4F:D9:36,11:09:17.845,1,36.08,0,12,255
DC:A9:04:4F:D9:36,11:11:41.604,1,80.93,0,12,255
DC:A9:04:4F:D9:36,11:12:34.011,1,117.70,0,12,255
DC:A9:04:4F:D9:36,11:11:43.832,1,188.48,0,12,255
DC:A9:04:4F:D9:36,11:09:25.631,1,134.86,0,12,255
DC:A9:04:4F:D9:36,11:09:58.285,1,124.77,0,12,69
DC:A9:04:4F:D9:36,11:11:46.156,1,74.82,0,12,255
DC:A9:04:4F:D9:36,11:09:34.663,1,84.89,0,12,255
DC:A9:04:4F:D9:36,11:10:52.858,1,46.14,-1,12,255
DC:A9:04:4F:D9:36,11:10:26.242,1,198.52,0,12,80
DC:A9:04:4F:D9:36,11:13:57.038,1,51.05,0,12,255
DC:A9:04:4F:D9:36,11:12:49.572,1,94.86,0,12,255
DC:A9:04:4F:D9:36,11:08:42.402,1,201.08,0,12,79
DC:A9:04:4F:D9:36,11:13:36.906,1,94.81,0,12,80
DC:A9:04:4F:D9:36,11:11:55.224,1,151.02,0,12,255
DC:A9:04:4F:D9:36,11:10:59.456,1,134.82,0,12,255
DC:A9:04:4F:D9:36,11:13:21.219,1,93.63,0,12,255
DC:A9:04:4F:D9:36,11:12:54.215,1,217.40,0,12,80
DC:A9:04:4F:D9:36,11:12:27.426,1,114.49,0,12,255
DC:A9:04:4F:D9:36,11:12:08.200,1,161.06,0,12,255
DC:A9:04:4F:D9:36,11:12:35.090,1,78.71,0,12,255
DC:A9:04:4F:D9:36,11:11:40.569,1,38.71,0,12,255
DC:A9:04:4F:D9:36,11:09:03.732,1,177.41,0,12,255
DC:A9:04:4F:D9:36,11:09:55.865,1,79.76,0,12,79
DC:A9:04:4F:D9:36,11:11:21.711,1,193.61,0,12,255
DC:A9:04:4F:D9:36,11:08:24.362,1,124.79,0,12,255
DC:A9:04:4F:D9:36,11:10:49.487,1,116.06,0,12,255
DC:A9:04:4F:D9:36,11:09:23.356,1,161.14,0,12,255
DC:A9:04:4F:D9:36,11:11:10.564,1,122.27,0,12,255
DC:A9:04:4F:D9:36,11:09:15.710,1,74.88,0,12,255
DC:A9:04:4F:D9:36,11:09:13.603,1,142.35,0,12,255
DC:A9:04:4F:D9:36,11:09:12.460,1,139.84,0,12,255
DC:A9:04:4F:D9:36,11:13:43.451,1,166.11,0,12,80
DC:A9:04:4F:D9:36,11:14:02.624,1,134.78,0,12,255
