mac address, rasp, RX, timestamp, SN
20:6E:9C:F4:FF:DD,1,-78,12:07:55.865,1486
20:6E:9C:F4:FF:DD,1,-81,12:08:25.550,1569
84:11:9E:FD:16:B3,1,-1,12:05:05.170,0
98:01:A7:B6:B2:BD,1,-61,12:05:54.309,2669
98:01:A7:B6:B2:BD,1,-62,12:07:49.322,2784
80:56:F2:AF:0C:3E,1,-92,12:07:27.058,58
80:56:F2:AF:0C:3E,1,-94,12:09:30.446,161
50:68:0A:FC:02:11,1,-93,12:08:37.720,2141
C4:43:8F:B3:0A:F7,1,-1,12:05:04.117,0
C4:43:8F:B3:0A:F7,1,-85,12:05:31.955,3618
C4:43:8F:B3:0A:F7,1,-86,12:05:34.386,3619
C4:43:8F:B3:0A:F7,1,-86,12:08:07.805,3782
C4:43:8F:B3:0A:F7,1,-88,12:08:07.920,3789
C4:43:8F:B3:0A:F7,1,-86,12:09:00.022,3815
C4:43:8F:B3:0A:F7,1,-86,12:09:22.917,3875
C4:43:8F:B3:0A:F7,1,-89,12:09:47.382,3936
C4:43:8F:B3:0A:F7,1,-86,12:10:14.461,3969
C4:43:8F:B3:0A:F7,1,-89,12:10:14.816,3996
C4:43:8F:B3:0A:F7,1,-88,12:10:54.259,4066
DA:A1:19:08:A7:5B,1,-96,12:09:10.449,646
70:F1:A1:93:7A:4A,1,-1,12:07:18.089,0
34:97:F6:B8:E7:E3,1,-1,12:05:04.430,0
34:97:F6:B8:E7:E3,1,-49,12:05:04.645,2595
34:97:F6:B8:E7:E3,1,-49,12:05:05.063,999
34:97:F6:B8:E7:E3,1,-48,12:05:05.600,555
34:97:F6:B8:E7:E3,1,-50,12:05:06.858,999
34:97:F6:B8:E7:E3,1,-49,12:05:07.073,555
34:97:F6:B8:E7:E3,1,-34,12:05:09.096,999
34:97:F6:B8:E7:E3,1,-30,12:05:09.847,555
34:97:F6:B8:E7:E3,1,-31,12:05:10.465,999
34:97:F6:B8:E7:E3,1,-48,12:05:15.784,2632
34:97:F6:B8:E7:E3,1,-50,12:05:15.886,2636
34:97:F6:B8:E7:E3,1,-69,12:05:24.377,2641
34:97:F6:B8:E7:E3,1,-64,12:05:27.661,2645
34:97:F6:B8:E7:E3,1,-59,12:05:32.491,2892
34:97:F6:B8:E7:E3,1,-82,12:05:44.740,2681
34:97:F6:B8:E7:E3,1,-78,12:06:44.776,2717
34:97:F6:B8:E7:E3,1,-83,12:07:24.572,2762
34:97:F6:B8:E7:E3,1,-81,12:07:24.683,2766
34:97:F6:B8:E7:E3,1,-81,12:08:06.889,555
34:97:F6:B8:E7:E3,1,-78,12:08:24.736,2809
34:97:F6:B8:E7:E3,1,-79,12:09:24.421,2824
34:97:F6:B8:E7:E3,1,-78,12:09:24.934,2855
34:97:F6:B8:E7:E3,1,-82,12:09:25.065,2860
34:97:F6:B8:E7:E3,1,-84,12:10:27.151,2906
9C:5C:8E:39:EF:48,1,-93,12:07:01.332,2844
DA:A1:19:E3:B0:E9,1,-92,12:05:53.100,0
