mac address, timestamp, rasp, echo_time, rssi, lq, tpl
88:C9:D0:1F:3E:48,10:58:38.212,1,53.55,0,12,255
88:C9:D0:1F:3E:48,10:53:46.757,1,132.41,0,12,255
88:C9:D0:1F:3E:48,10:58:06.732,1,141.20,0,12,255
88:C9:D0:1F:3E:48,10:58:17.050,1,228.64,0,12,255
88:C9:D0:1F:3E:48,10:53:45.625,1,136.02,0,12,255
88:C9:D0:1F:3E:48,10:57:53.630,1,154.76,0,12,255
88:C9:D0:1F:3E:48,10:53:57.059,1,769.99,0,12,255
88:C9:D0:1F:3E:48,10:56:17.843,1,42.34,0,12,255
88:C9:D0:1F:3E:48,10:58:42.866,1,36.12,0,12,255
88:C9:D0:1F:3E:48,10:58:19.388,1,202.30,0,12,255
88:C9:D0:1F:3E:48,10:56:49.517,1,108.52,0,12,255
88:C9:D0:1F:3E:48,10:56:31.193,1,137.41,0,12,255
88:C9:D0:1F:3E:48,10:56:20.008,1,48.55,0,12,255
88:C9:D0:1F:3E:48,10:58:37.354,1,169.87,0,12,255
88:C9:D0:1F:3E:48,10:58:05.590,1,128.60,0,12,255
88:C9:D0:1F:3E:48,10:58:47.306,1,142.35,0,12,255
88:C9:D0:1F:3E:48,10:55:44.076,1,6.40,0,12,255
88:C9:D0:1F:3E:48,10:57:04.220,1,243.81,0,12,255
88:C9:D0:1F:3E:48,10:56:48.412,1,141.13,0,12,255
88:C9:D0:1F:3E:48,10:56:13.487,1,262.51,0,12,255
88:C9:D0:1F:3E:48,10:58:48.462,1,56.20,0,12,255
88:C9:D0:1F:3E:48,10:56:50.767,1,103.59,0,12,255
88:C9:D0:1F:3E:48,10:58:18.185,1,134.79,0,12,255
88:C9:D0:1F:3E:48,10:56:11.133,1,197.47,0,12,255
88:C9:D0:1F:3E:48,10:58:29.495,1,44.81,0,12,255
88:C9:D0:1F:3E:48,10:56:58.229,1,143.60,0,12,255
88:C9:D0:1F:3E:48,10:53:39.866,1,7.65,0,12,255
88:C9:D0:1F:3E:48,10:58:22.953,1,252.27,0,12,255
88:C9:D0:1F:3E:48,10:58:41.824,1,194.84,0,12,255
88:C9:D0:1F:3E:48,10:53:47.891,1,133.65,0,12,255
88:C9:D0:1F:3E:48,10:56:16.782,1,59.83,0,12,255
88:C9:D0:1F:3E:48,10:57:35.922,1,197.29,0,12,255
88:C9:D0:1F:3E:48,10:57:51.248,1,141.08,0,12,255
88:C9:D0:1F:3E:48,10:58:25.260,1,148.55,0,12,255
88:C9:D0:1F:3E:48,10:56:09.953,1,83.53,0,12,255
88:C9:D0:1F:3E:48,10:56:43.801,1,187.40,0,12,255
88:C9:D0:1F:3E:48,10:57:07.645,1,204.77,0,12,255
88:C9:D0:1F:3E:48,10:55:59.794,1,54.80,0,12,255
88:C9:D0:1F:3E:48,10:58:28.431,1,32.65,0,12,255
88:C9:D0:1F:3E:48,10:56:51.890,1,184.79,0,12,255
88:C9:D0:1F:3E:48,10:53:55.289,1,19.86,0,12,255
88:C9:D0:1F:3E:48,10:57:46.614,1,126.19,0,12,255
88:C9:D0:1F:3E:48,10:57:30.106,1,284.85,0,12,255
88:C9:D0:1F:3E:48,10:58:04.462,1,187.59,0,12,255
88:C9:D0:1F:3E:48,10:56:40.557,1,13.59,0,12,255
88:C9:D0:1F:3E:48,10:55:51.920,1,122.33,0,12,255
88:C9:D0:1F:3E:48,10:56:21.130,1,79.82,0,12,255
88:C9:D0:1F:3E:48,10:56:25.483,1,193.67,0,12,255
88:C9:D0:1F:3E:48,10:56:05.192,1,159.89,0,12,255
88:C9:D0:1F:3E:48,10:56:28.794,1,188.55,0,12,255
88:C9:D0:1F:3E:48,10:57:57.898,1,73.62,0,12,255
88:C9:D0:1F:3E:48,10:53:51.125,1,49.87,0,12,255
88:C9:D0:1F:3E:48,10:58:34.850,1,79.61,0,12,255
88:C9:D0:1F:3E:48,10:55:53.096,1,197.40,0,12,255
88:C9:D0:1F:3E:48,10:56:24.088,1,29.90,0,12,255
88:C9:D0:1F:3E:48,10:57:16.593,1,139.88,0,12,255
88:C9:D0:1F:3E:48,10:57:37.062,1,141.01,0,12,255
88:C9:D0:1F:3E:48,10:56:47.267,1,132.33,0,12,255
88:C9:D0:1F:3E:48,10:57:26.250,1,21.04,0,12,255
88:C9:D0:1F:3E:48,10:57:55.770,1,121.06,0,12,255
88:C9:D0:1F:3E:48,10:56:55.010,1,42.27,0,12,255
88:C9:D0:1F:3E:48,10:58:03.275,1,134.42,0,12,255
88:C9:D0:1F:3E:48,10:57:56.824,1,53.61,0,12,255
88:C9:D0:1F:3E:48,10:58:49.386,1,23.51,0,12,255
88:C9:D0:1F:3E:48,10:56:33.335,1,137.35,0,12,255
88:C9:D0:1F:3E:48,10:57:00.495,1,131.10,0,12,255
88:C9:D0:1F:3E:48,10:53:41.033,1,167.37,0,12,255
88:C9:D0:1F:3E:48,10:57:28.821,1,274.89,0,12,255
88:C9:D0:1F:3E:48,10:55:50.837,1,167.32,0,12,255
88:C9:D0:1F:3E:48,10:56:15.722,1,153.52,0,12,255
88:C9:D0:1F:3E:48,10:58:45.001,1,82.53,0,12,255
88:C9:D0:1F:3E:48,10:55:48.402,1,16.16,0,12,255
88:C9:D0:1F:3E:48,10:57:12.028,1,134.82,0,12,255
88:C9:D0:1F:3E:48,10:56:00.870,1,76.05,0,12,255
88:C9:D0:1F:3E:48,10:58:40.629,1,234.88,0,12,255
88:C9:D0:1F:3E:48,10:58:33.978,1,28.67,0,12,255
88:C9:D0:1F:3E:48,10:57:47.753,1,138.54,0,12,255
88:C9:D0:1F:3E:48,10:55:56.530,1,87.24,0,12,255
88:C9:D0:1F:3E:48,10:55:57.718,1,88.55,0,12,255
88:C9:D0:1F:3E:48,10:57:23.165,1,44.92,0,12,255
88:C9:D0:1F:3E:48,10:53:42.227,1,193.60,0,12,255
88:C9:D0:1F:3E:48,10:55:47.335,1,122.42,0,12,255
88:C9:D0:1F:3E:48,10:58:46.164,1,209.34,0,12,255
88:C9:D0:1F:3E:48,10:58:12.486,1,16.09,0,12,255
88:C9:D0:1F:3E:48,10:56:46.135,1,194.80,0,12,255
88:C9:D0:1F:3E:48,10:56:01.963,1,92.38,0,12,255
88:C9:D0:1F:3E:48,10:57:32.527,1,216.11,0,12,255
88:C9:D0:1F:3E:48,10:56:37.533,1,11.28,0,12,255
88:C9:D0:1F:3E:48,10:56:23.058,1,33.54,0,12,255
88:C9:D0:1F:3E:48,10:56:34.434,1,98.52,0,12,255
88:C9:D0:1F:3E:48,10:58:20.517,1,129.91,0,12,255
88:C9:D0:1F:3E:48,10:57:50.107,1,186.07,0,12,255
88:C9:D0:1F:3E:48,10:53:50.074,1,26.14,0,12,255
88:C9:D0:1F:3E:48,10:58:30.496,1,159.85,0,12,255
88:C9:D0:1F:3E:48,10:57:34.724,1,131.10,0,12,255
88:C9:D0:1F:3E:48,10:57:45.488,1,22.39,0,12,255
88:C9:D0:1F:3E:48,10:56:59.364,1,134.80,0,12,255
88:C9:D0:1F:3E:48,10:56:12.215,1,137.06,0,12,255
88:C9:D0:1F:3E:48,10:56:56.039,1,28.61,0,12,255
