mac address, timestamp, rasp, echo_time, rssi, lq, tpl
88:C9:D0:1F:3E:48,11:50:33.134,1,89.88,-26,12,255
88:C9:D0:1F:3E:48,11:49:36.653,1,146.11,-26,12,255
88:C9:D0:1F:3E:48,11:48:48.699,1,19.81,-24,12,255
88:C9:D0:1F:3E:48,11:46:09.247,1,60.72,-27,12,62
88:C9:D0:1F:3E:48,11:45:18.571,1,257.28,-25,12,255
88:C9:D0:1F:3E:48,11:45:36.312,1,192.31,-25,12,255
88:C9:D0:1F:3E:48,11:46:35.292,1,146.08,-24,12,70
88:C9:D0:1F:3E:48,11:45:53.711,1,81.07,-24,12,70
88:C9:D0:1F:3E:48,11:50:40.931,1,154.88,-24,12,255
88:C9:D0:1F:3E:48,11:50:05.352,1,92.36,-26,12,92
88:C9:D0:1F:3E:48,11:49:18.434,1,89.83,-25,12,255
88:C9:D0:1F:3E:48,11:45:08.621,1,50.11,-29,12,255
88:C9:D0:1F:3E:48,11:50:30.961,1,18.59,-25,12,255
88:C9:D0:1F:3E:48,11:45:32.184,1,92.43,-24,12,255
88:C9:D0:1F:3E:48,11:46:10.459,1,211.11,-25,12,62
88:C9:D0:1F:3E:48,11:49:39.915,1,151.18,-25,12,255
88:C9:D0:1F:3E:48,11:49:16.223,1,144.84,-25,12,92
88:C9:D0:1F:3E:48,11:49:21.889,1,197.39,-24,12,255
88:C9:D0:1F:3E:48,11:46:25.037,1,61.13,-24,12,57
88:C9:D0:1F:3E:48,11:47:09.838,1,192.00,-25,12,255
88:C9:D0:1F:3E:48,11:48:26.720,1,107.38,-25,12,255
88:C9:D0:1F:3E:48,11:48:18.753,1,122.87,-24,12,255
88:C9:D0:1F:3E:48,11:50:35.270,1,48.68,-24,12,255
88:C9:D0:1F:3E:48,11:49:03.099,1,123.63,-26,12,255
88:C9:D0:1F:3E:48,11:45:41.636,1,11.07,-25,12,84
88:C9:D0:1F:3E:48,11:50:47.462,1,47.37,-25,12,255
88:C9:D0:1F:3E:48,11:49:25.149,1,22.34,-27,12,255
88:C9:D0:1F:3E:48,11:50:08.722,1,87.43,-25,12,79
88:C9:D0:1F:3E:48,11:46:47.453,1,98.38,-25,12,255
88:C9:D0:1F:3E:48,11:48:56.191,1,68.70,-27,12,255
88:C9:D0:1F:3E:48,11:46:17.478,1,249.85,-26,12,70
88:C9:D0:1F:3E:48,11:47:47.345,1,91.07,-26,12,95
88:C9:D0:1F:3E:48,11:48:22.180,1,191.18,-22,12,255
88:C9:D0:1F:3E:48,11:50:45.317,1,12.26,-24,12,255
88:C9:D0:1F:3E:48,11:48:52.939,1,19.79,-25,12,255
88:C9:D0:1F:3E:48,11:48:44.276,1,22.29,-24,12,92
88:C9:D0:1F:3E:48,11:49:48.783,1,197.29,-25,12,82
88:C9:D0:1F:3E:48,11:45:52.630,1,124.81,-24,12,62
88:C9:D0:1F:3E:48,11:47:19.737,1,193.56,-24,12,255
88:C9:D0:1F:3E:48,11:50:49.481,1,7.32,-24,12,255
88:C9:D0:1F:3E:48,11:49:33.139,1,213.61,-25,12,255
88:C9:D0:1F:3E:48,11:50:50.531,1,49.81,-24,12,255
88:C9:D0:1F:3E:48,11:48:57.326,1,134.82,-25,12,255
88:C9:D0:1F:3E:48,11:47:02.706,1,81.10,-25,12,59
88:C9:D0:1F:3E:48,11:49:09.552,1,26.11,-25,12,82
88:C9:D0:1F:3E:48,11:49:05.340,1,36.15,-24,12,95
88:C9:D0:1F:3E:48,11:48:43.254,1,199.85,-24,12,92
88:C9:D0:1F:3E:48,11:50:10.935,1,193.66,-24,12,79
88:C9:D0:1F:3E:48,11:46:34.146,1,203.59,-24,12,70
88:C9:D0:1F:3E:48,11:45:13.886,1,112.41,-23,12,255
88:C9:D0:1F:3E:48,11:47:49.748,1,202.31,-28,12,84
88:C9:D0:1F:3E:48,11:45:12.774,1,12.34,-28,12,255
88:C9:D0:1F:3E:48,11:49:42.960,1,11.09,-26,12,255
88:C9:D0:1F:3E:48,11:48:12.128,1,190.98,-24,12,255
88:C9:D0:1F:3E:48,11:45:37.401,1,88.56,-24,12,255
88:C9:D0:1F:3E:48,11:48:08.822,1,14.88,-24,12,255
88:C9:D0:1F:3E:48,11:47:06.206,1,119.89,-24,12,70
88:C9:D0:1F:3E:48,11:50:00.665,1,23.59,-25,12,79
88:C9:D0:1F:3E:48,11:45:43.701,1,43.54,-26,12,70
88:C9:D0:1F:3E:48,11:48:14.196,1,19.14,-23,12,255
88:C9:D0:1F:3E:48,11:46:42.878,1,81.11,-24,12,255
88:C9:D0:1F:3E:48,11:48:58.519,1,192.39,-24,12,255
88:C9:D0:1F:3E:48,11:50:19.978,1,202.08,-24,12,255
88:C9:D0:1F:3E:48,11:50:32.044,1,82.32,-24,12,255
88:C9:D0:1F:3E:48,11:48:35.081,1,91.10,-23,12,94
88:C9:D0:1F:3E:48,11:48:28.820,1,79.91,-25,12,84
88:C9:D0:1F:3E:48,11:50:48.474,1,11.14,-25,12,255
88:C9:D0:1F:3E:48,11:50:16.516,1,199.83,-25,12,92
88:C9:D0:1F:3E:48,11:47:24.060,1,11.13,-24,12,255
88:C9:D0:1F:3E:48,11:45:22.171,1,206.13,-24,12,255
88:C9:D0:1F:3E:48,11:48:10.007,1,134.80,-23,12,255
88:C9:D0:1F:3E:48,11:46:12.814,1,133.58,-24,12,62
88:C9:D0:1F:3E:48,11:48:51.919,1,79.84,-24,12,255
88:C9:D0:1F:3E:48,11:48:33.990,1,42.40,-25,12,94
88:C9:D0:1F:3E:48,11:46:04.836,1,137.36,-24,12,95
88:C9:D0:1F:3E:48,11:45:56.904,1,52.39,-24,12,70
88:C9:D0:1F:3E:48,11:45:35.120,1,119.90,-27,12,255
88:C9:D0:1F:3E:48,11:49:41.949,1,12.40,-24,12,255
88:C9:D0:1F:3E:48,11:50:24.363,1,17.07,-25,12,255
88:C9:D0:1F:3E:48,11:49:22.975,1,86.11,-25,12,255
88:C9:D0:1F:3E:48,11:50:15.316,1,163.52,-24,12,92
88:C9:D0:1F:3E:48,11:48:04.271,1,130.98,-25,12,70
88:C9:D0:1F:3E:48,11:45:24.279,1,87.31,-24,12,255
88:C9:D0:1F:3E:48,11:49:56.235,1,16.99,-25,12,94
88:C9:D0:1F:3E:48,11:47:01.625,1,77.39,-24,12,59
88:C9:D0:1F:3E:48,11:48:46.552,1,12.36,-26,12,92
88:C9:D0:1F:3E:48,11:47:18.544,1,197.37,-24,12,255
88:C9:D0:1F:3E:48,11:46:56.442,1,157.28,-26,12,70
88:C9:D0:1F:3E:48,11:49:28.595,1,234.91,-27,12,255
88:C9:D0:1F:3E:48,11:48:07.776,1,378.63,-25,12,70
88:C9:D0:1F:3E:48,11:46:50.861,1,112.34,-23,12,84
88:C9:D0:1F:3E:48,11:48:55.123,1,106.11,-25,12,255
88:C9:D0:1F:3E:48,11:46:53.267,1,89.65,-25,12,70
88:C9:D0:1F:3E:48,11:49:17.344,1,121.09,-24,12,92
88:C9:D0:1F:3E:48,11:46:26.085,1,47.39,-24,12,57
88:C9:D0:1F:3E:48,11:47:21.907,1,147.39,-24,12,255
88:C9:D0:1F:3E:48,11:49:57.392,1,156.44,-25,12,94
88:C9:D0:1F:3E:48,11:47:55.557,1,202.35,-26,12,57
88:C9:D0:1F:3E:48,11:50:34.221,1,87.25,-24,12,255
88:C9:D0:1F:3E:48,11:49:06.391,1,49.81,-28,12,95
88:C9:D0:1F:3E:48,11:50:04.259,1,132.33,-25,12,92
88:C9:D0:1F:3E:48,11:46:06.091,1,254.86,-27,12,95
88:C9:D0:1F:3E:48,11:45:09.689,1,67.26,-24,12,255
88:C9:D0:1F:3E:48,11:50:03.296,1,228.59,-25,12,92
88:C9:D0:1F:3E:48,11:46:57.667,1,89.91,-24,12,70
88:C9:D0:1F:3E:48,11:50:06.547,1,194.85,-23,12,92
88:C9:D0:1F:3E:48,11:50:39.776,1,128.49,-24,12,255
88:C9:D0:1F:3E:48,11:48:06.453,1,161.04,-24,12,70
88:C9:D0:1F:3E:48,11:45:26.377,1,79.81,-24,12,255
88:C9:D0:1F:3E:48,11:50:27.947,1,196.15,-26,12,255
88:C9:D0:1F:3E:48,11:47:33.240,1,198.63,-26,12,255
88:C9:D0:1F:3E:48,11:49:58.481,1,88.55,-25,12,79
88:C9:D0:1F:3E:48,11:49:10.590,1,38.63,-24,12,82
