mac address, timestamp, rasp, echo_time, rssi, lq, tpl
88:C9:D0:1F:3E:48,11:26:33.010,1,141.10,-21,12,59
88:C9:D0:1F:3E:48,11:25:41.305,1,196.08,-20,12,87
88:C9:D0:1F:3E:48,11:26:28.391,1,138.54,-19,12,59
88:C9:D0:1F:3E:48,11:25:30.922,1,8.63,-19,12,255
88:C9:D0:1F:3E:48,11:28:45.728,1,137.31,-21,12,47
88:C9:D0:1F:3E:48,11:26:42.864,1,211.00,-19,12,87
88:C9:D0:1F:3E:48,11:27:12.447,1,48.51,-21,12,255
88:C9:D0:1F:3E:48,11:30:05.852,1,8.53,-22,12,95
88:C9:D0:1F:3E:48,11:29:15.173,1,22.39,-16,12,39
88:C9:D0:1F:3E:48,11:26:01.372,1,37.63,-17,12,255
88:C9:D0:1F:3E:48,11:25:04.415,1,141.12,-19,12,95
88:C9:D0:1F:3E:48,11:25:07.961,1,156.15,-19,12,95
88:C9:D0:1F:3E:48,11:24:59.845,1,158.62,-19,12,84
88:C9:D0:1F:3E:48,11:28:38.156,1,18.65,-20,12,69
88:C9:D0:1F:3E:48,11:30:02.707,1,23.45,-20,12,84
88:C9:D0:1F:3E:48,11:28:02.856,1,158.63,-24,12,87
88:C9:D0:1F:3E:48,11:28:25.873,1,133.38,-20,12,255
88:C9:D0:1F:3E:48,11:25:18.639,1,204.84,-19,12,255
88:C9:D0:1F:3E:48,11:25:35.519,1,146.83,-18,12,95
88:C9:D0:1F:3E:48,11:29:31.446,1,13.59,-18,12,255
88:C9:D0:1F:3E:48,11:26:20.770,1,26.05,-19,12,255
88:C9:D0:1F:3E:48,11:28:42.490,1,160.96,-17,12,39
88:C9:D0:1F:3E:48,11:29:17.425,1,196.12,-19,12,39
88:C9:D0:1F:3E:48,11:29:09.941,1,137.35,-17,12,35
88:C9:D0:1F:3E:48,11:26:57.048,1,31.08,-18,12,70
88:C9:D0:1F:3E:48,11:30:21.208,1,68.56,-22,12,87
88:C9:D0:1F:3E:48,11:27:04.939,1,174.90,-21,12,70
88:C9:D0:1F:3E:48,11:29:53.769,1,163.57,-17,12,255
88:C9:D0:1F:3E:48,11:25:40.109,1,107.41,-18,12,87
88:C9:D0:1F:3E:48,11:28:17.251,1,133.55,-21,12,255
88:C9:D0:1F:3E:48,11:29:07.657,1,154.84,-18,12,47
88:C9:D0:1F:3E:48,11:30:03.789,1,81.08,-19,12,95
88:C9:D0:1F:3E:48,11:27:32.397,1,43.64,-18,12,87
88:C9:D0:1F:3E:48,11:24:47.881,1,184.80,-23,12,255
88:C9:D0:1F:3E:48,11:25:23.337,1,182.42,-16,12,255
88:C9:D0:1F:3E:48,11:26:49.713,1,147.30,-17,12,59
88:C9:D0:1F:3E:48,11:27:07.191,1,107.37,-18,12,70
88:C9:D0:1F:3E:48,11:24:54.544,1,47.27,-17,12,255
88:C9:D0:1F:3E:48,11:29:42.610,1,164.84,-19,12,255
88:C9:D0:1F:3E:48,11:25:25.675,1,178.64,-18,12,255
88:C9:D0:1F:3E:48,11:25:54.375,1,155.45,-17,12,94
88:C9:D0:1F:3E:48,11:27:38.076,1,131.09,-19,12,95
88:C9:D0:1F:3E:48,11:25:12.169,1,6.13,-18,12,255
88:C9:D0:1F:3E:48,11:29:44.792,1,39.87,-16,12,255
88:C9:D0:1F:3E:48,11:25:44.501,1,19.90,-18,12,70
88:C9:D0:1F:3E:48,11:27:40.557,1,177.26,-19,12,255
88:C9:D0:1F:3E:48,11:27:15.752,1,106.11,-19,12,70
88:C9:D0:1F:3E:48,11:30:14.760,1,114.77,-22,12,70
88:C9:D0:1F:3E:48,11:28:27.023,1,149.83,-19,12,255
88:C9:D0:1F:3E:48,11:29:35.822,1,124.88,-19,12,255
88:C9:D0:1F:3E:48,11:26:37.268,1,8.59,-20,12,70
88:C9:D0:1F:3E:48,11:27:44.831,1,56.01,-16,12,255
88:C9:D0:1F:3E:48,11:28:56.731,1,71.04,-15,12,57
88:C9:D0:1F:3E:48,11:28:11.593,1,153.62,-20,12,255
88:C9:D0:1F:3E:48,11:25:31.982,1,17.42,-19,12,255
88:C9:D0:1F:3E:48,11:27:46.157,1,112.39,-20,12,255
88:C9:D0:1F:3E:48,11:27:41.663,1,144.79,-19,12,255
88:C9:D0:1F:3E:48,11:28:31.749,1,211.81,-22,12,84
88:C9:D0:1F:3E:48,11:29:21.832,1,17.39,-19,12,59
88:C9:D0:1F:3E:48,11:30:08.120,1,209.84,-21,12,95
88:C9:D0:1F:3E:48,11:26:46.412,1,269.82,-23,12,95
88:C9:D0:1F:3E:48,11:28:58.772,1,9.84,-17,12,87
88:C9:D0:1F:3E:48,11:25:39.001,1,111.02,-19,12,87
88:C9:D0:1F:3E:48,11:27:22.582,1,153.57,-19,12,49
88:C9:D0:1F:3E:48,11:24:56.611,1,21.10,-17,12,255
88:C9:D0:1F:3E:48,11:29:16.229,1,56.12,-17,12,39
88:C9:D0:1F:3E:48,11:27:34.659,1,203.63,-17,12,95
88:C9:D0:1F:3E:48,11:29:57.369,1,127.26,-18,12,255
88:C9:D0:1F:3E:48,11:26:02.191,1,34.76,-17,12,255
88:C9:D0:1F:3E:48,11:27:14.646,1,94.85,-19,12,70
88:C9:D0:1F:3E:48,11:26:26.118,1,139.81,-23,12,94
88:C9:D0:1F:3E:48,11:30:25.695,1,121.14,-20,12,95
88:C9:D0:1F:3E:48,11:28:06.999,1,97.33,-17,12,95
88:C9:D0:1F:3E:48,11:27:50.309,1,86.01,-23,12,255
88:C9:D0:1F:3E:48,11:27:11.572,1,12.43,-17,12,255
88:C9:D0:1F:3E:48,11:26:40.507,1,177.38,-18,12,87
88:C9:D0:1F:3E:48,11:28:50.560,1,232.35,-17,12,62
88:C9:D0:1F:3E:48,11:30:26.923,1,228.64,-21,12,95
88:C9:D0:1F:3E:48,11:30:13.645,1,39.82,-20,12,70
88:C9:D0:1F:3E:48,11:29:25.219,1,116.07,-18,12,70
88:C9:D0:1F:3E:48,11:29:03.080,1,129.83,-20,12,87
88:C9:D0:1F:3E:48,11:25:27.855,1,18.59,-20,12,255
88:C9:D0:1F:3E:48,11:26:29.527,1,136.10,-20,12,59
88:C9:D0:1F:3E:48,11:26:30.732,1,204.81,-18,12,59
88:C9:D0:1F:3E:48,11:29:39.115,1,26.02,-21,12,255
88:C9:D0:1F:3E:48,11:29:32.456,1,9.85,-17,12,255
88:C9:D0:1F:3E:48,11:26:50.734,1,21.08,-20,12,59
88:C9:D0:1F:3E:48,11:28:53.599,1,34.88,-16,12,57
88:C9:D0:1F:3E:48,11:25:09.101,1,139.76,-17,12,255
88:C9:D0:1F:3E:48,11:30:10.335,1,129.79,-23,12,62
88:C9:D0:1F:3E:48,11:28:41.329,1,92.43,-17,12,39
88:C9:D0:1F:3E:48,11:28:00.718,1,133.69,-19,12,87
88:C9:D0:1F:3E:48,11:25:20.988,1,202.38,-18,12,255
88:C9:D0:1F:3E:48,11:24:57.665,1,53.55,-19,12,255
88:C9:D0:1F:3E:48,11:29:51.678,1,192.36,-22,12,255
88:C9:D0:1F:3E:48,11:27:24.805,1,174.78,-16,12,57
88:C9:D0:1F:3E:48,11:28:03.765,1,21.06,-19,12,95
88:C9:D0:1F:3E:48,11:29:13.125,1,22.33,-18,12,35
88:C9:D0:1F:3E:48,11:25:57.931,1,137.24,-18,12,94
88:C9:D0:1F:3E:48,11:30:22.256,1,48.54,-16,12,87
88:C9:D0:1F:3E:48,11:28:22.615,1,17.33,-17,12,255
88:C9:D0:1F:3E:48,11:28:23.769,1,101.10,-19,12,255
88:C9:D0:1F:3E:48,11:26:22.790,1,11.18,-20,12,255
88:C9:D0:1F:3E:48,11:26:21.778,1,7.34,-19,12,255
88:C9:D0:1F:3E:48,11:26:55.963,1,8.63,-21,12,70
88:C9:D0:1F:3E:48,11:28:29.400,1,161.12,-22,12,84
88:C9:D0:1F:3E:48,11:30:06.910,1,57.35,-18,12,95
88:C9:D0:1F:3E:48,11:26:48.566,1,24.77,-20,12,59
88:C9:D0:1F:3E:48,11:27:13.551,1,103.57,-25,12,70
88:C9:D0:1F:3E:48,11:25:47.564,1,44.69,-18,12,70
88:C9:D0:1F:3E:48,11:29:33.516,1,59.85,-19,12,255
88:C9:D0:1F:3E:48,11:27:52.665,1,21.11,-19,12,255
88:C9:D0:1F:3E:48,11:25:45.659,1,26.09,-21,12,70
88:C9:D0:1F:3E:48,11:26:14.244,1,126.06,-20,12,94
88:C9:D0:1F:3E:48,11:26:31.868,1,136.11,-21,12,59
88:C9:D0:1F:3E:48,11:27:55.975,1,130.96,-17,12,95
88:C9:D0:1F:3E:48,11:26:18.626,1,33.59,-17,12,255
88:C9:D0:1F:3E:48,11:29:14.150,1,24.88,-18,12,39
88:C9:D0:1F:3E:48,11:28:16.117,1,136.14,-17,12,255
88:C9:D0:1F:3E:48,11:29:45.906,1,113.51,-19,12,255
88:C9:D0:1F:3E:48,11:27:08.346,1,154.90,-23,12,255
88:C9:D0:1F:3E:48,11:26:53.900,1,46.11,-18,12,70
88:C9:D0:1F:3E:48,11:27:29.188,1,69.82,-20,12,87
88:C9:D0:1F:3E:48,11:29:34.697,1,181.03,-19,12,255
88:C9:D0:1F:3E:48,11:27:20.317,1,143.60,-23,12,49
88:C9:D0:1F:3E:48,11:27:17.972,1,137.33,-22,12,70
88:C9:D0:1F:3E:48,11:26:23.809,1,19.79,-22,12,94
88:C9:D0:1F:3E:48,11:28:12.729,1,189.81,-18,12,255
88:C9:D0:1F:3E:48,11:26:39.330,1,19.86,-20,12,87
88:C9:D0:1F:3E:48,11:25:06.805,1,128.59,-19,12,95
88:C9:D0:1F:3E:48,11:25:46.691,1,17.36,-17,12,70
88:C9:D0:1F:3E:48,11:26:11.977,1,141.11,-19,12,82
88:C9:D0:1F:3E:48,11:25:02.129,1,134.83,-20,12,84
88:C9:D0:1F:3E:48,11:30:01.790,1,53.65,-19,12,84
88:C9:D0:1F:3E:48,11:28:43.582,1,91.05,-17,12,47
88:C9:D0:1F:3E:48,11:26:59.250,1,211.14,-24,12,62
88:C9:D0:1F:3E:48,11:29:38.088,1,136.04,-19,12,255
88:C9:D0:1F:3E:48,11:25:28.905,1,49.82,-22,12,255
88:C9:D0:1F:3E:48,11:29:24.090,1,22.37,-17,12,70
88:C9:D0:1F:3E:48,11:27:23.630,1,47.42,-18,12,57
88:C9:D0:1F:3E:48,11:24:51.198,1,101.09,-21,12,255
88:C9:D0:1F:3E:48,11:29:49.065,1,38.60,-19,12,255
88:C9:D0:1F:3E:48,11:26:27.252,1,133.65,-20,12,94
88:C9:D0:1F:3E:48,11:26:38.309,1,41.08,-17,12,87
88:C9:D0:1F:3E:48,11:26:16.474,1,108.57,-18,12,94
88:C9:D0:1F:3E:48,11:29:46.916,1,9.88,-17,12,255
88:C9:D0:1F:3E:48,11:28:28.258,1,113.61,-18,12,84
88:C9:D0:1F:3E:48,11:26:05.313,1,8.58,-19,12,95
88:C9:D0:1F:3E:48,11:29:27.375,1,30.94,-15,12,70
88:C9:D0:1F:3E:48,11:30:19.109,1,33.50,-25,12,87
88:C9:D0:1F:3E:48,11:28:37.138,1,31.05,-18,12,69
88:C9:D0:1F:3E:48,11:28:40.237,1,22.30,-18,12,39
88:C9:D0:1F:3E:48,11:25:00.994,1,148.61,-19,12,84
88:C9:D0:1F:3E:48,11:26:03.281,1,91.05,-23,12,95
88:C9:D0:1F:3E:48,11:24:53.674,1,98.49,-22,12,255
88:C9:D0:1F:3E:48,11:27:58.375,1,103.39,-20,12,87
88:C9:D0:1F:3E:48,11:25:34.372,1,161.66,-19,12,95
88:C9:D0:1F:3E:48,11:27:35.784,1,123.68,-23,12,95
88:C9:D0:1F:3E:48,11:28:34.144,1,113.58,-19,12,69
88:C9:D0:1F:3E:48,11:27:43.937,1,7.39,-17,12,255
88:C9:D0:1F:3E:48,11:24:58.687,1,21.16,-25,12,84
88:C9:D0:1F:3E:48,11:30:15.909,1,148.59,-25,12,70
88:C9:D0:1F:3E:48,11:26:34.028,1,18.56,-19,12,70
88:C9:D0:1F:3E:48,11:26:15.366,1,122.36,-17,12,94
88:C9:D0:1F:3E:48,11:29:41.445,1,143.48,-18,12,255
88:C9:D0:1F:3E:48,11:26:06.346,1,33.59,-20,12,95
88:C9:D0:1F:3E:48,11:30:12.605,1,139.85,-19,12,62
88:C9:D0:1F:3E:48,11:28:20.488,1,28.48,-18,12,255
88:C9:D0:1F:3E:48,11:26:45.142,1,136.06,-22,12,95
88:C9:D0:1F:3E:48,11:28:13.845,1,147.30,-17,12,255
88:C9:D0:1F:3E:48,11:29:23.009,1,177.30,-20,12,59
88:C9:D0:1F:3E:48,11:28:57.762,1,31.04,-22,12,57
88:C9:D0:1F:3E:48,11:25:15.232,1,31.16,-20,12,255
88:C9:D0:1F:3E:48,11:27:25.915,1,109.83,-19,12,57
88:C9:D0:1F:3E:48,11:30:20.139,1,29.80,-21,12,87
88:C9:D0:1F:3E:48,11:30:24.573,1,134.81,-25,12,95
88:C9:D0:1F:3E:48,11:29:55.063,1,219.80,-22,12,255
88:C9:D0:1F:3E:48,11:27:09.368,1,22.39,-16,12,255
88:C9:D0:1F:3E:48,11:28:01.585,1,85.86,-19,12,87
88:C9:D0:1F:3E:48,11:25:48.615,1,51.12,-21,12,84
88:C9:D0:1F:3E:48,11:29:08.803,1,146.04,-21,12,35
88:C9:D0:1F:3E:48,11:28:19.343,1,21.23,-19,12,255
88:C9:D0:1F:3E:48,11:28:35.007,1,28.56,-16,12,69
88:C9:D0:1F:3E:48,11:26:24.978,1,168.63,-19,12,94
88:C9:D0:1F:3E:48,11:25:37.890,1,228.66,-20,12,95
88:C9:D0:1F:3E:48,11:29:04.198,1,117.39,-20,12,47
88:C9:D0:1F:3E:48,11:24:52.573,1,199.92,-21,12,255
88:C9:D0:1F:3E:48,11:25:24.496,1,158.61,-21,12,255
88:C9:D0:1F:3E:48,11:27:42.833,1,197.14,-19,12,255
88:C9:D0:1F:3E:48,11:26:51.806,1,71.10,-22,12,59
88:C9:D0:1F:3E:48,11:28:59.795,1,23.57,-20,12,87
88:C9:D0:1F:3E:48,11:28:46.864,1,136.09,-21,12,47
88:C9:D0:1F:3E:48,11:29:06.502,1,167.35,-22,12,47
88:C9:D0:1F:3E:48,11:29:11.080,1,139.79,-18,12,35
88:C9:D0:1F:3E:48,11:25:26.836,1,161.08,-19,12,255
88:C9:D0:1F:3E:48,11:27:01.503,1,169.80,-19,12,62
88:C9:D0:1F:3E:48,11:28:24.952,1,184.83,-17,12,255
88:C9:D0:1F:3E:48,11:25:53.220,1,142.38,-19,12,94
88:C9:D0:1F:3E:48,11:28:44.590,1,8.62,-17,12,47
88:C9:D0:1F:3E:48,11:26:54.954,1,53.63,-18,12,70
88:C9:D0:1F:3E:48,11:30:18.075,1,17.41,-16,12,70
88:C9:D0:1F:3E:48,11:25:17.434,1,187.33,-18,12,255
88:C9:D0:1F:3E:48,11:25:10.109,1,7.34,-16,12,255
88:C9:D0:1F:3E:48,11:27:57.277,1,141.30,-18,12,95
88:C9:D0:1F:3E:48,11:28:21.508,1,107.28,-20,12,255
88:C9:D0:1F:3E:48,11:26:47.541,1,128.66,-18,12,95
88:C9:D0:1F:3E:48,11:28:52.564,1,57.26,-21,12,62
88:C9:D0:1F:3E:48,11:28:48.004,1,139.82,-18,12,47
88:C9:D0:1F:3E:48,11:26:36.260,1,98.53,-18,12,70
88:C9:D0:1F:3E:48,11:25:55.751,1,205.40,-18,12,94
88:C9:D0:1F:3E:48,11:24:43.395,1,13.81,-23,12,255
88:C9:D0:1F:3E:48,11:29:05.335,1,136.12,-18,12,47
88:C9:D0:1F:3E:48,11:29:59.598,1,206.10,-20,12,84
88:C9:D0:1F:3E:48,11:28:10.354,1,154.86,-19,12,255
88:C9:D0:1F:3E:48,11:30:11.465,1,129.84,-18,12,62
88:C9:D0:1F:3E:48,11:24:50.096,1,84.80,-18,12,255
88:C9:D0:1F:3E:48,11:25:50.919,1,166.09,-20,12,84
88:C9:D0:1F:3E:48,11:26:04.304,1,22.38,-17,12,95
88:C9:D0:1F:3E:48,11:27:55.005,1,32.48,-17,12,95
88:C9:D0:1F:3E:48,11:26:13.117,1,139.84,-20,12,82
88:C9:D0:1F:3E:48,11:27:21.429,1,111.07,-17,12,49
88:C9:D0:1F:3E:48,11:29:29.576,1,122.33,-16,12,255
88:C9:D0:1F:3E:48,11:30:23.439,1,182.36,-22,12,95
88:C9:D0:1F:3E:48,11:29:43.752,1,142.35,-20,12,255
88:C9:D0:1F:3E:48,11:26:35.161,1,132.35,-20,12,70
88:C9:D0:1F:3E:48,11:29:30.432,1,19.80,-15,12,255
88:C9:D0:1F:3E:48,11:27:10.387,1,17.34,-22,12,255
88:C9:D0:1F:3E:48,11:25:03.274,1,144.78,-21,12,95
88:C9:D0:1F:3E:48,11:29:12.103,1,22.24,-17,12,35
88:C9:D0:1F:3E:48,11:24:49.011,1,129.87,-20,12,255
88:C9:D0:1F:3E:48,11:26:44.006,1,142.40,-18,12,95
88:C9:D0:1F:3E:48,11:27:47.265,1,148.59,-16,12,255
88:C9:D0:1F:3E:48,11:30:04.844,1,54.84,-21,12,95
88:C9:D0:1F:3E:48,11:29:19.684,1,132.35,-18,12,59
88:C9:D0:1F:3E:48,11:28:08.097,1,98.61,-19,12,95
88:C9:D0:1F:3E:48,11:29:56.185,1,134.91,-20,12,255
88:C9:D0:1F:3E:48,11:27:33.456,1,58.52,-22,12,95
88:C9:D0:1F:3E:48,11:25:49.753,1,137.33,-19,12,84
88:C9:D0:1F:3E:48,11:26:10.836,1,129.86,-19,12,82
88:C9:D0:1F:3E:48,11:27:59.365,1,144.81,-20,12,87
88:C9:D0:1F:3E:48,11:25:22.155,1,166.10,-19,12,255
88:C9:D0:1F:3E:48,11:26:19.745,1,118.59,-21,12,255
88:C9:D0:1F:3E:48,11:24:46.696,1,148.64,-23,12,255
88:C9:D0:1F:3E:48,11:25:14.200,1,8.53,-21,12,255
88:C9:D0:1F:3E:48,11:29:26.345,1,42.39,-19,12,70
88:C9:D0:1F:3E:48,11:28:36.106,1,99.76,-18,12,69
88:C9:D0:1F:3E:48,11:30:17.057,1,148.53,-23,12,70
88:C9:D0:1F:3E:48,11:26:07.375,1,28.57,-20,12,95
88:C9:D0:1F:3E:48,11:28:32.879,1,135.40,-20,12,84
88:C9:D0:1F:3E:48,11:26:58.218,1,43.51,-20,12,62
88:C9:D0:1F:3E:48,11:28:39.214,1,57.31,-17,12,39
88:C9:D0:1F:3E:48,11:28:09.199,1,101.05,-17,12,255
88:C9:D0:1F:3E:48,11:29:36.952,1,129.76,-16,12,255
88:C9:D0:1F:3E:48,11:25:11.162,1,53.58,-19,12,255
88:C9:D0:1F:3E:48,11:27:48.343,1,77.36,-17,12,255
DC:A9:04:4F:D9:36,11:30:20.698,1,156.14,-4,12,255
DC:A9:04:4F:D9:36,11:28:31.615,1,325.22,-9,12,72
DC:A9:04:4F:D9:36,11:26:04.534,1,167.27,-4,12,77
DC:A9:04:4F:D9:36,11:27:28.344,1,17.42,-1,12,69
DC:A9:04:4F:D9:36,11:28:06.103,1,123.66,-1,12,255
DC:A9:04:4F:D9:36,11:28:14.752,1,121.05,-2,12,255
DC:A9:04:4F:D9:36,11:29:10.511,1,139.90,-1,12,255
DC:A9:04:4F:D9:36,11:25:31.757,1,133.60,-4,12,255
DC:A9:04:4F:D9:36,11:30:13.978,1,36.14,-2,12,255
DC:A9:04:4F:D9:36,11:25:38.570,1,132.43,-5,12,255
DC:A9:04:4F:D9:36,11:26:28.967,1,144.92,-9,12,255
DC:A9:04:4F:D9:36,11:27:30.470,1,94.79,-3,12,69
DC:A9:04:4F:D9:36,11:25:20.242,1,139.77,-3,12,255
DC:A9:04:4F:D9:36,11:27:48.118,1,72.40,-6,12,80
DC:A9:04:4F:D9:36,11:29:12.667,1,136.19,-4,12,255
DC:A9:04:4F:D9:36,11:26:46.979,1,163.66,-3,12,255
DC:A9:04:4F:D9:36,11:27:31.591,1,121.11,-7,12,69
DC:A9:04:4F:D9:36,11:26:34.479,1,12.39,-4,12,255
DC:A9:04:4F:D9:36,11:25:06.975,1,196.02,-4,12,255
DC:A9:04:4F:D9:36,11:26:15.606,1,18.71,-7,12,52
DC:A9:04:4F:D9:36,11:27:09.081,1,158.61,-5,12,45
DC:A9:04:4F:D9:36,11:26:51.349,1,69.92,-13,12,255
DC:A9:04:4F:D9:36,11:24:56.896,1,174.77,-4,12,72
DC:A9:04:4F:D9:36,11:29:00.358,1,77.31,-2,12,65
DC:A9:04:4F:D9:36,11:24:41.316,1,89.87,-4,12,255
DC:A9:04:4F:D9:36,11:28:41.682,1,98.64,-1,12,69
DC:A9:04:4F:D9:36,11:26:19.040,1,102.38,-13,12,69
DC:A9:04:4F:D9:36,11:27:50.502,1,156.11,-1,12,255
DC:A9:04:4F:D9:36,11:26:13.457,1,137.40,-4,12,52
DC:A9:04:4F:D9:36,11:26:23.299,1,72.31,-6,12,80
DC:A9:04:4F:D9:36,11:27:19.407,1,101.07,-1,12,65
DC:A9:04:4F:D9:36,11:28:58.104,1,102.38,-2,12,52
DC:A9:04:4F:D9:36,11:27:12.667,1,212.43,-6,12,45
DC:A9:04:4F:D9:36,11:27:04.545,1,24.86,-3,12,55
DC:A9:04:4F:D9:36,11:28:48.176,1,88.46,-7,12,55
DC:A9:04:4F:D9:36,11:27:27.278,1,28.54,-4,12,77
DC:A9:04:4F:D9:36,11:27:58.186,1,77.33,-4,12,255
DC:A9:04:4F:D9:36,11:27:33.797,1,126.13,0,12,54
DC:A9:04:4F:D9:36,11:27:02.407,1,81.15,-2,12,255
DC:A9:04:4F:D9:36,11:27:01.326,1,48.23,-1,12,255
DC:A9:04:4F:D9:36,11:29:38.321,1,138.60,-2,12,255
DC:A9:04:4F:D9:36,11:30:26.239,1,107.28,-4,12,79
DC:A9:04:4F:D9:36,11:24:49.245,1,103.63,-5,12,59
DC:A9:04:4F:D9:36,11:28:35.170,1,97.35,-3,12,55
DC:A9:04:4F:D9:36,11:28:52.793,1,154.39,-4,12,42
DC:A9:04:4F:D9:36,11:29:30.613,1,189.95,-5,12,255
DC:A9:04:4F:D9:36,11:25:56.973,1,219.82,-3,12,255
DC:A9:04:4F:D9:36,11:29:58.165,1,22.41,-4,12,80
DC:A9:04:4F:D9:36,11:28:55.935,1,12.39,-6,12,52
DC:A9:04:4F:D9:36,11:24:52.394,1,133.55,-2,12,59
DC:A9:04:4F:D9:36,11:26:30.106,1,139.85,-8,12,255
DC:A9:04:4F:D9:36,11:26:37.814,1,101.11,-10,12,255
DC:A9:04:4F:D9:36,11:28:09.380,1,102.32,-1,12,255
DC:A9:04:4F:D9:36,11:25:44.275,1,151.10,-2,12,255
DC:A9:04:4F:D9:36,11:24:51.411,1,13.53,-11,12,59
DC:A9:04:4F:D9:36,11:26:33.467,1,138.57,-1,12,255
DC:A9:04:4F:D9:36,11:29:20.542,1,87.40,-5,12,255
DC:A9:04:4F:D9:36,11:25:58.140,1,139.91,-1,12,255
DC:A9:04:4F:D9:36,11:27:45.939,1,104.92,-2,12,80
DC:A9:04:4F:D9:36,11:27:34.995,1,197.31,-3,12,54
DC:A9:04:4F:D9:36,11:27:45.052,1,128.58,-13,12,80
DC:A9:04:4F:D9:36,11:29:17.196,1,192.29,-2,12,255
DC:A9:04:4F:D9:36,11:25:16.803,1,6.10,-2,12,255
DC:A9:04:4F:D9:36,11:28:01.778,1,102.40,-3,12,255
