mac address, timestamp, rasp, echo_time, rssi, lq, tpl
DC:A9:04:4F:D9:36,12:10:11.758,1,78.56,-19,12,255
DC:A9:04:4F:D9:36,12:06:39.425,1,132.33,-22,12,255
DC:A9:04:4F:D9:36,12:09:31.814,1,77.36,-24,12,255
DC:A9:04:4F:D9:36,12:07:00.415,1,127.30,-20,12,255
DC:A9:04:4F:D9:36,12:08:39.393,1,124.77,-20,12,255
DC:A9:04:4F:D9:36,12:07:32.396,1,79.78,-23,12,255
DC:A9:04:4F:D9:36,12:08:34.806,1,44.76,-22,12,255
DC:A9:04:4F:D9:36,12:05:12.332,1,78.48,-20,12,255
DC:A9:04:4F:D9:36,12:06:16.263,1,126.05,-22,12,80
DC:A9:04:4F:D9:36,12:06:17.389,1,126.05,-22,12,80
DC:A9:04:4F:D9:36,12:07:02.732,1,191.07,-20,12,255
DC:A9:04:4F:D9:36,12:06:06.349,1,124.77,-23,12,80
DC:A9:04:4F:D9:36,12:09:55.609,1,78.60,-22,12,255
DC:A9:04:4F:D9:36,12:06:02.975,1,199.81,-20,12,69
DC:A9:04:4F:D9:36,12:06:32.873,1,79.78,-23,12,255
DC:A9:04:4F:D9:36,12:07:41.463,1,127.29,-23,12,255
DC:A9:04:4F:D9:36,12:09:05.833,1,79.84,-21,12,255
DC:A9:04:4F:D9:36,12:10:23.642,1,79.88,-20,12,255
DC:A9:04:4F:D9:36,12:09:39.370,1,78.59,-20,12,255
DC:A9:04:4F:D9:36,12:05:23.572,1,133.51,-20,12,65
DC:A9:04:4F:D9:36,12:07:35.745,1,123.56,-22,12,255
DC:A9:04:4F:D9:36,12:09:54.529,1,79.83,-22,12,255
DC:A9:04:4F:D9:36,12:10:31.265,1,78.59,-19,12,255
DC:A9:04:4F:D9:36,12:09:11.230,1,78.59,-22,12,255
DC:A9:04:4F:D9:36,12:10:49.641,1,78.58,-21,12,255
DC:A9:04:4F:D9:36,12:08:54.861,1,131.08,-24,12,255
DC:A9:04:4F:D9:36,12:09:32.893,1,78.60,-19,12,255
DC:A9:04:4F:D9:36,12:10:18.241,1,79.85,-22,12,255
DC:A9:04:4F:D9:36,12:10:47.482,1,79.84,-21,12,255
DC:A9:04:4F:D9:36,12:08:01.572,1,79.74,-22,12,255
DC:A9:04:4F:D9:36,12:08:45.936,1,79.82,-21,12,255
DC:A9:04:4F:D9:36,12:10:08.508,1,94.90,-21,12,255
DC:A9:04:4F:D9:36,12:10:48.562,1,79.85,-21,12,255
DC:A9:04:4F:D9:36,12:09:09.071,1,78.62,-19,12,255
DC:A9:04:4F:D9:36,12:09:59.928,1,78.60,-19,12,255
DC:A9:04:4F:D9:36,12:06:30.715,1,58.54,-24,12,255
DC:A9:04:4F:D9:36,12:09:15.609,1,78.61,-20,12,255
DC:A9:04:4F:D9:36,12:07:14.581,1,18.53,-20,12,255
DC:A9:04:4F:D9:36,12:06:53.731,1,79.82,-24,12,255
DC:A9:04:4F:D9:36,12:06:59.288,1,123.50,-19,12,255
DC:A9:04:4F:D9:36,12:08:19.579,1,126.08,-20,12,255
DC:A9:04:4F:D9:36,12:07:04.844,1,23.47,-20,12,255
DC:A9:04:4F:D9:36,12:06:22.029,1,192.26,-19,12,255
DC:A9:04:4F:D9:36,12:10:41.062,1,79.87,-20,12,255
DC:A9:04:4F:D9:36,12:10:25.866,1,143.55,-23,12,255
DC:A9:04:4F:D9:36,12:06:50.489,1,92.31,-22,12,255
DC:A9:04:4F:D9:36,12:07:29.157,1,78.55,-22,12,255
DC:A9:04:4F:D9:36,12:10:58.280,1,79.83,-22,12,255
DC:A9:04:4F:D9:36,12:05:27.903,1,15.97,-21,12,65
DC:A9:04:4F:D9:36,12:06:00.636,1,27.27,-20,12,69
DC:A9:04:4F:D9:36,12:05:38.751,1,136.07,-21,12,255
DC:A9:04:4F:D9:36,12:06:38.293,1,128.52,-19,12,255
DC:A9:04:4F:D9:36,12:08:32.623,1,148.57,-20,12,255
DC:A9:04:4F:D9:36,12:06:47.236,1,82.28,-21,12,255
DC:A9:04:4F:D9:36,12:09:44.847,1,114.89,-21,12,255
DC:A9:04:4F:D9:36,12:07:53.694,1,126.07,-23,12,255
DC:A9:04:4F:D9:36,12:07:24.556,1,131.06,-21,12,255
DC:A9:04:4F:D9:36,12:07:49.303,1,223.56,-21,12,255
DC:A9:04:4F:D9:36,12:06:08.581,1,196.08,-21,12,69
DC:A9:04:4F:D9:36,12:09:58.850,1,81.08,-19,12,255
DC:A9:04:4F:D9:36,12:07:03.821,1,88.54,-20,12,255
DC:A9:04:4F:D9:36,12:09:30.737,1,13.53,-23,12,255
DC:A9:04:4F:D9:36,12:06:45.074,1,129.74,-22,12,255
DC:A9:04:4F:D9:36,12:06:42.813,1,136.06,-19,12,255
DC:A9:04:4F:D9:36,12:07:23.425,1,126.04,-22,12,255
DC:A9:04:4F:D9:36,12:05:34.379,1,79.78,-20,12,84
DC:A9:04:4F:D9:36,12:10:28.026,1,79.87,-20,12,255
DC:A9:04:4F:D9:36,12:10:17.161,1,79.80,-20,12,255
DC:A9:04:4F:D9:36,12:05:45.482,1,126.02,-22,12,255
DC:A9:04:4F:D9:36,12:06:57.038,1,147.26,-24,12,255
DC:A9:04:4F:D9:36,12:05:22.438,1,123.51,-22,12,255
DC:A9:04:4F:D9:36,12:05:46.505,1,23.48,-20,12,255
DC:A9:04:4F:D9:36,12:08:07.098,1,78.50,-24,12,255
DC:A9:04:4F:D9:36,12:06:29.657,1,50.97,-21,12,255
DC:A9:04:4F:D9:36,12:08:16.071,1,123.58,-21,12,255
DC:A9:04:4F:D9:36,12:06:12.901,1,78.54,-19,12,69
DC:A9:04:4F:D9:36,12:10:02.088,1,79.76,-20,12,255
DC:A9:04:4F:D9:36,12:09:37.212,1,78.61,-20,12,255
DC:A9:04:4F:D9:36,12:05:21.315,1,126.04,-22,12,255
DC:A9:04:4F:D9:36,12:08:11.439,1,169.77,-20,12,255
DC:A9:04:4F:D9:36,12:05:31.136,1,72.23,-21,12,72
DC:A9:04:4F:D9:36,12:05:13.410,1,78.56,-27,12,255
DC:A9:04:4F:D9:36,12:09:27.562,1,79.88,-19,12,255
DC:A9:04:4F:D9:36,12:10:07.413,1,7.31,-21,12,255
DC:A9:04:4F:D9:36,12:08:55.986,1,124.77,-19,12,255
DC:A9:04:4F:D9:36,12:06:46.154,1,79.82,-20,12,255
DC:A9:04:4F:D9:36,12:05:43.232,1,127.20,-22,12,255
DC:A9:04:4F:D9:36,12:10:13.918,1,79.89,-23,12,255
DC:A9:04:4F:D9:36,12:07:40.335,1,131.07,-23,12,255
DC:A9:04:4F:D9:36,12:08:33.761,1,138.52,-21,12,255
DC:A9:04:4F:D9:36,12:05:30.064,1,78.54,-23,12,72
DC:A9:04:4F:D9:36,12:07:45.920,1,84.82,-22,12,255
DC:A9:04:4F:D9:36,12:09:29.723,1,79.85,-19,12,255
DC:A9:04:4F:D9:36,12:10:30.186,1,79.80,-21,12,255
DC:A9:04:4F:D9:36,12:09:06.912,1,79.82,-22,12,255
DC:A9:04:4F:D9:36,12:08:10.269,1,79.83,-21,12,255
DC:A9:04:4F:D9:36,12:07:48.080,1,79.80,-21,12,255
DC:A9:04:4F:D9:36,12:10:35.650,1,79.90,-20,12,255
DC:A9:04:4F:D9:36,12:08:42.753,1,101.05,-21,12,255
DC:A9:04:4F:D9:36,12:08:27.127,1,102.30,-20,12,255
DC:A9:04:4F:D9:36,12:05:51.924,1,79.76,-20,12,255
DC:A9:04:4F:D9:36,12:09:57.769,1,79.85,-18,12,255
DC:A9:04:4F:D9:36,12:05:14.492,1,80.98,-28,12,255
DC:A9:04:4F:D9:36,12:10:21.482,1,81.12,-19,12,255
DC:A9:04:4F:D9:36,12:07:28.078,1,131.06,-23,12,255
DC:A9:04:4F:D9:36,12:05:16.731,1,20.98,-22,12,255
DC:A9:04:4F:D9:36,12:07:47.000,1,79.75,-23,12,255
DC:A9:04:4F:D9:36,12:07:39.204,1,192.28,-22,12,255
DC:A9:04:4F:D9:36,12:09:21.033,1,79.82,-22,12,255
DC:A9:04:4F:D9:36,12:09:07.993,1,79.75,-24,12,255
DC:A9:04:4F:D9:36,12:10:10.680,1,79.85,-20,12,255
DC:A9:04:4F:D9:36,12:08:03.732,1,79.84,-24,12,255
DC:A9:04:4F:D9:36,12:06:33.954,1,81.06,-23,12,255
DC:A9:04:4F:D9:36,12:10:45.323,1,91.10,-22,12,255
DC:A9:04:4F:D9:36,12:08:31.476,1,78.54,-21,12,255
DC:A9:04:4F:D9:36,12:07:54.831,1,137.27,-21,12,255
DC:A9:04:4F:D9:36,12:07:33.477,1,79.80,-20,12,255
DC:A9:04:4F:D9:36,12:09:28.643,1,79.85,-23,12,255
DC:A9:04:4F:D9:36,12:05:40.975,1,138.53,-21,12,255
DC:A9:04:4F:D9:36,12:08:36.012,1,206.11,-20,12,255
DC:A9:04:4F:D9:36,12:06:13.940,1,38.56,-21,12,80
DC:A9:04:4F:D9:36,12:08:24.941,1,79.82,-22,12,255
DC:A9:04:4F:D9:36,12:05:59.608,1,178.95,-22,12,69
DC:A9:04:4F:D9:36,12:07:44.839,1,124.78,-21,12,255
DC:A9:04:4F:D9:36,12:06:23.155,1,126.06,-24,12,255
DC:A9:04:4F:D9:36,12:08:22.784,1,81.05,-21,12,255
DC:A9:04:4F:D9:36,12:05:49.764,1,78.48,-20,12,255
DC:A9:04:4F:D9:36,12:06:48.316,1,79.79,-21,12,255
DC:A9:04:4F:D9:36,12:09:14.530,1,119.86,-21,12,255
DC:A9:04:4F:D9:36,12:08:08.176,1,78.58,-22,12,255
DC:A9:04:4F:D9:36,12:09:52.369,1,79.85,-19,12,255
DC:A9:04:4F:D9:36,12:06:09.663,1,81.03,-19,12,69
DC:A9:04:4F:D9:36,12:06:49.396,1,79.78,-22,12,255
DC:A9:04:4F:D9:36,12:10:52.881,1,79.86,-20,12,255
DC:A9:04:4F:D9:36,12:09:19.953,1,106.15,-22,12,255
DC:A9:04:4F:D9:36,12:10:36.729,1,79.77,-21,12,255
DC:A9:04:4F:D9:36,12:07:09.213,1,79.79,-20,12,255
DC:A9:04:4F:D9:36,12:09:43.732,1,127.31,-21,12,255
DC:A9:04:4F:D9:36,12:06:11.822,1,79.77,-21,12,69
DC:A9:04:4F:D9:36,12:07:08.133,1,114.84,-21,12,255
DC:A9:04:4F:D9:36,12:09:04.753,1,79.80,-22,12,255
DC:A9:04:4F:D9:36,12:08:23.861,1,79.83,-23,12,255
DC:A9:04:4F:D9:36,12:07:19.012,1,194.76,-20,12,255
DC:A9:04:4F:D9:36,12:10:09.599,1,91.07,-20,12,255
DC:A9:04:4F:D9:36,12:06:19.712,1,192.24,-21,12,255
DC:A9:04:4F:D9:36,12:09:03.673,1,121.06,-21,12,255
DC:A9:04:4F:D9:36,12:08:09.190,1,13.56,-21,12,255
DC:A9:04:4F:D9:36,12:06:54.812,1,81.02,-25,12,255
DC:A9:04:4F:D9:36,12:09:40.449,1,78.62,-19,12,255
DC:A9:04:4F:D9:36,12:05:44.356,1,123.54,-19,12,255
DC:A9:04:4F:D9:36,12:06:10.742,1,79.76,-23,12,69
DC:A9:04:4F:D9:36,12:09:25.402,1,132.33,-22,12,255
DC:A9:04:4F:D9:36,12:09:53.449,1,79.85,-21,12,255
DC:A9:04:4F:D9:36,12:08:18.453,1,191.00,-23,12,255
DC:A9:04:4F:D9:36,12:07:10.292,1,78.56,-20,12,255
DC:A9:04:4F:D9:36,12:08:37.145,1,132.29,-19,12,255
DC:A9:04:4F:D9:36,12:07:26.947,1,192.29,-21,12,255
DC:A9:04:4F:D9:36,12:05:24.702,1,129.72,-24,12,65
DC:A9:04:4F:D9:36,12:10:12.838,1,79.85,-22,12,255
DC:A9:04:4F:D9:36,12:08:29.295,1,89.76,-21,12,255
DC:A9:04:4F:D9:36,12:06:40.551,1,125.99,-21,12,255
DC:A9:04:4F:D9:36,12:10:46.402,1,78.62,-20,12,255
DC:A9:04:4F:D9:36,12:10:24.722,1,79.84,-20,12,255
DC:A9:04:4F:D9:36,12:07:36.885,1,139.83,-21,12,255
DC:A9:04:4F:D9:36,12:05:28.985,1,82.28,-21,12,72
DC:A9:04:4F:D9:36,12:06:01.775,1,138.53,-21,12,69
DC:A9:04:4F:D9:36,12:08:17.262,1,191.08,-24,12,255
DC:A9:04:4F:D9:36,12:07:13.563,1,104.78,-20,12,255
DC:A9:04:4F:D9:36,12:08:38.269,1,123.60,-20,12,255
DC:A9:04:4F:D9:36,12:07:12.458,1,86.03,-22,12,255
DC:A9:04:4F:D9:36,12:06:26.448,1,92.29,-21,12,255
DC:A9:04:4F:D9:36,12:07:34.621,1,144.79,-21,12,255
DC:A9:04:4F:D9:36,12:08:13.822,1,189.74,-20,12,255
DC:A9:04:4F:D9:36,12:08:59.313,1,78.58,-22,12,255
DC:A9:04:4F:D9:36,12:08:30.395,1,99.85,-22,12,255
DC:A9:04:4F:D9:36,12:07:58.306,1,129.79,-20,12,255
DC:A9:04:4F:D9:36,12:08:43.777,1,23.51,-24,12,255
DC:A9:04:4F:D9:36,12:07:01.541,1,124.78,-20,12,255
DC:A9:04:4F:D9:36,12:07:15.660,1,78.54,-19,12,255
DC:A9:04:4F:D9:36,12:06:28.606,1,78.57,-21,12,255
DC:A9:04:4F:D9:36,12:07:07.018,1,39.76,-21,12,255
DC:A9:04:4F:D9:36,12:10:29.106,1,79.86,-22,12,255
DC:A9:04:4F:D9:36,12:09:56.688,1,79.83,-21,12,255
DC:A9:04:4F:D9:36,12:07:22.298,1,22.28,-21,12,255
DC:A9:04:4F:D9:36,12:06:18.520,1,131.01,-20,12,255
DC:A9:04:4F:D9:36,12:05:50.844,1,79.80,-22,12,255
DC:A9:04:4F:D9:36,12:09:33.973,1,79.88,-20,12,255
DC:A9:04:4F:D9:36,12:08:21.700,1,102.35,-23,12,255
DC:A9:04:4F:D9:36,12:07:50.429,1,124.79,-24,12,255
DC:A9:04:4F:D9:36,12:10:53.960,1,78.54,-22,12,255
DC:A9:04:4F:D9:36,12:09:01.473,1,79.81,-21,12,255
DC:A9:04:4F:D9:36,12:05:48.686,1,79.79,-23,12,255
DC:A9:04:4F:D9:36,12:09:42.604,1,78.63,-19,12,255
DC:A9:04:4F:D9:36,12:10:51.802,1,79.83,-22,12,255
DC:A9:04:4F:D9:36,12:10:05.326,1,79.89,-19,12,255
DC:A9:04:4F:D9:36,12:06:55.891,1,78.60,-23,12,255
DC:A9:04:4F:D9:36,12:09:48.049,1,79.85,-22,12,255
DC:A9:04:4F:D9:36,12:10:55.040,1,79.88,-22,12,255
DC:A9:04:4F:D9:36,12:10:04.245,1,78.60,-21,12,255
DC:A9:04:4F:D9:36,12:10:01.008,1,79.89,-22,12,255
DC:A9:04:4F:D9:36,12:09:00.393,1,79.84,-23,12,255
DC:A9:04:4F:D9:36,12:06:15.136,1,196.00,-19,12,80
DC:A9:04:4F:D9:36,12:10:15.002,1,83.59,-21,12,255
DC:A9:04:4F:D9:36,12:05:42.104,1,128.58,-24,12,255
DC:A9:04:4F:D9:36,12:05:52.944,1,19.78,-20,12,255
DC:A9:04:4F:D9:36,12:06:36.139,1,105.97,-21,12,255
DC:A9:04:4F:D9:36,12:08:47.016,1,79.78,-20,12,255
DC:A9:04:4F:D9:36,12:08:02.652,1,79.80,-23,12,255
DC:A9:04:4F:D9:36,12:08:53.729,1,126.02,-21,12,255
DC:A9:04:4F:D9:36,12:09:36.133,1,79.84,-19,12,255
DC:A9:04:4F:D9:36,12:05:39.837,1,85.98,-20,12,255
DC:A9:04:4F:D9:36,12:05:25.804,1,102.29,-21,12,65
DC:A9:04:4F:D9:36,12:10:39.983,1,94.85,-21,12,255
DC:A9:04:4F:D9:36,12:06:58.164,1,126.05,-23,12,255
DC:A9:04:4F:D9:36,12:05:57.280,1,78.57,-20,12,255
DC:A9:04:4F:D9:36,12:05:54.040,1,96.02,-20,12,255
DC:A9:04:4F:D9:36,12:06:37.164,1,24.79,-23,12,255
DC:A9:04:4F:D9:36,12:05:56.201,1,80.97,-20,12,255
DC:A9:04:4F:D9:36,12:06:41.677,1,124.79,-22,12,255
DC:A9:04:4F:D9:36,12:09:12.309,1,78.58,-21,12,255
DC:A9:04:4F:D9:36,12:07:25.755,1,198.51,-22,12,255
DC:A9:04:4F:D9:36,12:07:31.318,1,81.04,-22,12,255
DC:A9:04:4F:D9:36,12:06:27.527,1,78.53,-20,12,255
DC:A9:04:4F:D9:36,12:10:20.401,1,79.82,-20,12,255
DC:A9:04:4F:D9:36,12:09:38.292,1,79.80,-21,12,255
DC:A9:04:4F:D9:36,12:10:26.946,1,79.87,-19,12,255
DC:A9:04:4F:D9:36,12:08:28.205,1,78.58,-21,12,255
DC:A9:04:4F:D9:36,12:08:12.633,1,193.53,-21,12,255
DC:A9:04:4F:D9:36,12:09:16.688,1,78.48,-22,12,255
DC:A9:04:4F:D9:36,12:09:46.969,1,114.90,-20,12,255
DC:A9:04:4F:D9:36,12:08:04.910,1,177.30,-23,12,255
DC:A9:04:4F:D9:36,12:08:57.111,1,126.04,-21,12,255
DC:A9:04:4F:D9:36,12:05:32.220,1,83.56,-22,12,72
DC:A9:04:4F:D9:36,12:10:37.809,1,78.64,-19,12,255
DC:A9:04:4F:D9:36,12:10:16.081,1,78.59,-21,12,255
DC:A9:04:4F:D9:36,12:10:19.321,1,79.88,-21,12,255
