mac address, rasp, RX, timestamp, SN
20:6E:9C:F4:FF:DD,1,-90,12:17:19.794,2093
20:6E:9C:F4:FF:DD,1,-93,12:17:19.900,2095
20:6E:9C:F4:FF:DD,1,-92,12:18:15.201,2130
A0:CB:FD:EF:17:78,1,-1,12:13:04.286,0
8A:F2:4C:C9:21:23,1,-85,12:13:07.498,4034
8A:F2:4C:C9:21:23,1,-81,12:13:48.126,0
8A:F2:4C:C9:21:23,1,-77,12:14:20.974,20
8A:F2:4C:C9:21:23,1,-78,12:14:21.091,21
8A:F2:4C:C9:21:23,1,-81,12:15:23.917,42
8A:F2:4C:C9:21:23,1,-83,12:16:26.283,59
8A:F2:4C:C9:21:23,1,-70,12:16:26.730,69
8A:F2:4C:C9:21:23,1,-73,12:16:51.191,126
8A:F2:4C:C9:21:23,1,-80,12:16:59.026,143
8A:F2:4C:C9:21:23,1,-71,12:16:59.367,152
8A:F2:4C:C9:21:23,1,-67,12:16:59.473,153
8A:F2:4C:C9:21:23,1,-67,12:17:03.105,169
8A:F2:4C:C9:21:23,1,-77,12:17:10.942,188
8A:F2:4C:C9:21:23,1,-75,12:17:11.052,190
8A:F2:4C:C9:21:23,1,-68,12:17:17.030,215
8A:F2:4C:C9:21:23,1,-78,12:17:20.750,231
8A:F2:4C:C9:21:23,1,-79,12:17:28.692,253
8A:F2:4C:C9:21:23,1,-78,12:17:41.544,274
8A:F2:4C:C9:21:23,1,-77,12:17:59.451,295
8A:F2:4C:C9:21:23,1,-80,12:18:17.344,316
A0:CB:FD:7A:46:96,1,-87,12:16:01.265,151
A0:CB:FD:7A:46:96,1,-90,12:16:01.373,159
A0:CB:FD:7A:46:96,1,-85,12:16:01.797,1
A0:CB:FD:7A:46:96,1,-87,12:16:02.349,3
A0:CB:FD:7A:46:96,1,-86,12:16:02.460,186
A0:CB:FD:7A:46:96,1,-88,12:16:12.239,360
A0:CB:FD:7A:46:96,1,-95,12:16:43.222,597
10:2F:6B:4B:A4:10,1,-82,12:16:32.269,522
10:2F:6B:4B:A4:10,1,-88,12:17:16.928,550
84:11:9E:FD:16:B3,1,-85,12:12:50.637,451
84:11:9E:FD:16:B3,1,-90,12:13:35.115,515
98:01:A7:B6:B2:BD,1,-1,12:12:58.684,0
98:01:A7:B6:B2:BD,1,-59,12:12:59.356,3078
98:01:A7:B6:B2:BD,1,-57,12:13:33.692,3131
98:01:A7:B6:B2:BD,1,-57,12:14:04.795,3193
98:01:A7:B6:B2:BD,1,-60,12:14:05.465,3225
98:01:A7:B6:B2:BD,1,-57,12:14:08.080,3278
98:01:A7:B6:B2:BD,1,-57,12:14:08.192,3281
98:01:A7:B6:B2:BD,1,-60,12:14:08.297,3285
98:01:A7:B6:B2:BD,1,-56,12:14:11.521,3366
98:01:A7:B6:B2:BD,1,-61,12:14:11.628,3371
98:01:A7:B6:B2:BD,1,-58,12:14:13.090,3408
98:01:A7:B6:B2:BD,1,-58,12:15:46.591,3585
98:01:A7:B6:B2:BD,1,-60,12:15:46.821,3586
98:01:A7:B6:B2:BD,1,-61,12:16:53.871,3678
98:01:A7:B6:B2:BD,1,-61,12:17:42.309,3758
98:01:A7:B6:B2:BD,1,-60,12:17:57.502,3781
98:01:A7:B6:B2:BD,1,-62,12:18:06.201,3798
98:01:A7:B6:B2:BD,1,-59,12:18:18.982,3812
84:B5:41:72:C3:AC,1,-95,12:13:27.937,1212
84:B5:41:72:C3:AC,1,-90,12:13:35.924,1423
C4:43:8F:B3:0A:F7,1,-81,12:13:18.382,479
C4:43:8F:B3:0A:F7,1,-83,12:13:34.005,514
C4:43:8F:B3:0A:F7,1,-81,12:13:45.133,520
C4:43:8F:B3:0A:F7,1,-84,12:13:45.513,522
C4:43:8F:B3:0A:F7,1,-84,12:14:46.806,528
C4:43:8F:B3:0A:F7,1,-82,12:16:17.906,534
C4:43:8F:B3:0A:F7,1,-82,12:17:28.806,536
C4:43:8F:B3:0A:F7,1,-83,12:17:33.939,537
C4:43:8F:B3:0A:F7,1,-83,12:17:41.975,538
A4:F1:E8:A9:DB:61,1,-75,12:16:15.937,4094
A4:F1:E8:A9:DB:61,1,-80,12:16:16.071,6
A4:F1:E8:A9:DB:61,1,-79,12:16:16.286,2
A4:F1:E8:A9:DB:61,1,-81,12:16:16.920,4
A4:F1:E8:A9:DB:61,1,-79,12:16:17.124,9
A4:F1:E8:A9:DB:61,1,-78,12:16:17.227,6
A4:F1:E8:A9:DB:61,1,-80,12:16:17.334,10
A4:F1:E8:A9:DB:61,1,-74,12:16:17.801,8
A4:F1:E8:A9:DB:61,1,-74,12:16:18.765,10
A4:F1:E8:A9:DB:61,1,-74,12:16:19.326,11
A4:F1:E8:A9:DB:61,1,-70,12:16:25.194,38
A4:F1:E8:A9:DB:61,1,-69,12:16:25.296,45
A4:F1:E8:A9:DB:61,1,-68,12:16:26.835,70
A4:F1:E8:A9:DB:61,1,-68,12:16:27.762,75
A4:F1:E8:A9:DB:61,1,-73,12:16:28.309,79
A4:F1:E8:A9:DB:61,1,-74,12:16:46.105,135
A4:F1:E8:A9:DB:61,1,-76,12:16:46.359,148
A4:F1:E8:A9:DB:61,1,-78,12:16:46.464,151
A4:F1:E8:A9:DB:61,1,-70,12:17:40.073,210
70:F1:A1:93:7A:4A,1,-1,12:14:18.033,0
80:56:F2:AF:0C:3E,1,-1,12:17:16.928,0
80:56:F2:AF:0C:3E,1,-92,12:17:54.479,19
34:97:F6:B8:E7:E3,1,-1,12:14:04.128,0
34:97:F6:B8:E7:E3,1,-85,12:15:31.103,2949
