mac address, rasp, RX, timestamp, SN
C4:43:8F:B3:0A:F7,1,-66,11:08:06.867,1
C4:43:8F:B3:0A:F7,1,-66,11:08:06.972,5
C4:43:8F:B3:0A:F7,1,-65,11:08:07.075,821
C4:43:8F:B3:0A:F7,1,-60,11:08:07.289,843
C4:43:8F:B3:0A:F7,1,-65,11:08:07.394,9
C4:43:8F:B3:0A:F7,1,-63,11:08:07.499,13
C4:43:8F:B3:0A:F7,1,-65,11:08:07.604,3
C4:43:8F:B3:0A:F7,1,-65,11:08:07.715,9
C4:43:8F:B3:0A:F7,1,-63,11:08:07.822,14
C4:43:8F:B3:0A:F7,1,-66,11:08:07.927,4
C4:43:8F:B3:0A:F7,1,-65,11:08:08.032,8
C4:43:8F:B3:0A:F7,1,-64,11:08:08.138,13
C4:43:8F:B3:0A:F7,1,-64,11:08:08.244,2
C4:43:8F:B3:0A:F7,1,-65,11:08:08.349,9
C4:43:8F:B3:0A:F7,1,-65,11:08:08.454,7
C4:43:8F:B3:0A:F7,1,-64,11:08:08.559,15
C4:43:8F:B3:0A:F7,1,-65,11:08:08.672,10
C4:43:8F:B3:0A:F7,1,-63,11:08:08.785,0
C4:43:8F:B3:0A:F7,1,-64,11:08:08.897,6
C4:43:8F:B3:0A:F7,1,-65,11:08:09.002,12
C4:43:8F:B3:0A:F7,1,-66,11:08:09.107,2
C4:43:8F:B3:0A:F7,1,-66,11:08:09.212,7
C4:43:8F:B3:0A:F7,1,-65,11:08:09.317,12
C4:43:8F:B3:0A:F7,1,-65,11:08:09.423,2
C4:43:8F:B3:0A:F7,1,-66,11:08:09.528,8
C4:43:8F:B3:0A:F7,1,-66,11:08:09.632,13
C4:43:8F:B3:0A:F7,1,-65,11:08:09.738,3
C4:43:8F:B3:0A:F7,1,-65,11:08:09.843,9
C4:43:8F:B3:0A:F7,1,-65,11:08:09.947,13
C4:43:8F:B3:0A:F7,1,-66,11:08:10.053,3
C4:43:8F:B3:0A:F7,1,-65,11:08:10.158,10
C4:43:8F:B3:0A:F7,1,-65,11:08:10.263,15
C4:43:8F:B3:0A:F7,1,-66,11:08:10.368,5
C4:43:8F:B3:0A:F7,1,-64,11:08:10.480,11
C4:43:8F:B3:0A:F7,1,-65,11:08:10.585,15
C4:43:8F:B3:0A:F7,1,-66,11:08:10.692,4
C4:43:8F:B3:0A:F7,1,-64,11:08:10.797,9
C4:43:8F:B3:0A:F7,1,-64,11:08:10.903,11
C4:43:8F:B3:0A:F7,1,-64,11:08:11.007,1
C4:43:8F:B3:0A:F7,1,-64,11:08:11.112,7
C4:43:8F:B3:0A:F7,1,-64,11:08:11.217,12
C4:43:8F:B3:0A:F7,1,-65,11:08:11.322,2
C4:43:8F:B3:0A:F7,1,-65,11:08:11.427,7
C4:43:8F:B3:0A:F7,1,-66,11:08:11.532,13
C4:43:8F:B3:0A:F7,1,-65,11:08:11.637,2
C4:43:8F:B3:0A:F7,1,-65,11:08:14.558,851
C4:43:8F:B3:0A:F7,1,-65,11:08:16.197,852
C4:43:8F:B3:0A:F7,1,-62,11:08:16.736,902
C4:43:8F:B3:0A:F7,1,-65,11:08:17.024,931
C4:43:8F:B3:0A:F7,1,-63,11:08:17.125,934
C4:43:8F:B3:0A:F7,1,-65,11:08:17.339,8
C4:43:8F:B3:0A:F7,1,-65,11:08:17.442,14
C4:43:8F:B3:0A:F7,1,-67,11:08:17.549,4
C4:43:8F:B3:0A:F7,1,-65,11:08:17.658,10
C4:43:8F:B3:0A:F7,1,-68,11:08:17.758,15
C4:43:8F:B3:0A:F7,1,-66,11:08:17.870,4
C4:43:8F:B3:0A:F7,1,-66,11:08:17.983,10
C4:43:8F:B3:0A:F7,1,-66,11:08:18.090,937
C4:43:8F:B3:0A:F7,1,-66,11:08:18.231,1
C4:43:8F:B3:0A:F7,1,-64,11:08:20.231,3
C4:43:8F:B3:0A:F7,1,-65,11:08:20.344,9
C4:43:8F:B3:0A:F7,1,-68,11:08:20.455,15
C4:43:8F:B3:0A:F7,1,-65,11:08:20.568,4
C4:43:8F:B3:0A:F7,1,-60,11:08:20.682,11
C4:43:8F:B3:0A:F7,1,-65,11:08:20.794,0
C4:43:8F:B3:0A:F7,1,-65,11:08:20.895,6
C4:43:8F:B3:0A:F7,1,-65,11:08:21.020,9
C4:43:8F:B3:0A:F7,1,-61,11:08:21.125,1
C4:43:8F:B3:0A:F7,1,-57,11:08:21.225,6
C4:43:8F:B3:0A:F7,1,-61,11:08:21.338,12
C4:43:8F:B3:0A:F7,1,-59,11:08:21.442,2
C4:43:8F:B3:0A:F7,1,-63,11:08:21.543,7
C4:43:8F:B3:0A:F7,1,-58,11:08:21.656,13
C4:43:8F:B3:0A:F7,1,-58,11:08:21.769,3
C4:43:8F:B3:0A:F7,1,-60,11:08:21.881,9
C4:43:8F:B3:0A:F7,1,-72,11:08:21.990,15
C4:43:8F:B3:0A:F7,1,-61,11:08:22.093,4
C4:43:8F:B3:0A:F7,1,-60,11:08:22.202,10
C4:43:8F:B3:0A:F7,1,-59,11:08:22.314,0
C4:43:8F:B3:0A:F7,1,-58,11:08:22.427,5
C4:43:8F:B3:0A:F7,1,-57,11:08:22.538,11
C4:43:8F:B3:0A:F7,1,-57,11:08:22.650,0
C4:43:8F:B3:0A:F7,1,-58,11:08:22.762,6
C4:43:8F:B3:0A:F7,1,-56,11:08:22.876,12
C4:43:8F:B3:0A:F7,1,-59,11:08:22.989,2
C4:43:8F:B3:0A:F7,1,-59,11:08:23.102,8
C4:43:8F:B3:0A:F7,1,-62,11:08:23.215,14
C4:43:8F:B3:0A:F7,1,-64,11:08:23.328,4
C4:43:8F:B3:0A:F7,1,-60,11:08:23.438,7
C4:43:8F:B3:0A:F7,1,-65,11:08:23.551,14
C4:43:8F:B3:0A:F7,1,-71,11:08:23.658,5
C4:43:8F:B3:0A:F7,1,-66,11:08:23.868,7
C4:43:8F:B3:0A:F7,1,-60,11:08:23.981,8
C4:43:8F:B3:0A:F7,1,-61,11:08:24.098,9
C4:43:8F:B3:0A:F7,1,-69,11:08:24.209,0
C4:43:8F:B3:0A:F7,1,-61,11:08:24.435,9
C4:43:8F:B3:0A:F7,1,-66,11:08:24.534,14
C4:43:8F:B3:0A:F7,1,-66,11:08:24.638,3
C4:43:8F:B3:0A:F7,1,-64,11:08:24.739,9
C4:43:8F:B3:0A:F7,1,-65,11:08:24.840,13
C4:43:8F:B3:0A:F7,1,-65,11:08:24.944,2
C4:43:8F:B3:0A:F7,1,-68,11:08:25.050,6
C4:43:8F:B3:0A:F7,1,-67,11:08:25.174,12
C4:43:8F:B3:0A:F7,1,-67,11:08:25.289,1
C4:43:8F:B3:0A:F7,1,-69,11:08:25.403,7
C4:43:8F:B3:0A:F7,1,-65,11:08:25.521,12
C4:43:8F:B3:0A:F7,1,-65,11:08:25.632,3
C4:43:8F:B3:0A:F7,1,-64,11:08:25.768,9
C4:43:8F:B3:0A:F7,1,-66,11:08:25.875,0
C4:43:8F:B3:0A:F7,1,-64,11:08:25.978,6
C4:43:8F:B3:0A:F7,1,-66,11:08:26.091,9
C4:43:8F:B3:0A:F7,1,-66,11:08:26.198,15
C4:43:8F:B3:0A:F7,1,-66,11:08:26.300,3
C4:43:8F:B3:0A:F7,1,-67,11:08:26.402,9
C4:43:8F:B3:0A:F7,1,-66,11:08:26.506,15
C4:43:8F:B3:0A:F7,1,-67,11:08:26.646,5
C4:43:8F:B3:0A:F7,1,-66,11:08:26.757,11
C4:43:8F:B3:0A:F7,1,-65,11:08:26.862,2
C4:43:8F:B3:0A:F7,1,-65,11:08:26.968,7
C4:43:8F:B3:0A:F7,1,-66,11:08:27.084,13
C4:43:8F:B3:0A:F7,1,-66,11:08:27.188,2
C4:43:8F:B3:0A:F7,1,-66,11:08:27.319,9
C4:43:8F:B3:0A:F7,1,-66,11:08:27.433,15
C4:43:8F:B3:0A:F7,1,-66,11:08:27.537,3
C4:43:8F:B3:0A:F7,1,-66,11:08:27.651,9
C4:43:8F:B3:0A:F7,1,-66,11:08:27.760,15
C4:43:8F:B3:0A:F7,1,-66,11:08:27.865,5
C4:43:8F:B3:0A:F7,1,-65,11:08:27.973,10
C4:43:8F:B3:0A:F7,1,-66,11:08:28.080,0
C4:43:8F:B3:0A:F7,1,-65,11:08:28.193,6
C4:43:8F:B3:0A:F7,1,-65,11:08:28.304,12
C4:43:8F:B3:0A:F7,1,-65,11:08:28.405,1
C4:43:8F:B3:0A:F7,1,-66,11:08:28.521,6
C4:43:8F:B3:0A:F7,1,-66,11:08:28.633,12
C4:43:8F:B3:0A:F7,1,-66,11:08:28.746,2
C4:43:8F:B3:0A:F7,1,-66,11:08:28.858,7
C4:43:8F:B3:0A:F7,1,-66,11:08:28.973,13
C4:43:8F:B3:0A:F7,1,-66,11:08:29.105,3
C4:43:8F:B3:0A:F7,1,-67,11:08:29.215,10
C4:43:8F:B3:0A:F7,1,-66,11:08:29.326,0
C4:43:8F:B3:0A:F7,1,-64,11:08:29.436,6
C4:43:8F:B3:0A:F7,1,-64,11:08:29.551,12
C4:43:8F:B3:0A:F7,1,-63,11:08:29.665,2
C4:43:8F:B3:0A:F7,1,-66,11:08:29.776,8
C4:43:8F:B3:0A:F7,1,-67,11:08:29.908,14
C4:43:8F:B3:0A:F7,1,-65,11:08:30.011,4
C4:43:8F:B3:0A:F7,1,-65,11:08:30.115,7
C4:43:8F:B3:0A:F7,1,-65,11:08:30.229,14
C4:43:8F:B3:0A:F7,1,-65,11:08:30.340,4
C4:43:8F:B3:0A:F7,1,-65,11:08:30.446,10
C4:43:8F:B3:0A:F7,1,-63,11:08:30.548,0
C4:43:8F:B3:0A:F7,1,-66,11:08:30.651,5
C4:43:8F:B3:0A:F7,1,-64,11:08:30.768,11
C4:43:8F:B3:0A:F7,1,-65,11:08:30.881,1
C4:43:8F:B3:0A:F7,1,-66,11:08:30.995,7
C4:43:8F:B3:0A:F7,1,-65,11:08:31.101,13
C4:43:8F:B3:0A:F7,1,-67,11:08:31.207,2
C4:43:8F:B3:0A:F7,1,-68,11:08:31.326,6
C4:43:8F:B3:0A:F7,1,-67,11:08:31.439,14
C4:43:8F:B3:0A:F7,1,-67,11:08:31.543,1
C4:43:8F:B3:0A:F7,1,-67,11:08:31.645,9
C4:43:8F:B3:0A:F7,1,-68,11:08:31.747,15
C4:43:8F:B3:0A:F7,1,-67,11:08:31.852,3
C4:43:8F:B3:0A:F7,1,-68,11:08:31.962,7
C4:43:8F:B3:0A:F7,1,-68,11:08:32.076,12
C4:43:8F:B3:0A:F7,1,-68,11:08:32.190,2
C4:43:8F:B3:0A:F7,1,-68,11:08:32.293,8
C4:43:8F:B3:0A:F7,1,-66,11:08:32.398,13
C4:43:8F:B3:0A:F7,1,-66,11:08:32.514,3
C4:43:8F:B3:0A:F7,1,-66,11:08:32.616,10
C4:43:8F:B3:0A:F7,1,-64,11:08:32.718,14
C4:43:8F:B3:0A:F7,1,-67,11:08:32.819,4
C4:43:8F:B3:0A:F7,1,-64,11:08:32.926,9
C4:43:8F:B3:0A:F7,1,-66,11:08:33.044,15
C4:43:8F:B3:0A:F7,1,-66,11:08:33.151,5
C4:43:8F:B3:0A:F7,1,-66,11:08:33.263,10
C4:43:8F:B3:0A:F7,1,-66,11:08:33.366,0
C4:43:8F:B3:0A:F7,1,-66,11:08:33.470,5
C4:43:8F:B3:0A:F7,1,-65,11:08:33.596,11
C4:43:8F:B3:0A:F7,1,-65,11:08:33.713,15
C4:43:8F:B3:0A:F7,1,-66,11:08:33.846,7
C4:43:8F:B3:0A:F7,1,-67,11:08:33.956,8
C4:43:8F:B3:0A:F7,1,-67,11:08:34.088,12
C4:43:8F:B3:0A:F7,1,-66,11:08:34.200,4
C4:43:8F:B3:0A:F7,1,-66,11:08:34.313,10
C4:43:8F:B3:0A:F7,1,-65,11:08:34.428,0
C4:43:8F:B3:0A:F7,1,-64,11:08:34.539,6
C4:43:8F:B3:0A:F7,1,-65,11:08:34.650,12
C4:43:8F:B3:0A:F7,1,-64,11:08:34.763,2
C4:43:8F:B3:0A:F7,1,-67,11:08:34.876,8
C4:43:8F:B3:0A:F7,1,-67,11:08:35.006,14
C4:43:8F:B3:0A:F7,1,-66,11:08:35.119,4
C4:43:8F:B3:0A:F7,1,-65,11:08:35.251,13
C4:43:8F:B3:0A:F7,1,-66,11:08:35.364,4
C4:43:8F:B3:0A:F7,1,-66,11:08:35.479,10
C4:43:8F:B3:0A:F7,1,-65,11:08:35.589,0
C4:43:8F:B3:0A:F7,1,-66,11:08:35.709,6
C4:43:8F:B3:0A:F7,1,-65,11:08:35.813,12
C4:43:8F:B3:0A:F7,1,-65,11:08:35.918,0
C4:43:8F:B3:0A:F7,1,-64,11:08:36.019,6
C4:43:8F:B3:0A:F7,1,-66,11:08:36.131,12
C4:43:8F:B3:0A:F7,1,-64,11:08:36.244,2
C4:43:8F:B3:0A:F7,1,-66,11:08:36.358,8
C4:43:8F:B3:0A:F7,1,-65,11:08:36.471,12
C4:43:8F:B3:0A:F7,1,-67,11:08:36.584,1
C4:43:8F:B3:0A:F7,1,-66,11:08:36.686,7
C4:43:8F:B3:0A:F7,1,-66,11:08:36.789,13
C4:43:8F:B3:0A:F7,1,-66,11:08:36.895,1
C4:43:8F:B3:0A:F7,1,-65,11:08:37.001,9
C4:43:8F:B3:0A:F7,1,-68,11:08:37.107,13
C4:43:8F:B3:0A:F7,1,-69,11:08:37.211,2
C4:43:8F:B3:0A:F7,1,-67,11:08:37.314,6
C4:43:8F:B3:0A:F7,1,-66,11:08:37.422,13
C4:43:8F:B3:0A:F7,1,-66,11:08:37.526,3
C4:43:8F:B3:0A:F7,1,-67,11:08:37.629,7
C4:43:8F:B3:0A:F7,1,-68,11:08:37.737,11
C4:43:8F:B3:0A:F7,1,-66,11:08:37.843,0
C4:43:8F:B3:0A:F7,1,-65,11:08:37.950,7
C4:43:8F:B3:0A:F7,1,-66,11:08:38.054,13
C4:43:8F:B3:0A:F7,1,-66,11:08:38.156,1
C4:43:8F:B3:0A:F7,1,-67,11:08:38.260,8
C4:43:8F:B3:0A:F7,1,-67,11:08:38.362,13
C4:43:8F:B3:0A:F7,1,-67,11:08:38.469,3
C4:43:8F:B3:0A:F7,1,-67,11:08:38.571,8
C4:43:8F:B3:0A:F7,1,-67,11:08:38.672,12
C4:43:8F:B3:0A:F7,1,-67,11:08:38.779,1
C4:43:8F:B3:0A:F7,1,-67,11:08:38.895,8
C4:43:8F:B3:0A:F7,1,-66,11:08:39.008,12
C4:43:8F:B3:0A:F7,1,-68,11:08:39.121,2
C4:43:8F:B3:0A:F7,1,-67,11:08:39.233,8
C4:43:8F:B3:0A:F7,1,-67,11:08:39.338,14
C4:43:8F:B3:0A:F7,1,-67,11:08:39.445,3
C4:43:8F:B3:0A:F7,1,-67,11:08:39.555,8
C4:43:8F:B3:0A:F7,1,-66,11:08:39.659,14
C4:43:8F:B3:0A:F7,1,-66,11:08:39.761,3
C4:43:8F:B3:0A:F7,1,-67,11:08:39.863,8
C4:43:8F:B3:0A:F7,1,-66,11:08:39.968,14
C4:43:8F:B3:0A:F7,1,-66,11:08:40.073,4
C4:43:8F:B3:0A:F7,1,-67,11:08:40.181,9
C4:43:8F:B3:0A:F7,1,-67,11:08:40.293,12
C4:43:8F:B3:0A:F7,1,-67,11:08:40.394,1
C4:43:8F:B3:0A:F7,1,-67,11:08:40.495,6
C4:43:8F:B3:0A:F7,1,-66,11:08:40.599,13
C4:43:8F:B3:0A:F7,1,-67,11:08:40.706,1
C4:43:8F:B3:0A:F7,1,-66,11:08:40.808,6
C4:43:8F:B3:0A:F7,1,-64,11:08:40.913,13
C4:43:8F:B3:0A:F7,1,-66,11:08:41.015,3
C4:43:8F:B3:0A:F7,1,-66,11:08:41.118,8
C4:43:8F:B3:0A:F7,1,-67,11:08:41.223,13
C4:43:8F:B3:0A:F7,1,-67,11:08:41.328,2
C4:43:8F:B3:0A:F7,1,-67,11:08:41.440,8
C4:43:8F:B3:0A:F7,1,-66,11:08:41.551,13
C4:43:8F:B3:0A:F7,1,-67,11:08:41.654,3
C4:43:8F:B3:0A:F7,1,-67,11:08:41.756,7
C4:43:8F:B3:0A:F7,1,-68,11:08:41.859,13
C4:43:8F:B3:0A:F7,1,-67,11:08:41.963,3
C4:43:8F:B3:0A:F7,1,-66,11:08:42.078,5
C4:43:8F:B3:0A:F7,1,-68,11:08:42.190,14
C4:43:8F:B3:0A:F7,1,-67,11:08:42.310,4
C4:43:8F:B3:0A:F7,1,-68,11:08:42.416,10
C4:43:8F:B3:0A:F7,1,-67,11:08:42.532,0
C4:43:8F:B3:0A:F7,1,-68,11:08:42.648,5
C4:43:8F:B3:0A:F7,1,-65,11:08:42.751,11
C4:43:8F:B3:0A:F7,1,-65,11:08:42.857,0
C4:43:8F:B3:0A:F7,1,-67,11:08:42.963,6
C4:43:8F:B3:0A:F7,1,-66,11:08:43.064,11
C4:43:8F:B3:0A:F7,1,-67,11:08:43.166,1
C4:43:8F:B3:0A:F7,1,-66,11:08:43.277,6
C4:43:8F:B3:0A:F7,1,-65,11:08:43.382,11
C4:43:8F:B3:0A:F7,1,-66,11:08:43.487,1
C4:43:8F:B3:0A:F7,1,-67,11:08:43.592,6
C4:43:8F:B3:0A:F7,1,-65,11:08:43.708,11
C4:43:8F:B3:0A:F7,1,-68,11:08:43.821,2
C4:43:8F:B3:0A:F7,1,-66,11:08:43.945,8
