rasp1,rasp2,rasp3,rasp4,"location"
-45,-74,-78,-85,"1.1"
-45,-72,-75,-82,"1.1"
-46,-72,-75,-84,"1.1"
-45,-72,-75,-85,"1.1"
-44,-73,-77,-81,"1.1"
-45,-75,-76,-81,"1.1"
-49,-76,-80,-86,"1.1"
-48,-73,-79,-87,"1.1"
-49,-76,-79,-86,"1.1"
-48,-75,-78,-85,"1.1"
-48,-75,-79,-85,"1.1"
-49,-76,-79,-86,"1.1"
-48,-74,-78,-86,"1.1"
-66,-75,-77,-85,"1.1"
-45,-75,-77,-82,"1.1"
-45,-74,-76,-83,"1.1"
-45,-75,-76,-81,"1.1"
-45,-72,-79,-85,"1.1"
-45,-73,-77,-85,"1.1"
-46,-75,-77,-83,"1.1"
-46,-74,-76,-85,"1.1"
-46,-75,-75,-83,"1.1"
-49,-75,-78,-86,"1.1"
-49,-75,-79,-86,"1.1"
-49,-75,-78,-86,"1.1"
-49,-75,-79,-86,"1.1"
-48,-75,-78,-86,"1.1"
-48,-75,-79,-86,"1.1"
-48,-75,-78,-86,"1.1"
-48,-75,-79,-86,"1.1"
-48,-75,-78,-85,"1.1"
-45,-75,-77,-81,"1.1"
-46,-75,-74,-85,"1.1"
-46,-74,-75,-82,"1.1"
-49,-75,-79,-85,"1.1"
-45,-75,-78,-86,"1.1"
-45,-73,-63,-82,"1.1"
-46,-73,-76,-84,"1.1"
-45,-75,-77,-93,"1.1"
-44,-73,-75,-83,"1.1"
-45,-74,-77,-81,"1.1"
-48,-74,-78,-85,"1.1"
-46,-73,-77,-80,"1.1"
-48,-75,-79,-86,"1.1"
-45,-72,-77,-82,"1.1"
-45,-73,-77,-85,"1.1"
-48,-75,-79,-86,"1.1"
-48,-74,-78,-84,"1.1"
-48,-75,-78,-86,"1.1"
-48,-75,-79,-85,"1.1"
-48,-76,-80,-86,"1.1"
-46,-72,-75,-84,"1.1"
-44,-74,-78,-82,"1.1"
-55,-72,-78,-82,"1.1"
-45,-74,-76,-82,"1.1"
-44,-72,-75,-84,"1.1"
-49,-76,-79,-86,"1.1"
-45,-74,-76,-86,"1.1"
-46,-75,-77,-81,"1.1"
-46,-72,-80,-81,"1.1"
-48,-76,-79,-87,"1.1"
-44,-75,-75,-83,"1.1"
-45,-75,-77,-82,"1.1"
-49,-73,-78,-87,"1.1"
-45,-76,-79,-86,"1.1"
-45,-72,-75,-81,"1.1"
-44,-75,-77,-85,"1.1"
-45,-74,-75,-85,"1.1"
-45,-75,-76,-82,"1.1"
-46,-72,-75,-85,"1.1"
-45,-72,-78,-83,"1.1"
-46,-72,-76,-81,"1.1"
-45,-73,-76,-85,"1.1"
-45,-73,-77,-84,"1.1"
-46,-74,-75,-85,"1.1"
-45,-73,-76,-85,"1.1"
-45,-74,-76,-81,"1.1"
-45,-73,-75,-82,"1.1"
-44,-75,-77,-84,"1.1"
-46,-74,-76,-84,"1.1"
-44,-74,-75,-83,"1.1"
-49,-76,-78,-87,"1.1"
-48,-74,-79,-85,"1.1"
-48,-74,-79,-85,"1.1"
-49,-76,-79,-85,"1.1"
-45,-74,-79,-84,"1.1"
-45,-73,-77,-82,"1.1"
-45,-73,-76,-82,"1.1"
-49,-76,-79,-86,"1.1"
-45,-72,-75,-82,"1.1"
-46,-74,-76,-82,"1.1"
-49,-76,-79,-86,"1.1"
-49,-76,-80,-87,"1.1"
-48,-74,-79,-85,"1.1"
-49,-76,-79,-86,"1.1"
-44,-74,-77,-84,"1.1"
-62,-76,-79,-86,"1.1"
-47,-73,-76,-84,"1.1"
-46,-75,-77,-82,"1.1"
-45,-75,-75,-83,"1.1"
-44,-73,-76,-81,"1.1"
-44,-74,-76,-81,"1.1"
-44,-72,-75,-82,"1.1"
-45,-72,-77,-82,"1.1"
-45,-74,-75,-85,"1.1"
-45,-73,-76,-85,"1.1"
-45,-75,-78,-52,"1.1"
-46,-73,-75,-82,"1.1"
-45,-76,-76,-83,"1.1"
-45,-75,-76,-82,"1.1"
-45,-72,-77,-81,"1.1"
-49,-75,-79,-86,"1.1"
-48,-75,-79,-85,"1.1"
-48,-75,-79,-86,"1.1"
-49,-75,-79,-86,"1.1"
-48,-74,-80,-80,"1.1"
-44,-73,-78,-82,"1.1"
-45,-73,-75,-81,"1.1"
-45,-74,-78,-81,"1.1"
-45,-73,-79,-85,"1.1"
-46,-72,-74,-83,"1.1"
-44,-73,-76,-82,"1.1"
-44,-73,-77,-81,"1.1"
-45,-75,-76,-81,"1.1"
-49,-75,-80,-87,"1.1"
-48,-75,-79,-85,"1.1"
-48,-75,-79,-86,"1.1"
-47,-74,-79,-86,"1.1"
-49,-76,-80,-86,"1.1"
-49,-76,-80,-85,"1.1"
-45,-91,-79,-85,"1.1"
-44,-73,-75,-79,"1.1"
-45,-72,-74,-84,"1.1"
-44,-73,-75,-83,"1.1"
-45,-74,-76,-83,"1.1"
-48,-76,-78,-85,"1.1"
-45,-73,-74,-81,"1.1"
-45,-72,-76,-81,"1.1"
-45,-72,-76,-81,"1.1"
-45,-72,-76,-84,"1.1"
-45,-73,-75,-82,"1.1"
-45,-74,-77,-85,"1.1"
-47,-72,-76,-84,"1.1"
-45,-72,-77,-85,"1.1"
-45,-74,-77,-85,"1.1"
-48,-75,-80,-85,"1.1"
-48,-74,-79,-85,"1.1"
-48,-74,-79,-86,"1.1"
-48,-76,-78,-87,"1.1"
-48,-75,-79,-87,"1.1"
-45,-74,-78,-85,"1.1"
-49,-76,-79,-85,"1.1"
-48,-75,-78,-87,"1.1"
-48,-76,-79,-86,"1.1"
-49,-76,-79,-87,"1.1"
-48,-75,-79,-86,"1.1"
-48,-76,-79,-87,"1.1"
-48,-75,-79,-86,"1.1"
-48,-75,-79,-87,"1.1"
-49,-76,-79,-87,"1.1"
-49,-76,-80,-87,"1.1"
-49,-75,-79,-86,"1.1"
-48,-75,-79,-85,"1.1"
-47,-75,-79,-86,"1.1"
-48,-76,-79,-86,"1.1"
-44,-76,-75,-80,"1.1"
-45,-74,-78,-82,"1.1"
-45,-74,-74,-81,"1.1"
-44,-72,-77,-82,"1.1"
-46,-74,-75,-82,"1.1"
-44,-73,-76,-81,"1.1"
-46,-74,-75,-82,"1.1"
-48,-75,-79,-86,"1.1"
-45,-72,-75,-87,"1.1"
-45,-73,-77,-82,"1.1"
-48,-74,-78,-86,"1.1"
-48,-76,-79,-87,"1.1"
-48,-74,-78,-85,"1.1"
-48,-75,-78,-85,"1.1"
-48,-74,-78,-86,"1.1"
-49,-75,-80,-86,"1.1"
-49,-76,-80,-86,"1.1"
-49,-76,-78,-86,"1.1"
-48,-75,-78,-86,"1.1"
-49,-76,-80,-86,"1.1"
-48,-75,-79,-85,"1.1"
-48,-76,-79,-86,"1.1"
-49,-76,-79,-86,"1.1"
-49,-75,-79,-86,"1.1"
-48,-75,-79,-85,"1.1"
-48,-76,-79,-86,"1.1"
-49,-74,-76,-82,"1.1"
-45,-72,-77,-83,"1.1"
-49,-75,-79,-87,"1.1"
-48,-75,-79,-86,"1.1"
-48,-75,-78,-85,"1.1"
-48,-75,-75,-83,"1.1"
