rasp1,rasp2,rasp3,rasp4,"location"
-81,-79,-69,-69,"9.2"
-80,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-80,-78,-69,-68,"9.2"
-82,-79,-69,-69,"9.2"
-81,-77,-68,-68,"9.2"
-81,-79,-69,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-77,-69,-68,"9.2"
-81,-77,-70,-69,"9.2"
-82,-77,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-68,-69,"9.2"
-80,-78,-69,-68,"9.2"
-81,-78,-68,-68,"9.2"
-80,-78,-69,-69,"9.2"
-82,-78,-69,-68,"9.2"
-80,-78,-68,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-69,-70,"9.2"
-81,-78,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-82,-78,-70,-69,"9.2"
-83,-79,-68,-68,"9.2"
-82,-79,-68,-68,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-82,-79,-70,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-72,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-80,-78,-70,-68,"9.2"
-81,-79,-70,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-78,-68,-68,"9.2"
-82,-79,-69,-68,"9.2"
-81,-78,-68,-68,"9.2"
-82,-78,-69,-69,"9.2"
-82,-77,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-77,-69,-69,"9.2"
-82,-78,-69,-78,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-80,-79,-68,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-80,-78,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-69,-68,"9.2"
-82,-79,-69,-69,"9.2"
-82,-78,-69,-68,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-69,-68,"9.2"
-82,-78,-68,-69,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-77,-69,-69,"9.2"
-82,-77,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-77,-69,-69,"9.2"
-82,-77,-69,-69,"9.2"
-82,-78,-68,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-79,-69,-69,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-68,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-80,-79,-69,-69,"9.2"
-82,-78,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-80,-78,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-80,-79,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-88,-77,-70,-69,"9.2"
-82,-78,-70,-69,"9.2"
-81,-78,-69,-68,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-69,-68,"9.2"
-82,-78,-69,-69,"9.2"
-81,-77,-68,-68,"9.2"
-81,-78,-69,-69,"9.2"
-80,-77,-68,-69,"9.2"
-81,-79,-70,-69,"9.2"
-87,-78,-85,-68,"9.2"
-81,-78,-68,-68,"9.2"
-81,-79,-70,-69,"9.2"
-82,-79,-70,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-79,-69,-69,"9.2"
-82,-79,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-86,-79,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-79,-70,-68,"9.2"
-82,-78,-70,-68,"9.2"
-82,-78,-69,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-79,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-79,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-79,-69,-68,"9.2"
-81,-79,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-70,-68,"9.2"
-82,-77,-69,-68,"9.2"
-82,-78,-69,-69,"9.2"
-81,-80,-70,-68,"9.2"
-84,-79,-69,-68,"9.2"
-81,-79,-69,-68,"9.2"
-82,-78,-70,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-77,-70,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-77,-69,-69,"9.2"
-82,-79,-69,-68,"9.2"
-81,-79,-70,-69,"9.2"
-82,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-79,-69,-69,"9.2"
-80,-79,-69,-68,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-68,-69,"9.2"
-84,-78,-69,-68,"9.2"
-82,-78,-68,-68,"9.2"
-81,-78,-69,-69,"9.2"
-82,-79,-70,-78,"9.2"
-81,-78,-69,-68,"9.2"
-87,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-85,-79,-70,-69,"9.2"
-82,-80,-68,-69,"9.2"
-80,-77,-65,-64,"9.2"
-81,-80,-69,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-80,-68,-69,"9.2"
-81,-81,-70,-69,"9.2"
-82,-80,-68,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-80,-68,-70,"9.2"
-82,-80,-68,-69,"9.2"
-82,-80,-68,-69,"9.2"
-82,-80,-69,-70,"9.2"
-81,-80,-68,-69,"9.2"
-81,-80,-68,-68,"9.2"
-81,-80,-69,-68,"9.2"
-82,-80,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-80,-68,-68,"9.2"
-82,-81,-68,-69,"9.2"
-81,-79,-70,-69,"9.2"
-81,-81,-69,-69,"9.2"
-87,-80,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-82,-81,-70,-69,"9.2"
-81,-81,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-81,-70,-69,"9.2"
-81,-80,-70,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-80,-70,-69,"9.2"
-81,-79,-68,-70,"9.2"
-81,-79,-69,-69,"9.2"
-81,-80,-69,-69,"9.2"
-81,-80,-70,-69,"9.2"
-81,-80,-69,-68,"9.2"
-81,-80,-70,-69,"9.2"
-81,-80,-70,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-82,-79,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-70,-69,"9.2"
-82,-79,-70,-69,"9.2"
-82,-79,-70,-68,"9.2"
-82,-79,-70,-69,"9.2"
-81,-79,-68,-69,"9.2"
-82,-79,-70,-69,"9.2"
-81,-80,-69,-68,"9.2"
-82,-80,-69,-69,"9.2"
-81,-80,-68,-69,"9.2"
-82,-79,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-80,-70,-69,"9.2"
-81,-79,-68,-69,"9.2"
-81,-80,-70,-69,"9.2"
-89,-78,-70,-69,"9.2"
-82,-79,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-68,-68,"9.2"
-82,-79,-69,-68,"9.2"
-82,-80,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-82,-78,-69,-69,"9.2"
-82,-80,-70,-69,"9.2"
-81,-80,-69,-68,"9.2"
-82,-79,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-79,-69,-68,"9.2"
-82,-80,-69,-69,"9.2"
-82,-79,-70,-69,"9.2"
-82,-79,-70,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-79,-69,-68,"9.2"
-82,-79,-69,-68,"9.2"
-81,-79,-69,-69,"9.2"
-82,-79,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-70,-68,"9.2"
-81,-79,-69,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-79,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-68,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-82,-81,-70,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-80,-70,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-82,-79,-68,-68,"9.2"
-82,-80,-69,-69,"9.2"
-81,-80,-69,-69,"9.2"
-79,-79,-66,-64,"9.2"
-81,-79,-69,-69,"9.2"
-82,-80,-70,-69,"9.2"
-79,-76,-69,-65,"9.2"
-81,-79,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-68,-69,"9.2"
-82,-79,-69,-69,"9.2"
-77,-78,-66,-64,"9.2"
-81,-79,-70,-69,"9.2"
-81,-79,-70,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-70,-68,"9.2"
-81,-79,-69,-69,"9.2"
-83,-79,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-80,-66,-66,"9.2"
-82,-79,-69,-69,"9.2"
-82,-79,-67,-66,"9.2"
-82,-78,-69,-68,"9.2"
-82,-78,-68,-69,"9.2"
-81,-80,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-78,-68,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-79,-69,-69,"9.2"
-81,-79,-70,-69,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-70,-68,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-80,-77,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-77,-70,-69,"9.2"
-80,-77,-70,-69,"9.2"
-82,-77,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-78,-70,-69,"9.2"
-80,-78,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-83,-77,-70,-69,"9.2"
-81,-77,-70,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-80,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-84,-79,-68,-69,"9.2"
-81,-79,-70,-69,"9.2"
-80,-78,-68,-69,"9.2"
-84,-78,-69,-69,"9.2"
-80,-77,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-80,-77,-68,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-79,-70,-69,"9.2"
-80,-79,-69,-69,"9.2"
-80,-79,-70,-69,"9.2"
-80,-78,-70,-69,"9.2"
-82,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-77,-68,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-81,-77,-69,-69,"9.2"
-81,-78,-68,-69,"9.2"
-82,-78,-70,-68,"9.2"
-80,-78,-69,-69,"9.2"
-80,-78,-69,-69,"9.2"
-81,-79,-69,-68,"9.2"
-81,-84,-68,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-82,-69,-68,"9.2"
-82,-79,-70,-68,"9.2"
-81,-78,-70,-69,"9.2"
-81,-78,-69,-69,"9.2"
-80,-78,-69,-68,"9.2"
-81,-78,-70,-68,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-68,-68,"9.2"
-80,-79,-68,-69,"9.2"
-81,-79,-70,-69,"9.2"
-81,-78,-69,-68,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-78,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-81,-79,-69,-69,"9.2"
-82,-80,-69,-69,"9.2"
-81,-79,-69,-77,"9.2"
-81,-79,-70,-69,"9.2"
-80,-80,-70,-77,"9.2"
-81,-78,-68,-68,"9.2"
-82,-79,-70,-69,"9.2"
-81,-80,-69,-69,"9.2"
-82,-79,-69,-69,"9.2"
-82,-80,-70,-69,"9.2"
-81,-78,-68,-69,"9.2"
-80,-78,-69,-69,"9.2"
-82,-78,-69,-69,"9.2"
-81,-79,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-79,-68,-69,"9.2"
-83,-79,-69,-69,"9.2"
-83,-76,-71,-68,"9.2"
-82,-77,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-80,-77,-68,-69,"9.2"
-82,-89,-68,-69,"9.2"
-82,-77,-68,-72,"9.2"
-82,-77,-69,-68,"9.2"
-80,-78,-73,-79,"9.2"
-80,-77,-69,-69,"9.2"
-82,-77,-68,-69,"9.2"
-83,-77,-69,-69,"9.2"
-82,-78,-70,-69,"9.2"
-80,-78,-69,-69,"9.2"
-79,-78,-69,-68,"9.2"
-79,-79,-69,-69,"9.2"
-78,-77,-69,-69,"9.2"
-79,-76,-69,-69,"9.2"
-78,-77,-70,-68,"9.2"
-79,-77,-69,-68,"9.2"
-76,-78,-70,-69,"9.2"
-77,-78,-70,-69,"9.2"
-78,-77,-70,-69,"9.2"
-79,-78,-69,-69,"9.2"
-80,-77,-69,-69,"9.2"
-79,-77,-69,-69,"9.2"
-79,-78,-69,-68,"9.2"
-79,-77,-69,-69,"9.2"
-79,-78,-69,-69,"9.2"
-79,-78,-69,-85,"9.2"
-79,-78,-70,-70,"9.2"
-79,-77,-69,-69,"9.2"
-79,-78,-68,-69,"9.2"
-79,-78,-70,-69,"9.2"
-79,-78,-69,-69,"9.2"
-80,-78,-70,-69,"9.2"
-79,-78,-69,-69,"9.2"
-80,-78,-69,-69,"9.2"
-79,-78,-69,-69,"9.2"
-79,-78,-68,-69,"9.2"
-80,-77,-69,-69,"9.2"
-86,-78,-69,-69,"9.2"
-79,-77,-69,-69,"9.2"
-80,-78,-69,-69,"9.2"
-79,-78,-70,-68,"9.2"
-79,-78,-69,-69,"9.2"
-79,-76,-69,-69,"9.2"
-80,-78,-69,-69,"9.2"
-77,-77,-67,-65,"9.2"
-80,-77,-69,-67,"9.2"
-83,-78,-69,-84,"9.2"
-81,-84,-70,-70,"9.2"
-83,-79,-69,-69,"9.2"
-82,-79,-68,-78,"9.2"
-83,-79,-69,-85,"9.2"
-83,-80,-69,-84,"9.2"
-83,-80,-69,-69,"9.2"
-82,-77,-69,-69,"9.2"
-81,-78,-70,-69,"9.2"
-82,-78,-68,-69,"9.2"
-81,-78,-70,-69,"9.2"
-79,-77,-69,-69,"9.2"
-79,-77,-69,-69,"9.2"
-79,-78,-70,-69,"9.2"
-79,-77,-69,-69,"9.2"
-78,-77,-69,-69,"9.2"
-78,-76,-81,-69,"9.3"
-77,-76,-71,-69,"9.3"
-75,-75,-71,-67,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-75,-71,-67,"9.3"
-85,-71,-69,-64,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-74,-72,-70,-64,"9.3"
-78,-76,-71,-71,"9.3"
-77,-75,-71,-69,"9.3"
-77,-77,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-75,-71,-69,-67,"9.3"
-77,-76,-72,-69,"9.3"
-77,-75,-71,-69,"9.3"
-77,-75,-72,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-70,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-76,-75,-71,-69,"9.3"
-77,-76,-71,-70,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-77,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-81,-69,"9.3"
-77,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-70,"9.3"
-78,-76,-71,-83,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-68,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-75,-71,-69,"9.3"
-85,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-72,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-75,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-72,-69,"9.3"
-78,-75,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-84,-76,-71,-70,"9.3"
-78,-76,-72,-69,"9.3"
-83,-75,-71,-68,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-75,-71,-70,"9.3"
-78,-75,-70,-69,"9.3"
-77,-75,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-82,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-84,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-84,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-71,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-77,-70,-70,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-72,-81,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-75,-71,-68,"9.3"
-78,-76,-71,-69,"9.3"
-77,-75,-71,-69,"9.3"
-78,-76,-71,-68,"9.3"
-77,-76,-71,-68,"9.3"
-78,-75,-71,-70,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-70,"9.3"
-78,-76,-79,-72,"9.3"
-78,-76,-71,-71,"9.3"
-77,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-68,"9.3"
-77,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-75,-71,-68,"9.3"
-77,-75,-72,-71,"9.3"
-77,-76,-71,-71,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-71,"9.3"
-77,-75,-70,-69,"9.3"
-78,-76,-71,-68,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-75,-71,-69,"9.3"
-77,-82,-71,-69,"9.3"
-90,-76,-71,-69,"9.3"
-75,-71,-69,-65,"9.3"
-78,-76,-71,-69,"9.3"
-84,-76,-80,-71,"9.3"
-77,-76,-71,-69,"9.3"
-75,-73,-67,-65,"9.3"
-78,-75,-71,-69,"9.3"
-77,-76,-72,-70,"9.3"
-78,-76,-71,-69,"9.3"
-76,-71,-68,-67,"9.3"
-84,-76,-71,-70,"9.3"
-78,-76,-72,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-77,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-84,-76,-71,-69,"9.3"
-79,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-70,-71,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-81,-79,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-72,-71,"9.3"
-78,-76,-72,-71,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-77,-71,-69,"9.3"
-78,-76,-71,-70,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-84,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-79,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-81,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-72,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-72,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-68,"9.3"
-77,-85,-72,-70,"9.3"
-77,-83,-87,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-84,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-68,"9.3"
-78,-76,-81,-69,"9.3"
-78,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-70,-69,"9.3"
-77,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-70,"9.3"
-78,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-68,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-75,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-70,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-78,-76,-71,-69,"9.3"
-77,-76,-71,-69,"9.3"
