rasp1,rasp2,rasp3,rasp4,"location"
-9,-16,-12,-17,"7.5"
-8,-17,-6,-24,"7.5"
-15,-16,-6,-24,"7.5"
-10,-17,-6,-15,"7.5"
-14,-16,-6,-16,"7.5"
-14,-20,-8,-21,"7.5"
-15,-18,-3,-15,"7.5"
-10,-15,-7,-16,"7.5"
-14,-14,-14,-17,"7.5"
-12,-16,-5,-15,"7.5"
-6,-21,-5,-22,"7.5"
-28,-16,-9,-8,"8.1"
-30,-21,-14,-10,"8.1"
-19,-11,-7,-4,"8.1"
-13,-21,-9,-11,"8.1"
-25,-15,-18,-27,"8.1"
-23,-15,-9,-5,"8.1"
-30,-24,-9,-20,"8.1"
-23,-12,-14,-12,"8.1"
-12,-17,-13,-15,"8.1"
-21,-17,-15,-8,"8.1"
-22,-14,-9,-8,"8.1"
-29,-16,-11,-17,"8.1"
-24,-24,-17,-17,"8.1"
-25,-23,-18,-17,"8.1"
-22,-16,-7,-14,"8.1"
-31,-27,-20,-16,"8.1"
-25,-22,-25,-18,"8.1"
-17,-16,-12,-15,"8.1"
-29,-17,-17,-21,"8.1"
-14,-19,-10,-16,"8.1"
-13,-16,-12,-15,"8.1"
-21,-18,-15,-23,"8.1"
-11,-14,-15,-15,"8.1"
-32,-31,-13,-17,"8.1"
-21,-12,-10,-19,"8.1"
-31,-26,-13,-17,"8.1"
-11,-13,-17,-13,"8.1"
-31,-30,-14,-11,"8.1"
-31,-26,-11,-7,"8.1"
-32,-11,-10,-11,"8.1"
-28,-21,-15,-16,"8.1"
-17,-20,-19,-9,"8.2"
-19,-17,-15,-9,"8.2"
-11,-19,-11,-4,"8.2"
-9,-15,-18,-11,"8.2"
-15,-17,-16,-10,"8.2"
-16,-12,-16,-10,"8.2"
-12,-13,-17,-10,"8.2"
-21,-15,-21,-8,"8.2"
-21,-11,-17,-14,"8.2"
-16,-16,-15,-13,"8.2"
-17,-14,-17,-4,"8.2"
-18,-15,-11,-12,"8.2"
-14,-11,-10,-14,"8.2"
-14,-10,-11,-9,"8.2"
-19,-24,-6,-8,"8.2"
-17,-15,-20,-16,"8.2"
-13,-20,-21,-9,"8.2"
-16,-10,-7,-8,"8.2"
-15,-19,-14,-7,"8.2"
-14,-20,-7,-5,"8.2"
-19,-21,-18,-5,"8.2"
-10,-10,-17,-9,"8.2"
-15,-17,-19,-11,"8.2"
-21,-18,-19,-4,"8.2"
-20,-15,-7,-6,"8.2"
-20,-16,-17,-6,"8.2"
-11,-11,-17,-14,"8.2"
-11,-12,-20,-7,"8.2"
-12,-19,-5,-7,"8.2"
-13,-11,-18,-5,"8.2"
-14,-17,-7,-3,"8.2"
-17,-18,-19,-9,"8.2"
-11,-13,-7,-8,"8.2"
-20,-20,-4,-10,"8.3"
-11,-16,-2,-9,"8.3"
-10,-19,-7,-6,"8.3"
-11,-15,-13,-10,"8.3"
-17,-10,-5,-6,"8.3"
-16,-10,-17,-11,"8.3"
-23,-17,-13,-7,"8.3"
-23,-15,-13,-6,"8.3"
-7,-12,-14,-13,"8.3"
-18,-12,-14,-15,"8.3"
-17,-18,-9,-3,"8.3"
-17,-25,-3,-7,"8.3"
-14,-12,-12,-13,"8.3"
-9,-10,-10,-10,"8.3"
-11,-12,-3,-9,"8.3"
-13,-19,-2,-4,"8.3"
-12,-13,-3,-9,"8.3"
-13,-12,-1,-8,"8.3"
-18,-23,-10,-10,"8.3"
-6,-14,-2,-12,"8.3"
-10,-11,-12,-5,"8.3"
-18,-16,-13,-4,"8.3"
-9,-16,-8,-19,"8.4"
-12,-9,-3,-11,"8.4"
-9,-10,-6,-14,"8.4"
-7,-14,-5,-5,"8.4"
-10,-10,-4,-14,"8.4"
-22,-16,-9,-20,"8.4"
-20,-10,-2,-22,"8.4"
-9,-17,-5,-10,"8.4"
-24,-9,-4,-10,"8.4"
-8,-20,-4,-2,"8.4"
-17,-10,-9,-13,"8.4"
-15,-10,-3,-10,"8.4"
-10,-14,-5,-14,"8.4"
-16,-10,-13,-12,"8.4"
-10,-20,-11,-22,"8.4"
-8,-11,-3,-16,"8.4"
-8,-13,-12,-8,"8.4"
-10,-21,-2,-8,"8.4"
-14,-16,-7,-16,"8.4"
-7,-8,-3,-15,"8.4"
-13,-14,-7,-6,"8.4"
-17,-11,-13,-16,"8.4"
-10,-18,-1,-9,"8.4"
-19,-10,-11,-20,"8.4"
-13,-16,-6,-10,"8.4"
-11,-14,-7,-15,"8.4"
-17,-11,-11,-14,"8.4"
-14,-18,-9,-17,"8.4"
-13,-12,-11,-18,"8.4"
-8,-12,-7,-15,"8.4"
-20,-17,-7,-14,"8.4"
-18,-14,-5,-9,"8.5"
-17,-9,-15,-11,"8.5"
-15,-18,-3,-14,"8.5"
-17,-18,-6,-8,"8.5"
-20,-11,-15,-8,"8.5"
-19,-19,-11,-8,"8.5"
-19,-20,-16,-9,"8.5"
-20,-11,-15,-14,"8.5"
-20,-17,-13,-11,"8.5"
-25,-14,-14,-12,"8.5"
-14,-10,-15,-6,"8.5"
-19,-16,-6,-11,"8.5"
-14,-10,-5,-8,"8.5"
-15,-12,-15,-13,"8.5"
-17,-15,-19,-14,"8.5"
-20,-13,-12,-8,"8.5"
-22,-24,-10,-17,"8.5"
-15,-11,-7,-5,"8.5"
-15,-17,-7,-12,"8.5"
-17,-14,-5,-8,"8.5"
-19,-16,-18,0,"9.1"
-22,-13,-16,0,"9.1"
-17,-12,-13,0,"9.1"
-25,-19,-19,0,"9.1"
-19,-15,-23,-1,"9.1"
-20,-11,-19,0,"9.1"
-18,-8,-18,0,"9.1"
-22,-15,-12,-2,"9.1"
-20,-20,-19,0,"9.1"
-25,-9,-19,-2,"9.1"
-26,-18,-17,-3,"9.1"
-20,-12,-19,0,"9.1"
-20,-11,-12,0,"9.1"
-27,-10,-17,0,"9.1"
-15,-8,-17,0,"9.1"
-20,-15,-20,-2,"9.1"
-15,-17,-15,0,"9.1"
-17,-12,-11,0,"9.1"
-21,-8,-19,0,"9.1"
-20,-12,-15,0,"9.1"
-20,-14,-6,0,"9.1"
-24,-9,-18,0,"9.1"
-15,-14,-16,-1,"9.1"
-25,-12,-15,0,"9.1"
-24,-14,-9,0,"9.1"
-19,-9,-11,-2,"9.1"
-21,-12,-18,0,"9.1"
-18,-8,-9,0,"9.1"
-23,-10,-16,-2,"9.1"
-21,-11,-23,0,"9.1"
-14,-11,-19,-3,"9.1"
-24,-15,-20,0,"9.1"
-26,-10,-16,-3,"9.1"
-25,-18,-15,-1,"9.1"
-29,-12,-13,0,"9.1"
-23,-7,-18,-3,"9.2"
-20,-10,-19,0,"9.2"
-14,-4,-17,0,"9.2"
-22,-8,-17,0,"9.2"
-21,-7,-20,0,"9.2"
-19,-7,-18,-2,"9.2"
-26,-7,-16,0,"9.2"
-22,-6,-20,0,"9.2"
-27,-5,-10,0,"9.2"
-30,-10,-19,0,"9.2"
-5,-16,-18,-14,"9.3"
-3,-14,-11,-9,"9.3"
-2,-18,-17,-15,"9.3"
-4,-17,-14,-14,"9.3"
-2,-21,-15,-12,"9.3"
-7,-16,-12,-7,"9.3"
-8,-13,-16,-11,"9.3"
-9,-21,-13,-4,"9.3"
-7,-24,-12,-13,"9.3"
-3,-13,-15,-3,"9.3"
-10,-9,-13,-6,"9.3"
-3,-17,-17,-13,"9.3"
-9,-16,-14,-8,"9.3"
-21,-11,0,-4,"9.4"
-13,-6,-4,-9,"9.4"
-11,-11,-2,-13,"9.4"
-13,-7,-3,-20,"9.4"
-12,-11,0,-2,"9.4"
-12,-6,-5,-2,"9.4"
-14,-15,-5,-18,"9.4"
-8,-9,0,-6,"9.4"
-10,-7,-4,-13,"9.4"
-20,-7,0,-9,"9.4"
-10,-6,-4,-11,"9.4"
-12,-11,-2,-5,"9.4"
-7,-10,0,-11,"9.4"
-9,-8,-3,-9,"9.4"
-11,-4,-2,-7,"9.4"
-14,-5,-3,-8,"9.4"
-12,-5,0,-9,"9.4"
-10,-7,-4,-14,"9.4"
-9,-10,0,-8,"9.4"
-11,-10,-2,-11,"9.4"
-15,-15,-5,-14,"9.4"
-10,-7,0,-6,"9.4"
-9,-23,-7,-2,"9.5"
-16,-20,0,-5,"9.5"
-11,-19,-7,-6,"9.5"
-9,-26,-9,-7,"9.5"
-8,-18,0,-6,"9.5"
-12,-23,-5,-7,"9.5"
-13,-22,-6,-9,"9.5"
-16,-26,-7,-6,"9.5"
-9,-21,-6,-5,"9.5"
-9,-17,-2,-12,"9.5"
-9,-17,-4,-11,"9.5"
-18,-23,0,-5,"9.5"
-7,-20,-9,-14,"9.5"
-16,-18,-4,-6,"9.5"
-9,-16,0,-8,"9.5"
-11,-25,0,-3,"9.5"
-12,-22,-7,-5,"9.5"
-5,-25,0,-9,"9.5"
-13,-20,-2,-9,"9.5"
-11,-16,-7,-2,"9.5"
-7,-18,-4,-2,"9.5"
-9,-22,-5,-6,"9.5"
-9,-23,-8,-6,"9.5"
-11,-25,-8,-1,"9.5"
-13,-21,-7,-15,"9.5"
-8,-21,-7,-11,"9.5"
-13,-18,-16,0,"10.1"
-15,-24,-19,0,"10.1"
-13,-14,-17,0,"10.1"
-21,-15,-17,0,"10.1"
-23,-16,-16,0,"10.1"
-16,-21,-18,0,"10.1"
-24,-22,-13,0,"10.1"
-19,-24,-8,0,"10.1"
-17,-24,-17,0,"10.1"
-24,-13,-17,0,"10.1"
-15,-17,-11,0,"10.1"
-23,-20,-14,-10,"10.2"
-22,-23,-6,-8,"10.2"
-16,-18,-4,-22,"10.2"
-24,-22,-18,-13,"10.2"
-27,-15,-6,-9,"10.2"
-22,-18,0,-14,"10.2"
-23,-16,-7,-18,"10.2"
-21,-19,-6,-17,"10.2"
-24,-15,0,-14,"10.2"
-17,-21,-16,-9,"10.2"
-14,-18,-10,-8,"10.2"
-27,-12,-7,-17,"10.2"
-21,-16,-11,-16,"10.2"
-16,-13,-5,-15,"10.2"
-25,-12,-6,-13,"10.2"
-24,-23,-1,-17,"10.2"
-27,-17,-6,-14,"10.2"
-16,-19,-7,-16,"10.2"
-19,-19,-7,-15,"10.2"
-21,-16,-9,-17,"10.2"
-17,-16,-7,-16,"10.2"
-23,-19,-6,-6,"10.2"
-17,-15,-7,-15,"10.2"
-18,-20,-10,-13,"10.2"
-28,-20,0,-10,"10.2"
-19,-13,0,-18,"10.2"
-17,-21,-5,-14,"10.2"
-20,-24,-4,-13,"10.2"
-19,-15,-3,-12,"10.2"
-14,-13,-5,-2,"10.3"
-22,-13,-8,-8,"10.3"
-17,-17,-10,-2,"10.3"
-13,-22,-12,-8,"10.3"
-24,-14,-8,-6,"10.3"
-22,-22,-2,-5,"10.3"
-19,-12,-1,-5,"10.3"
-18,-20,-3,-2,"10.3"
-22,-18,-1,0,"10.3"
-20,-14,-10,0,"10.3"
-21,-24,-9,-2,"10.3"
-13,-15,-9,0,"10.3"
-21,-19,-11,-6,"10.3"
-14,-10,-8,-3,"10.3"
-14,-19,-8,0,"10.3"
-16,-11,-9,-3,"10.3"
-16,-11,-6,0,"10.3"
-21,-10,-10,-3,"10.3"
-19,-16,0,0,"10.3"
-16,-15,-8,-3,"10.3"
-18,-10,0,-8,"10.3"
-14,-18,-6,-1,"10.3"
-20,-20,-5,-6,"10.3"
-14,-16,-1,-6,"10.3"
-19,-15,-9,-9,"10.3"
-18,-10,-8,-2,"10.3"
-28,-15,-6,-11,"10.4"
-26,-6,0,-13,"10.4"
-24,-15,-5,-10,"10.4"
-13,-14,0,-10,"10.4"
-28,-12,-3,-8,"10.4"
-17,-15,-1,-13,"10.4"
-14,-7,-5,-8,"10.4"
-28,-11,-4,-9,"10.4"
-29,-7,-3,-10,"10.4"
-26,-16,-2,-5,"10.4"
-27,-8,0,-11,"10.4"
-19,-5,-3,-8,"10.4"
-21,-15,-3,-13,"10.4"
-23,-14,-4,-3,"10.4"
-19,-7,-5,-10,"10.4"
-27,-11,-5,-14,"10.4"
-15,-11,-2,-11,"10.4"
-27,-8,-4,-7,"10.4"
-25,-9,-2,-5,"10.4"
-25,-5,-4,-12,"10.4"
-25,-12,-3,-13,"10.4"
-28,-15,-4,-6,"10.4"
-26,-12,-1,-9,"10.4"
-14,-12,0,-8,"10.4"
-20,-7,-7,-8,"10.4"
-20,-10,-7,-8,"10.4"
-27,-11,-6,-8,"10.4"
-18,-11,-1,-14,"10.4"
-17,-13,-1,-7,"10.4"
-16,-13,-1,-7,"10.4"
-17,-8,0,-8,"10.4"
-20,-9,-4,-5,"10.4"
-26,-14,0,-9,"10.4"
-18,-7,0,-10,"10.4"
-19,-16,0,-10,"10.4"
-26,-7,-2,-8,"10.4"
-17,-11,-4,-8,"10.4"
-28,-8,-2,-7,"10.4"
-20,-7,-1,-7,"10.4"
-19,-11,0,-9,"10.4"
-28,-10,-2,-9,"10.4"
-26,-14,-1,-9,"10.4"
-20,-6,0,-8,"10.4"
-20,-14,0,-11,"10.4"
-28,-11,0,-9,"10.4"
-14,-10,-1,-9,"10.4"
-12,-13,-4,-9,"10.4"
-24,-7,-1,-8,"10.4"
-28,-15,0,-12,"10.4"
-19,-15,0,-3,"10.5"
-17,-25,0,-14,"10.5"
-16,-25,0,-8,"10.5"
-25,-25,0,-1,"10.5"
-18,-22,0,-11,"10.5"
-21,-26,0,-10,"10.5"
-25,-25,0,-16,"10.5"
-18,-26,0,-13,"10.5"
-22,-27,0,-6,"10.5"
-19,-27,0,-10,"10.5"
-18,-28,0,-11,"10.5"
-17,-26,0,-6,"10.5"
-26,-23,0,-12,"10.5"
-21,-28,0,-9,"10.5"
-24,-26,0,-12,"10.5"
-20,-27,0,-6,"10.5"
-26,-24,0,-3,"10.5"
-13,-27,0,-9,"10.5"
-18,-24,0,-6,"10.5"
-19,-26,0,-3,"10.5"
-12,-28,0,-3,"10.5"
-19,-26,0,-10,"10.5"
-16,-26,0,-6,"10.5"
-26,-25,0,-14,"10.5"
-18,-23,0,-5,"10.5"
-14,-24,0,-13,"10.5"
-17,-23,0,-7,"10.5"
-13,-27,0,-18,"10.5"
-21,-26,0,-4,"10.5"
-14,-23,0,-8,"10.5"
-16,-26,0,-7,"10.5"
-26,-23,0,-10,"10.5"
-20,-27,0,-11,"10.5"
-18,-21,0,-11,"10.5"
-15,-25,0,-12,"10.5"
-16,-26,0,-7,"10.5"
-12,-23,0,-12,"10.5"
-20,-26,0,-6,"10.5"
-12,-21,0,-16,"10.5"
-12,-25,0,-7,"10.5"
-24,-23,0,-15,"10.5"
-21,-30,0,-8,"10.5"
-22,-24,0,-14,"10.5"
-17,-30,0,-8,"10.5"
-12,-24,0,-8,"10.5"
-16,-29,0,-10,"10.5"
-16,-27,0,-6,"10.5"
