"timestamp","rssi","echo_time",1
"00:54:05",-21,67.36,1
"07:38:29",-16,67.37,3
"00:44:16",-16,67.37,1
"00:42:18",-22,67.38,1
"07:25:20",-6,67.38,3
"06:16:05",-19,67.39,3
"00:41:50",-22,67.39,1
"04:17:46",-20,67.39,2
"07:19:25",-7,67.39,3
"03:16:30",-22,67.39,2
"03:37:32",-18,67.39,2
"07:08:26",-18,67.4,3
"07:35:03",-18,67.4,3
"00:43:14",-22,67.4,1
"07:21:38",-8,67.41,3
"03:55:25",-20,67.42,2
"06:56:54",-19,67.43,3
"07:09:14",-6,67.46,3
"07:04:55",-16,67.49,3
"03:11:40",-18,68.02,2
"00:19:41",-23,68.49,1
"06:58:40",-19,68.52,3
"03:14:06",-18,68.53,2
"07:19:08",-16,68.53,3
"04:26:40",-19,68.54,2
"00:04:11",-21,68.54,1
"07:29:20",-6,68.55,3
"03:17:14",-17,68.55,2
"00:54:57",-18,68.55,1
"07:20:48",-5,68.56,3
"06:11:00",-21,68.57,3
"07:11:40",-20,68.58,3
"07:21:53",-6,68.58,3
"07:03:57",-18,68.58,3
"06:02:32",-22,68.58,3
"07:07:40",-20,68.59,3
"07:13:49",-5,68.6,3
"00:33:28",-22,68.6,1
"04:23:50",-21,68.61,2
"07:33:53",-11,68.61,3
"04:36:02",-20,68.62,2
"00:33:24",-20,68.63,1
"06:58:09",-13,68.63,3
"04:11:04",-22,68.64,2
"07:16:34",-5,68.64,3
"03:33:38",-19,68.64,2
"01:08:17",-20,68.64,1
"07:08:51",-6,68.67,3
"03:09:08",-23,69.31,2
"03:12:49",-23,69.36,2
"03:00:18",-23,69.37,2
"07:23:44",-7,69.65,3
"07:25:34",-7,69.68,3
"07:08:06",-15,69.76,3
"07:11:16",-17,69.78,3
"07:26:13",-12,69.79,3
"07:15:00",-5,69.8,3
"00:16:17",-17,69.8,1
"01:25:00",-18,69.8,1
"07:21:42",-13,69.8,3
"01:05:37",-6,69.81,1
"07:13:25",-7,69.81,3
"06:16:51",-21,69.81,3
"07:25:11",-20,69.82,3
"07:23:31",-15,69.82,3
"07:12:31",-7,69.82,3
"06:30:47",-22,69.83,3
"00:40:37",-23,69.83,1
"07:33:31",-7,69.83,3
"07:24:15",-18,69.84,3
"01:25:11",-20,69.84,1
"01:26:54",-21,69.84,1
"07:23:39",-7,69.84,3
"01:34:24",-20,69.84,1
"03:50:21",-22,69.85,2
"07:31:08",-17,69.85,3
"06:39:34",-19,69.85,3
"00:40:29",-22,69.85,1
"00:01:03",-21,69.86,1
"01:11:16",-22,69.86,1
"06:02:46",-24,69.86,3
"06:08:32",-20,69.86,3
"04:03:27",-19,69.87,2
"01:13:07",-21,69.87,1
"07:21:15",-14,69.87,3
"00:10:23",-20,69.87,1
"03:57:25",-22,69.88,2
"07:07:38",-7,69.88,3
"07:21:36",-17,69.89,3
"00:58:59",-21,69.91,1
"07:16:02",-6,69.93,3
"03:17:11",-23,69.94,2
"00:05:47",-23,70.36,1
"01:16:44",-23,70.52,1
"03:04:13",-19,70.57,2
"07:09:07",-20,70.95,3
"07:32:59",-14,70.96,3
"06:49:39",-17,70.99,3
"06:55:00",-17,71.01,3
"07:35:46",-13,71.01,3
"07:29:03",-17,71.02,3
"06:35:17",-21,71.03,3
"07:14:44",-22,71.04,3
"03:25:09",-22,71.04,2
"04:17:13",-22,71.05,2
"00:28:58",-22,71.05,1
"07:31:46",-5,71.05,3
"07:22:51",-5,71.05,3
"00:03:01",-23,71.06,1
"00:34:38",-19,71.07,1
"06:53:27",-14,71.07,3
"07:34:24",-20,71.07,3
"06:43:52",-16,71.07,3
"07:35:20",-20,71.07,3
"06:28:46",-20,71.08,3
"07:28:02",-7,71.08,3
"07:20:04",-10,71.08,3
"07:14:05",-6,71.08,3
"00:13:51",-21,71.08,1
"01:25:12",-23,71.08,1
"04:24:19",-17,71.09,2
"07:34:58",-12,71.09,3
"04:22:26",-20,71.1,2
"07:02:05",-16,71.1,3
"00:42:25",-21,71.1,1
"07:06:06",-19,71.1,3
"07:06:10",-16,71.11,3
"01:13:37",-22,71.11,1
"04:29:49",-20,71.12,2
"06:02:05",-25,71.12,3
"06:04:57",-22,71.12,3
"00:59:49",-23,71.12,1
"07:20:08",-6,71.13,3
"00:31:39",-21,71.13,1
"06:31:10",-25,71.13,3
"06:52:30",-15,71.13,3
"03:29:23",-22,71.13,2
"00:22:32",-21,71.14,1
"06:51:38",-20,71.14,3
"00:43:49",-22,71.15,1
"01:35:43",-8,71.15,1
"07:18:05",-5,71.16,3
"04:29:24",-17,71.16,2
"00:22:49",-21,71.16,1
"06:58:35",-22,71.16,3
"07:07:43",-15,71.18,3
"00:40:15",-20,71.18,1
"00:37:46",-17,71.18,1
"03:03:55",-20,71.82,2
"03:01:53",-21,71.89,2
"01:01:01",-9,72.03,1
"01:31:24",-22,72.25,1
"03:43:15",-18,72.26,2
"07:26:47",-14,72.3,3
"07:30:03",-7,72.3,3
"03:32:25",-22,72.3,2
"07:21:38",-17,72.31,3
"00:57:25",-22,72.31,1
"04:12:53",-21,72.31,2
"07:19:16",-16,72.32,3
"07:21:33",-6,72.32,3
"07:22:20",-18,72.32,3
"00:30:25",-23,72.32,1
"07:10:21",-7,72.33,3
"07:11:58",-13,72.33,3
"03:40:33",-16,72.33,2
"06:56:45",-14,72.34,3
"07:29:48",-7,72.35,3
"07:09:34",-13,72.35,3
"07:29:54",-15,72.35,3
"01:38:29",-18,72.35,1
"01:13:48",-23,72.36,1
"06:41:30",-24,72.37,3
"07:03:29",-16,72.37,3
"07:09:10",-6,72.37,3
"00:04:37",-21,72.37,1
"07:17:53",-14,72.37,3
"07:36:07",-6,72.39,3
"03:17:20",-20,72.4,2
"04:27:21",-19,72.41,2
"07:27:29",-21,72.42,3
"07:27:53",-12,72.44,3
"07:34:09",-7,72.44,3
"07:28:04",-6,72.45,3
"06:47:00",-11,72.45,3
"01:05:15",-7,72.49,1
"00:17:29",-21,72.73,1
"01:23:27",-19,73.02,1
"03:04:52",-22,73.06,2
"03:11:32",-23,73.07,2
"03:03:59",-21,73.07,2
"07:21:07",-12,73.08,3
"03:10:28",-16,73.18,2
"07:32:32",-14,73.39,3
"07:14:32",-6,73.39,3
"07:14:37",-7,73.44,3
"07:27:15",-18,73.51,3
"07:21:30",-5,73.53,3
"07:00:37",-12,73.54,3
"01:10:00",-22,73.54,1
"00:14:30",-23,73.54,1
"00:23:00",-22,73.55,1
"01:39:23",-19,73.55,1
"07:16:16",-11,73.56,3
"07:13:48",-7,73.56,3
"06:00:48",-22,73.56,3
"00:38:59",-24,73.56,1
"07:09:35",-5,73.57,3
"00:33:16",-20,73.57,1
"06:06:19",-21,73.57,3
"06:59:35",-13,73.58,3
"00:27:24",-17,73.59,1
"03:40:44",-20,73.59,2
"07:05:05",-19,73.59,3
"06:48:17",-19,73.59,3
"03:18:26",-19,73.59,2
"07:25:09",-14,73.6,3
"00:19:08",-21,73.6,1
"01:19:22",-23,73.6,1
"07:18:08",-7,73.6,3
"06:52:20",-12,73.61,3
"07:20:23",-7,73.61,3
"07:25:05",-17,73.61,3
"07:17:49",-17,73.61,3
"06:41:48",-21,73.61,3
"07:03:23",-8,73.62,3
"06:23:56",-21,73.62,3
"07:02:29",-18,73.62,3
"07:30:38",-16,73.63,3
"07:30:01",-8,73.64,3
"06:34:58",-22,73.64,3
"07:04:29",-6,73.64,3
"07:21:58",-16,73.64,3
"00:47:05",-22,73.65,1
"06:38:13",-21,73.65,3
"07:07:09",-17,73.65,3
"01:09:01",-23,73.67,1
"06:07:47",-23,73.7,3
"07:14:28",-10,74.25,3
"03:07:38",-23,74.35,2
"03:06:44",-21,74.39,2
"03:06:22",-21,74.45,2
"00:54:25",-17,74.49,1
"07:10:20",-16,74.66,3
"04:22:34",-23,74.71,2
"07:22:43",-6,74.76,3
"07:07:13",-6,74.76,3
"07:06:21",-16,74.76,3
"01:19:27",-22,74.76,1
"01:03:35",-6,74.77,1
"01:35:24",-20,74.77,1
"06:53:33",-20,74.77,3
"06:15:51",-18,74.78,3
"06:51:56",-14,74.78,3
"00:10:32",-18,74.78,1
"00:04:44",-20,74.79,1
"01:00:09",-23,74.79,1
"06:02:52",-26,74.8,3
"00:40:16",-19,74.8,1
"07:05:00",-6,74.81,3
"07:07:39",-7,74.81,3
"00:53:58",-22,74.81,1
"06:11:31",-22,74.82,3
"07:12:07",-17,74.82,3
"07:05:39",-6,74.83,3
"07:34:13",-15,74.83,3
"03:26:56",-22,74.83,2
"07:16:44",-21,74.83,3
"04:08:24",-19,74.83,2
"03:39:29",-22,74.83,2
"03:42:08",-18,74.83,2
"06:56:47",-20,74.84,3
"07:03:59",-6,74.84,3
"06:16:25",-21,74.84,3
"03:44:36",-19,74.84,2
"03:43:46",-23,74.84,2
"03:48:35",-24,74.85,2
"07:02:10",-11,74.85,3
"00:56:54",-19,74.86,1
"00:26:57",-24,74.86,1
"06:51:08",-15,74.86,3
"07:11:25",-7,74.86,3
"01:36:43",-20,74.86,1
"03:45:50",-17,74.86,2
"07:32:17",-17,74.87,3
"06:31:48",-17,74.87,3
"00:21:20",-22,74.87,1
"06:55:12",-18,74.87,3
"06:51:43",-16,74.87,3
"07:03:26",-14,74.87,3
"07:16:06",-6,74.88,3
"07:34:09",-23,74.88,3
"06:50:43",-18,74.89,3
"07:31:19",-5,74.89,3
"07:30:56",-18,74.9,3
"07:14:39",-17,74.91,3
"01:14:45",-22,74.92,1
"00:52:20",-24,75.07,1
"03:13:03",-23,75.62,2
"00:21:29",-22,75.9,1
"06:57:04",-14,75.98,3
"07:18:02",-7,76.01,3
"07:08:02",-6,76.02,3
"03:15:34",-20,76.03,2
"07:24:43",-14,76.03,3
"07:23:42",-15,76.03,3
"06:45:44",-16,76.04,3
"00:45:26",-19,76.04,1
"06:42:32",-19,76.04,3
"07:25:05",-5,76.04,3
"07:04:00",-16,76.05,3
"03:35:25",-21,76.06,2
"07:26:59",-18,76.06,3
"06:27:56",-21,76.07,3
"03:31:08",-22,76.07,2
"07:24:16",-5,76.07,3
"07:10:31",-5,76.07,3
"07:37:42",-12,76.07,3
"07:26:50",-6,76.07,3
"07:10:50",-8,76.07,3
"04:32:25",-22,76.08,2
"03:50:28",-26,76.08,2
"06:13:04",-22,76.09,3
"03:25:27",-23,76.09,2
"07:23:00",-18,76.1,3
"06:41:00",-20,76.11,3
"03:16:46",-19,76.11,2
"07:23:53",-14,76.11,3
"04:11:11",-22,76.11,2
"01:15:44",-7,76.11,1
"03:35:19",-21,76.11,2
"00:16:19",-22,76.12,1
"07:03:10",-19,76.12,3
"07:05:43",-5,76.12,3
"07:27:55",-6,76.12,3
"06:58:25",-20,76.13,3
"06:29:08",-20,76.13,3
"06:01:29",-22,76.13,3
"07:09:50",-7,76.14,3
"07:17:57",-21,76.14,3
"06:13:37",-20,76.15,3
"06:48:09",-17,76.17,3
"06:20:25",-22,76.17,3
"03:25:06",-20,76.17,2
"04:03:14",-21,76.18,2
"00:24:13",-24,76.53,1
"03:08:35",-22,76.85,2
"03:07:48",-22,76.86,2
"07:04:29",-17,76.89,3
"03:02:49",-23,76.93,2
"01:24:05",-14,77.2,1
"07:07:49",-8,77.21,3
"07:26:43",-21,77.21,3
"07:24:11",-7,77.22,3
"03:42:14",-21,77.24,2
"06:34:50",-23,77.25,3
"03:18:49",-20,77.26,2
"07:02:09",-11,77.26,3
"07:31:45",-15,77.26,3
"04:23:47",-19,77.26,2
"06:21:50",-21,77.27,3
"07:10:09",-14,77.27,3
"07:35:20",-7,77.28,3
"07:09:31",-18,77.29,3
"06:56:27",-11,77.3,3
"07:03:20",-19,77.3,3
"07:14:30",-19,77.31,3
"07:36:24",-6,77.31,3
"03:16:08",-23,77.31,2
"03:38:18",-20,77.31,2
"04:07:01",-23,77.31,2
"03:37:13",-22,77.31,2
"01:20:35",-19,77.32,1
"06:26:21",-21,77.32,3
"04:12:26",-20,77.32,2
"07:17:24",-7,77.32,3
"07:24:57",-6,77.32,3
"04:25:37",-24,77.32,2
"04:06:38",-20,77.33,2
"07:09:59",-15,77.33,3
"07:26:04",-6,77.33,3
"07:27:50",-6,77.34,3
"00:51:24",-19,77.34,1
"07:01:08",-23,77.34,3
"07:10:44",-13,77.34,3
"04:07:04",-22,77.34,2
"07:34:04",-20,77.34,3
"06:23:53",-18,77.34,3
"01:14:19",-21,77.35,1
"00:07:10",-19,77.35,1
"06:33:58",-22,77.35,3
"07:01:34",-15,77.36,3
"06:40:29",-17,77.36,3
"06:48:22",-18,77.36,3
"00:16:52",-22,77.37,1
"07:23:52",-6,77.37,3
"04:12:23",-22,77.37,2
"06:36:26",-20,77.37,3
"06:26:52",-19,77.37,3
"06:37:36",-21,77.37,3
"07:24:08",-17,77.38,3
"06:06:53",-26,77.38,3
"07:11:11",-17,77.39,3
"07:12:26",-7,77.39,3
"03:14:41",-23,77.39,2
"07:27:12",-19,77.39,3
"04:37:50",-19,77.4,2
"01:18:12",-25,77.4,1
"03:18:23",-20,77.4,2
"01:20:55",-23,77.41,1
"07:27:27",-18,77.41,3
"01:31:20",-21,77.43,1
"07:19:40",-13,77.47,3
"04:30:09",-20,77.63,2
"06:54:00",-13,77.64,3
"00:20:11",-22,77.75,1
"03:12:19",-19,78.01,2
"03:12:53",-23,78.04,2
"03:11:04",-19,78.06,2
"03:02:41",-22,78.08,2
"07:33:59",-18,78.2,3
"03:37:28",-17,78.39,2
"00:21:32",-23,78.47,1
"03:14:10",-19,78.5,2
"07:31:36",-14,78.5,3
"03:20:50",-21,78.51,2
"06:05:43",-21,78.52,3
"04:11:09",-24,78.52,2
"07:32:30",-16,78.52,3
"00:57:22",-22,78.53,1
"07:22:18",-19,78.53,3
"06:50:55",-16,78.53,3
"06:10:25",-20,78.54,3
"04:09:28",-20,78.55,2
"07:28:59",-17,78.55,3
"06:41:13",-24,78.55,3
"01:03:19",-24,78.56,1
"06:43:29",-13,78.56,3
"06:36:23",-19,78.56,3
"06:10:58",-21,78.56,3
"07:15:19",-17,78.56,3
"00:59:48",-21,78.56,1
"00:24:53",-21,78.56,1
"00:11:25",-21,78.57,1
"07:24:44",-15,78.57,3
"07:39:18",-13,78.57,3
"03:34:04",-19,78.57,2
"01:13:05",-23,78.57,1
"07:16:55",-7,78.57,3
"07:25:54",-16,78.57,3
"03:38:19",-21,78.57,2
"06:43:34",-15,78.57,3
"00:04:09",-20,78.57,1
"07:37:13",-18,78.57,3
"04:18:46",-17,78.57,2
"03:53:49",-17,78.57,2
"06:27:53",-22,78.57,3
"03:43:45",-22,78.57,2
"07:37:16",-14,78.57,3
"07:32:25",-5,78.57,3
"06:43:31",-14,78.58,3
"06:49:09",-21,78.58,3
"00:34:22",-21,78.58,1
"01:05:50",-20,78.58,1
"04:36:05",-18,78.58,2
"06:54:51",-19,78.58,3
"00:10:11",-23,78.59,1
"07:04:06",-8,78.59,3
"03:51:14",-23,78.59,2
"06:06:29",-20,78.59,3
"07:06:13",-6,78.59,3
"06:18:08",-20,78.59,3
"03:41:19",-17,78.59,2
"07:10:08",-8,78.6,3
"06:43:38",-10,78.6,3
"03:20:51",-21,78.6,2
"04:16:21",-22,78.6,2
"04:01:52",-22,78.6,2
"06:43:37",-16,78.6,3
"01:35:45",-18,78.6,1
"04:23:37",-22,78.6,2
"06:40:40",-21,78.6,3
"03:50:41",-16,78.6,2
"06:56:44",-18,78.6,3
"01:37:15",-21,78.6,1
"06:17:16",-21,78.6,3
"01:33:23",-22,78.61,1
"01:31:54",-22,78.61,1
"06:23:03",-19,78.61,3
"04:19:58",-21,78.61,2
"00:34:23",-20,78.61,1
"06:37:58",-18,78.62,3
"03:31:40",-22,78.62,2
"06:39:37",-21,78.62,3
"04:14:23",-22,78.62,2
"07:02:08",-19,78.63,3
"03:41:21",-20,78.63,2
"03:45:37",-24,78.63,2
"07:03:32",-15,78.63,3
"01:10:49",-24,78.63,1
"06:23:06",-21,78.64,3
"03:24:06",-21,78.64,2
"00:42:12",-24,78.64,1
"06:50:04",-12,78.64,3
"07:14:58",-14,78.64,3
"00:04:13",-22,78.65,1
"03:36:11",-20,78.66,2
"07:23:42",-6,78.67,3
"06:38:52",-20,78.7,3
"04:31:13",-15,78.9,2
"03:01:32",-24,79.23,2
"00:17:13",-22,79.63,1
"07:17:47",-7,79.72,3
"00:57:40",-22,79.72,1
"03:19:44",-19,79.74,2
"01:14:52",-21,79.76,1
"04:03:25",-20,79.77,2
"03:11:45",-21,79.77,2
"00:40:22",-23,79.78,1
"06:16:00",-20,79.79,3
"07:35:38",-16,79.8,3
"07:04:44",-6,79.8,3
"07:12:01",-6,79.8,3
"07:04:45",-20,79.8,3
"04:31:36",-18,79.81,2
"07:16:25",-8,79.81,3
"01:37:38",-21,79.81,1
"01:29:11",-20,79.81,1
"06:33:57",-24,79.81,3
"04:04:16",-20,79.82,2
"07:23:03",-13,79.82,3
"00:08:54",-17,79.82,1
"06:33:22",-25,79.82,3
"03:30:35",-21,79.82,2
"04:32:00",-23,79.82,2
"07:00:01",-15,79.82,3
"03:48:36",-22,79.82,2
"07:11:06",-7,79.83,3
"00:34:24",-22,79.83,1
"04:35:34",-24,79.83,2
"06:10:36",-18,79.83,3
"01:21:12",-23,79.83,1
"00:31:37",-22,79.83,1
"07:28:29",-6,79.83,3
"06:56:58",-15,79.83,3
"07:07:38",-15,79.83,3
"01:32:46",-23,79.84,1
"07:09:52",-20,79.84,3
"03:27:21",-21,79.84,2
"07:16:06",-16,79.84,3
"07:21:23",-7,79.84,3
"06:38:50",-24,79.84,3
"06:43:28",-11,79.85,3
"07:36:00",-19,79.85,3
"03:55:45",-20,79.85,2
"06:32:44",-23,79.86,3
"06:49:15",-17,79.86,3
"07:21:04",-9,79.86,3
"03:16:41",-18,79.86,2
"06:50:08",-17,79.87,3
"07:16:55",-12,79.87,3
"07:16:01",-15,79.87,3
"06:42:06",-18,79.87,3
"06:32:56",-22,79.88,3
"01:13:46",-20,79.88,1
"00:58:47",-18,79.88,1
"04:28:53",-18,79.88,2
"04:28:48",-19,79.88,2
"06:13:01",-19,79.88,3
"01:29:52",-18,79.88,1
"01:16:22",-22,79.88,1
"00:45:21",-23,79.88,1
"03:22:05",-22,79.88,2
"04:19:26",-23,79.89,2
"06:51:10",-23,79.89,3
"04:09:38",-23,79.89,2
"06:40:59",-23,79.89,3
"07:01:49",-16,79.9,3
"03:33:50",-20,79.9,2
"03:16:47",-21,79.9,2
"06:27:41",-22,79.91,3
"03:48:08",-23,79.92,2
"07:08:05",-20,79.92,3
"01:17:24",-16,79.93,1
"06:35:21",-18,79.94,3
"03:23:19",-22,79.94,2
"03:24:13",-25,79.94,2
"06:46:13",-11,79.97,3
"00:19:05",-22,80.1,1
"04:26:25",-19,80.68,2
"03:06:42",-24,80.68,2
"00:28:11",-19,80.7,1
"07:03:56",-15,80.8,3
"07:08:23",-6,80.92,3
"04:37:12",-19,80.98,2
"04:27:00",-21,81,2
"04:01:51",-22,81.01,2
"07:21:22",-5,81.01,3
"01:37:33",-21,81.01,1
"06:18:02",-22,81.03,3
"00:42:10",-19,81.03,1
"07:05:41",-6,81.03,3
"01:03:21",-24,81.03,1
"04:26:15",-20,81.04,2
"07:05:23",-16,81.05,3
"00:05:18",-20,81.05,1
"00:38:02",-20,81.05,1
"07:20:36",-7,81.05,3
"07:24:41",-10,81.06,3
"00:01:33",-21,81.06,1
"03:26:50",-21,81.06,2
"04:07:52",-21,81.06,2
"06:53:34",-17,81.06,3
"01:33:45",-19,81.06,1
"07:25:35",-13,81.06,3
"06:47:06",-12,81.06,3
"06:14:17",-21,81.07,3
"01:33:06",-23,81.07,1
"07:25:28",-6,81.07,3
"04:14:21",-21,81.07,2
"06:34:19",-23,81.07,3
"04:28:27",-17,81.07,2
"07:20:21",-15,81.07,3
"04:09:50",-18,81.08,2
"04:20:53",-20,81.08,2
"00:29:33",-18,81.08,1
"04:32:04",-17,81.08,2
"01:24:42",-20,81.08,1
"07:18:41",-18,81.08,3
"06:40:41",-22,81.08,3
"07:23:51",-5,81.08,3
"06:44:00",-14,81.08,3
"06:58:53",-21,81.09,3
"06:52:27",-17,81.09,3
"06:48:15",-16,81.09,3
"07:02:14",-6,81.09,3
"01:04:28",-21,81.09,1
"01:29:02",-17,81.09,1
"03:45:07",-21,81.09,2
"07:23:02",-17,81.1,3
"00:58:39",-19,81.1,1
"06:54:13",-15,81.1,3
"04:22:47",-21,81.1,2
"07:27:46",-13,81.1,3
"04:10:17",-19,81.11,2
"07:29:47",-17,81.11,3
"03:18:37",-15,81.11,2
"01:12:51",-19,81.11,1
"03:42:31",-23,81.11,2
"00:19:32",-18,81.11,1
"07:11:00",-17,81.12,3
"06:09:44",-17,81.13,3
"03:28:42",-20,81.13,2
"00:25:53",-20,81.13,1
"03:16:57",-19,81.13,2
"07:21:31",-5,81.13,3
"07:01:05",-19,81.14,3
"07:26:37",-16,81.14,3
"03:34:36",-22,81.15,2
"04:06:41",-19,81.15,2
"07:08:47",-20,81.15,3
"07:34:04",-8,81.16,3
"07:14:09",-5,81.18,3
"06:11:01",-21,81.22,3
"06:15:15",-22,81.68,3
"03:13:14",-21,81.76,2
"00:09:35",-22,81.94,1
"01:06:22",-6,82.08,1
"01:24:07",-23,82.2,1
"00:28:26",-17,82.23,1
"07:15:49",-21,82.26,3
"06:59:56",-18,82.26,3
"04:38:29",-18,82.27,2
"01:14:44",-22,82.27,1
"07:38:16",-18,82.27,3
"07:37:24",-6,82.28,3
"07:17:37",-6,82.29,3
"04:02:35",-23,82.29,2
"07:27:11",-22,82.29,3
"07:09:13",-8,82.3,3
"07:01:55",-9,82.3,3
"00:23:31",-22,82.3,1
"07:22:26",-22,82.3,3
"04:11:30",-16,82.3,2
"07:37:05",-7,82.3,3
"00:49:53",-23,82.3,1
"04:31:57",-19,82.3,2
"07:10:15",-8,82.3,3
"01:34:49",-22,82.31,1
"01:18:15",-22,82.31,1
"00:54:12",-23,82.31,1
"06:38:14",-22,82.31,3
"01:12:55",-21,82.31,1
"03:58:39",-22,82.31,2
"03:57:36",-21,82.31,2
"00:08:56",-20,82.32,1
"06:33:19",-22,82.32,3
"00:26:14",-17,82.32,1
"00:52:02",-21,82.33,1
"07:08:04",-17,82.33,3
"07:19:01",-16,82.33,3
"06:12:12",-19,82.33,3
"00:27:49",-23,82.33,1
"06:28:33",-21,82.33,3
"06:43:30",-13,82.33,3
"00:28:35",-22,82.33,1
"01:35:08",-6,82.34,1
"00:35:21",-22,82.34,1
"07:17:54",-7,82.34,3
"01:13:34",-18,82.34,1
"07:28:46",-20,82.34,3
"04:16:05",-25,82.34,2
"01:14:06",-19,82.34,1
"00:25:33",-21,82.34,1
"03:46:57",-24,82.34,2
"00:40:52",-20,82.35,1
"06:43:32",-14,82.35,3
"04:18:47",-21,82.35,2
"00:29:55",-19,82.35,1
"04:12:51",-20,82.35,2
"03:16:17",-22,82.36,2
"04:14:03",-18,82.36,2
"06:11:54",-18,82.36,3
"06:22:43",-18,82.36,3
"04:28:17",-18,82.36,2
"01:15:35",-22,82.37,1
"01:05:24",-22,82.37,1
"06:03:47",-23,82.37,3
"01:07:05",-22,82.37,1
"00:45:31",-23,82.37,1
"07:31:42",-7,82.37,3
"07:01:42",-6,82.37,3
"07:11:42",-9,82.38,3
"06:23:13",-22,82.38,3
"04:06:22",-20,82.38,2
"00:03:02",-22,82.39,1
"04:23:19",-20,82.39,2
"01:28:00",-21,82.39,1
"07:30:50",-14,82.39,3
"01:05:55",-24,82.4,1
"04:19:08",-22,82.4,2
"04:05:01",-19,82.41,2
"07:30:14",-13,82.41,3
"03:37:30",-18,82.43,2
"03:38:56",-22,82.43,2
"07:01:18",-8,82.45,3
"07:32:04",-14,82.46,3
"07:07:12",-14,82.46,3
"07:12:46",-6,82.58,3
"03:11:36",-19,82.81,2
"03:05:42",-22,83.06,2
"03:07:21",-17,83.07,2
"03:04:20",-20,83.08,2
"03:03:42",-24,83.08,2
"04:35:12",-20,83.34,2
"06:45:15",-12,83.34,3
"00:14:52",-21,83.47,1
"01:20:13",-23,83.48,1
"07:20:09",-10,83.48,3
"07:39:29",-13,83.49,3
"01:32:35",-18,83.49,1
"03:17:40",-23,83.49,2
"00:13:40",-21,83.49,1
"07:09:50",-16,83.52,3
"06:34:06",-23,83.52,3
"07:10:57",-5,83.53,3
"07:37:03",-11,83.53,3
"06:57:18",-19,83.54,3
"07:34:22",-20,83.54,3
"03:26:12",-21,83.54,2
"06:53:08",-16,83.54,3
"01:14:09",-20,83.54,1
"07:19:06",-7,83.54,3
"03:34:00",-22,83.54,2
"07:01:16",-6,83.54,3
"01:20:42",-22,83.55,1
"03:44:58",-18,83.55,2
"06:25:41",-21,83.55,3
"06:31:26",-25,83.55,3
"06:27:45",-22,83.55,3
"06:56:57",-16,83.56,3
"07:04:20",-16,83.56,3
"01:36:16",-5,83.56,1
"06:40:42",-20,83.57,3
"06:34:05",-24,83.57,3
"04:35:01",-17,83.57,2
"00:51:39",-21,83.57,1
"07:27:10",-18,83.58,3
"00:57:30",-16,83.58,1
"01:04:37",-22,83.58,1
"00:36:50",-22,83.58,1
"07:39:29",-5,83.58,3
"01:22:46",-23,83.59,1
"00:36:48",-21,83.59,1
"00:51:56",-20,83.59,1
"01:12:23",-22,83.6,1
"01:31:07",-21,83.6,1
"03:31:43",-22,83.6,2
"07:04:40",-5,83.61,3
"00:23:15",-17,83.61,1
"06:38:30",-21,83.61,3
"06:08:26",-22,83.61,3
"07:20:18",-11,83.62,3
"03:20:37",-24,83.62,2
"01:22:59",-23,83.63,1
"07:25:42",-13,83.63,3
"03:30:15",-22,83.63,2
"06:16:09",-22,83.63,3
"01:01:04",-7,83.63,1
"06:07:44",-23,83.63,3
"07:32:05",-18,83.63,3
"00:28:33",-17,83.64,1
"01:36:39",-22,83.64,1
"07:14:59",-7,83.64,3
"00:55:18",-20,83.65,1
"07:24:58",-13,83.65,3
"03:57:44",-20,83.65,2
"03:21:09",-22,83.65,2
"06:02:40",-20,83.65,3
"03:47:48",-22,83.65,2
"03:32:07",-23,83.65,2
"00:23:53",-22,83.65,1
"06:45:01",-16,83.65,3
"01:38:51",-22,83.66,1
"04:06:45",-20,83.67,2
"01:17:29",-23,83.69,1
"00:10:12",-22,83.69,1
"00:42:40",-20,83.69,1
"06:01:01",-20,83.89,3
"03:11:28",-21,84.33,2
"03:07:26",-20,84.34,2
"03:03:19",-22,84.36,2
"03:13:21",-22,84.36,2
"03:08:12",-23,84.45,2
"06:08:42",-24,84.48,3
"06:22:08",-14,84.52,3
"07:04:39",-6,84.72,3
"07:03:52",-6,84.73,3
"03:50:19",-22,84.74,2
"04:20:55",-19,84.74,2
"06:23:05",-21,84.75,3
"03:59:45",-22,84.76,2
"07:28:02",-22,84.78,3
"07:16:04",-5,84.79,3
"03:57:10",-21,84.79,2
"07:27:34",-17,84.79,3
"04:23:04",-25,84.8,2
"01:22:20",-5,84.8,1
"01:27:55",-21,84.8,1
"01:34:13",-19,84.8,1
"00:37:36",-18,84.81,1
"06:38:31",-20,84.81,3
"03:49:42",-26,84.81,2
"03:47:02",-21,84.81,2
"06:58:24",-20,84.81,3
"06:35:12",-21,84.81,3
"01:22:58",-23,84.81,1
"03:19:17",-20,84.82,2
"04:04:52",-22,84.82,2
"07:11:09",-5,84.82,3
"00:36:10",-22,84.82,1
"00:06:59",-23,84.82,1
"07:27:51",-12,84.83,3
"00:07:55",-22,84.83,1
"06:27:38",-20,84.83,3
"04:16:36",-19,84.83,2
"03:41:20",-21,84.83,2
"04:12:05",-19,84.84,2
"03:42:37",-21,84.84,2
"01:15:55",-7,84.84,1
"03:20:03",-20,84.84,2
"06:09:27",-23,84.85,3
"07:13:57",-16,84.85,3
"01:02:41",-24,84.85,1
