"timestamp","rssi","echo_time"
"18:32:39",0,305.51
"18:32:40",0,200.12
"18:32:41",0,160.8
"18:32:43",0,194.71
"18:32:44",0,212.33
"18:32:45",0,199.85
"18:32:46",0,191.09
"18:32:47",0,121.42
"18:32:49",0,315.66
"18:32:50",0,166.09
"18:32:51",0,183.71
"18:33:11",0,209.71
"18:33:12",0,191.1
"18:33:13",0,131.08
"18:33:14",0,323.62
"18:33:16",0,175.04
"18:33:17",-3,187.07
"18:33:18",0,172.56
"18:33:19",0,214.62
"18:33:20",0,204.81
"18:33:22",-2,283.56
"18:33:23",-1,221.11
"18:33:24",0,150.02
"18:33:25",0,224.67
"18:33:26",0,188.6
"18:33:28",0,192.28
"18:33:29",0,164.07
"18:33:30",0,208.25
"18:33:31",0,365.86
"18:33:32",0,177.4
"18:33:34",0,98.84
"18:33:35",-2,150.76
"18:33:36",0,236.11
"18:33:37",0,85.99
"18:33:38",0,93.64
"18:33:39",0,175.98
"18:33:41",0,271.08
"18:33:42",0,226.27
"18:33:43",0,147.1
"18:33:44",0,121.07
"18:33:45",0,347.43
"18:33:47",-4,200.09
"18:33:48",0,200.75
"18:33:49",-2,196.05
"18:33:50",-6,245.07
"18:33:51",-11,137.16
"18:33:53",-9,300.98
"18:33:54",-8,192.57
"18:33:55",-2,264.68
"18:33:56",0,148.46
"18:33:58",0,968.88
"18:34:00",-19,223.32
"18:34:01",-13,293.5
"18:34:02",0,454.85
"18:34:04",-6,286.07
"18:34:05",0,257.35
"18:34:06",-6,167.41
"18:34:07",-4,247.27
"18:34:08",0,201.63
"18:34:26",0,338.05
"18:34:27",0,250.73
"18:34:28",-3,313.77
"18:34:29",0,199.65
"18:34:30",0,91.06
"18:34:32",0,234.84
"18:34:33",0,146.2
"18:34:34",0,363.52
"18:34:35",0,193.51
"18:34:37",0,241.32
"18:34:38",0,289.56
"18:34:39",-4,141.1
"18:34:40",0,369.85
"18:34:42",-3,213.6
"18:34:43",0,129.92
"18:34:44",0,181.13
"18:34:45",-4,195.08
"18:34:46",0,228.23
"18:34:48",-1,309.88
"18:34:49",-9,171.01
"18:35:07",0,18.4
"18:35:08",0,185.91
"18:35:09",0,97.33
"18:35:10",0,192.31
"18:35:11",0,18.55
"18:35:12",0,114.82
"18:35:14",0,208.55
"18:35:15",0,21.03
"18:35:16",0,208.63
"18:35:17",0,227.5
"18:35:18",0,175.86
"18:35:19",0,211.03
"18:35:21",0,211.08
"18:35:22",-2,167.28
"18:35:23",-6,131.16
"18:35:24",0,208.57
"18:35:25",0,213.52
"18:35:27",0,291.09
"18:35:28",0,133.56
"18:35:29",0,101.06
"18:35:30",0,176.06
"18:35:31",0,318.57
"18:35:33",0,221.06
"18:35:34",0,244.82
"18:35:35",0,191.05
"18:35:50",0,196.12
"18:35:51",-1,103.31
"18:35:52",0,68.53
"18:35:54",0,227.32
"18:35:55",0,187.38
"18:35:56",0,212.34
"18:35:57",0,172.37
"18:35:58",0,200.99
"18:36:00",0,216.11
"18:36:01",0,127.41
"18:36:02",0,244.67
"18:36:03",0,141.08
"18:36:04",0,194.88
"18:36:05",0,16.03
"18:36:06",0,112.49
"18:36:08",0,125.95
"18:36:09",0,216.08
"18:36:10",0,219.74
"18:36:11",-1,204.9
"18:36:12",0,202.29
"18:36:14",0,218.52
"18:36:15",0,168.6
"18:36:16",0,79.79
"18:36:17",-2,108.62
"18:36:18",0,184.88
"18:36:19",-3,85.93
"18:36:20",0,201.31
"18:36:22",0,136.26
"18:36:23",0,129.54
"18:36:24",0,187.16
"18:36:25",0,26
"18:36:26",0,207.38
"18:36:27",0,222.37
"18:36:29",0,218.55
"18:36:30",0,101
"18:36:31",0,116.09
"18:36:32",0,208.77
"18:36:33",0,153.58
"18:36:34",0,202.15
"18:36:35",0,96
"18:36:37",0,177.37
"18:36:38",0,163.6
"18:36:39",0,193.54
"18:36:40",0,213.58
"18:36:41",0,83.63
"18:36:42",0,142.3
"18:36:44",0,212.34
"18:36:45",-3,76.05
"18:36:46",0,113.6
"18:36:47",0,21.05
"18:36:48",0,121.06
"18:37:00",-1,102.15
"18:37:01",0,157.44
"18:37:03",0,191.03
"18:37:04",0,109.9
"18:37:05",0,138.55
"18:37:06",0,102.3
"18:37:07",0,166.08
"18:37:08",0,148.6
"18:37:09",-1,116.15
"18:37:11",0,87.36
"18:37:12",0,148.54
"18:37:13",0,197.33
"18:37:14",0,251.62
"18:37:15",0,113.59
"18:37:16",0,211.08
"18:37:18",0,174.84
"18:37:19",-7,196.09
"18:37:20",0,118.56
"18:37:21",0,237.31
"18:37:22",0,278.62
"18:37:24",0,184.76
"18:37:25",0,166.07
"18:37:26",0,194.66
"18:37:27",-7,172.29
"18:37:28",-2,184.87
"18:37:30",0,194.77
"18:37:31",0,138.54
"18:37:32",0,228.57
"18:37:33",0,95.67
"18:37:34",-5,100.18
"18:37:35",0,190.09
"18:37:37",0,389.6
"18:37:38",-2,214.81
"18:37:39",0,238.54
"18:37:40",0,188.55
"18:37:42",-2,189.85
"18:37:43",0,96.02
"18:37:44",-6,212.64
"18:37:45",0,90.89
"18:37:46",0,287.29
"18:37:47",0,221.08
"18:37:49",0,211.03
"18:37:50",0,432.31
"18:37:51",0,177.34
"18:37:52",0,237.52
"18:37:53",0,13.31
"18:37:55",0,226.13
"18:38:15",0,76.08
"18:38:16",0,84.71
"18:38:17",0,11
"18:38:18",0,109.84
"18:38:19",0,134.79
"18:38:20",0,56.13
"18:38:21",-1,73.56
"18:38:22",0,121.07
"18:38:24",-2,146.12
"18:38:25",0,183.51
"18:38:26",-1,187.38
"18:38:28",-2,887.01
"18:38:29",-13,259.44
"18:38:30",0,174.81
"18:38:32",0,281.09
"18:38:33",0,179.81
"18:38:34",0,173.82
"18:38:35",-3,178.39
"18:38:36",0,137.29
"18:38:37",0,151.09
"18:38:39",0,233.58
"18:38:40",0,136.26
"18:38:41",0,218.35
"18:38:42",-6,126.1
"18:38:44",0,528.56
"18:38:45",-9,134.81
"18:38:46",0,177.3
"18:38:47",0,162.35
"18:38:48",0,146
"18:38:49",-4,32.37
"18:38:51",0,262.36
"18:38:52",0,148.54
"18:38:53",0,126.3
"18:38:54",-5,148.6
"18:38:55",0,215.82
"18:38:56",-2,293.58
"18:38:58",0,242.55
"18:38:59",-1,214.63
"18:39:00",-7,163.55
"18:39:01",-7,122.25
"18:39:02",-7,117.32
"18:39:03",-2,178.85
"18:39:05",0,203.33
"18:39:06",-8,92.34
"18:39:07",0,279.83
"18:39:08",-5,94.79
"18:39:09",0,136.06
"18:39:11",-6,223.6
"18:39:12",-7,223.56
"18:39:13",-2,91.04
"18:39:29",-5,186.89
"18:39:30",0,156.46
"18:39:31",0,288.59
"18:39:33",0,350.74
"18:39:34",0,224.81
"18:39:52",-1,203.37
"18:39:54",0,293.51
"18:40:20",0,97.25
"18:40:21",0,82.36
"18:40:22",0,74.85
"18:40:23",-1,130
"18:40:24",0,124.61
"18:40:25",0,202.55
"18:40:26",0,163.35
"18:40:27",0,9.8
"18:40:29",0,247.36
"18:40:30",0,214.84
"18:40:31",-11,234.81
"18:40:32",-3,207.31
"18:40:33",0,178.59
"18:40:35",0,194.82
"18:40:36",0,101.21
"18:40:37",-6,189.79
"18:40:38",0,232.3
"18:40:39",-2,189.81
"18:40:41",-9,184.85
"18:40:42",0,171.12
"18:40:43",0,226.1
"18:40:44",-6,272.33
"18:40:45",0,101.01
"18:40:46",0,191.31
"18:40:48",-4,190.89
"18:40:49",-8,311.06
"18:40:50",-6,219.82
"18:40:51",0,227.36
"18:40:53",-5,277.3
"18:40:54",0,119.84
"18:40:55",0,59.81
"18:40:56",-1,212.25
"18:40:57",0,199.89
"18:40:58",0,92.71
"18:41:00",-7,127.15
