"timestamp","rssi","echo_time"
"18:32:40",-18,907.57
"18:32:41",-15,122.32
"18:32:42",-14,208.61
"18:32:43",-15,252.31
"18:32:44",-20,194.82
"18:32:45",-13,97.32
"18:32:47",-11,242.35
"18:32:48",-8,109.86
"18:32:49",-7,193.52
"18:32:50",-9,167.41
"18:32:51",-8,277.31
"18:32:53",-9,176.09
"18:32:54",-8,268.54
"18:32:55",-6,202.41
"18:32:56",-8,147.3
"18:32:57",-8,101.1
"18:32:58",-9,134.9
"18:33:00",-9,101.03
"18:33:01",-6,216.07
"18:33:02",-9,113.64
"18:33:03",-9,28.65
"18:33:04",-7,209.79
"18:33:05",-9,250.06
"18:33:06",-7,88.61
"18:33:07",-8,22.24
"18:33:09",-7,337.38
"18:33:10",-7,221.1
"18:33:11",-8,244.78
"18:33:12",-6,66.11
"18:33:13",-8,42.38
"18:33:15",-8,201.06
"18:33:16",-6,249.88
"18:33:17",-6,156.1
"18:33:18",-9,69.75
"18:33:19",-6,87.39
"18:33:20",-7,236.11
"18:33:22",-7,213.6
"18:33:23",-8,102.33
"18:33:24",-7,122.34
"18:33:25",-8,142.33
"18:33:26",-7,83.57
"18:33:27",-8,199.8
"18:33:28",-8,176.06
"18:33:30",-8,186.12
"18:33:31",-7,332.36
"18:33:32",-9,12.28
"18:33:33",-10,19.88
"18:33:34",-9,232.3
"18:33:35",-8,197.35
"18:33:37",-8,207.33
"18:33:38",-8,339.9
"18:33:39",-7,111.08
"18:33:40",-7,176.07
"18:33:41",-9,153.52
"18:33:43",-8,239.94
"18:33:44",-7,244.7
"18:33:45",-7,168.65
"18:33:46",-8,226.05
"18:33:47",-7,242.37
"18:33:49",-8,279.8
"18:33:50",-7,261.17
"18:33:51",-7,83.53
"18:33:52",-7,101.1
"18:33:53",-8,184.81
"18:33:55",-7,120.73
"18:33:56",-6,261.47
"18:33:57",-8,52.31
"18:33:58",-7,219.88
"18:33:59",-7,93.54
"18:34:00",-7,29.86
"18:34:01",-8,86.11
"18:34:02",-8,162.34
"18:34:04",-8,204.85
"18:34:05",-8,103.56
"18:34:06",-6,94.85
"18:34:07",-7,144.78
"18:34:08",-8,22.43
"18:34:09",-6,128.57
"18:34:10",-7,291.08
"18:34:12",-7,103.61
"18:34:13",-7,148.57
"18:34:14",-7,226.07
"18:34:15",-7,81.09
"18:34:16",-6,362.27
"18:34:18",-7,176.15
"18:34:19",-7,174.81
"18:34:20",-7,181.07
"18:34:21",-7,202.39
"18:34:22",-6,66.14
"18:34:23",-7,187.36
"18:34:24",-8,44.78
"18:34:25",-7,98.6
"18:34:27",-8,213.64
"18:34:28",-10,258.53
"18:34:29",-6,179.95
"18:34:30",-7,204.82
"18:34:32",-7,367.35
"18:34:33",-8,69.82
"18:34:34",-7,328.53
"18:34:35",-9,164.84
"18:34:37",-7,258.57
"18:34:38",-7,77.31
"18:34:39",-8,82.33
"18:34:40",-7,88.64
"18:34:41",-8,49.81
"18:34:42",-9,142.35
"18:34:43",-9,172.35
"18:34:44",-9,134.82
"18:34:45",-9,204.89
"18:34:47",-8,18.52
"18:34:48",-10,448.67
"18:34:49",-6,181.08
"18:34:50",-10,91.02
"18:34:52",-7,284.83
"18:34:53",-9,202.3
"18:34:54",-8,136.07
"18:34:55",-7,89.77
"18:34:56",-8,96.08
"18:34:57",-6,262.39
"18:34:58",-8,24.87
"18:34:59",-9,168.46
"18:35:01",-8,176.21
"18:35:02",-8,102.03
"18:35:03",-11,512.35
"18:35:04",-8,17.31
"18:35:06",-6,211.08
"18:35:07",-7,62.29
"18:35:08",-6,199.91
"18:35:09",-7,244.81
"18:35:10",-7,173.51
"18:35:11",-6,207.43
"18:35:13",-8,213.53
"18:35:14",-7,22.32
"18:35:15",-7,132.39
"18:35:16",-6,328.56
"18:35:17",-8,404.78
"18:35:19",-8,224.93
"18:35:20",-8,149.8
"18:35:21",-7,164.82
"18:35:22",-7,73.57
"18:35:23",-8,88.6
"18:35:24",-8,161.09
"18:35:26",-8,201.08
"18:35:27",-7,198.6
"18:35:28",-10,116.02
"18:35:29",-8,132.38
"18:35:30",-7,14.78
"18:35:31",-8,43.56
"18:35:32",-9,271.14
"18:35:33",-6,121.05
"18:35:34",-7,33.62
"18:35:36",-7,29.76
"18:35:37",-8,258.53
"18:35:38",-7,286.08
"18:35:39",-6,92.35
"18:35:41",-7,312.33
"18:35:42",-8,37.3
"18:35:43",-8,273.55
"18:35:44",-8,379.8
"18:35:46",-8,367.4
"18:35:47",-8,9.84
"18:35:48",-7,264.8
"18:35:49",-6,84.89
"18:35:50",-7,41.12
"18:35:51",-7,99.86
"18:35:52",-8,102.31
"18:35:53",-9,97.39
"18:35:54",-7,49.7
"18:35:55",-6,99.89
"18:35:56",-7,49.84
"18:35:57",-7,24.74
"18:35:59",-8,74.84
"18:36:00",-8,107.34
"18:36:01",-8,141.09
"18:36:02",-8,12.3
"18:36:03",-8,38.58
"18:36:04",-8,109.85
"18:36:05",-9,89.76
"18:36:06",-9,106.11
"18:36:07",-9,53.55
"18:36:08",-8,91.09
"18:36:09",-8,51.08
"18:36:11",-7,204.85
"18:36:12",-8,98.98
"18:36:13",-9,93.31
"18:36:14",-8,49.76
"18:36:15",-8,113.58
"18:36:16",-9,144.68
"18:36:17",-8,91.08
"18:36:18",-9,99.99
"18:36:19",-8,10.82
"18:36:20",-8,45.01
"18:36:21",-9,8.47
"18:36:22",-9,136.1
"18:36:24",-8,114.81
"18:36:25",-8,86.03
"18:36:26",-8,88.65
"18:36:27",-9,161.13
"18:36:28",-7,14.8
"18:36:29",-8,38.55
"18:36:30",-8,104.9
"18:36:31",-8,189.77
"18:36:32",-7,149.86
"18:36:34",-7,204.83
"18:36:35",-9,6.05
"18:36:36",-9,89.9
"18:36:37",-7,49.85
"18:36:38",-7,204.8
"18:36:39",-8,71.11
"18:36:40",-8,86.06
"18:36:41",-6,49.86
"18:36:42",-9,91.04
"18:36:43",-8,97.31
"18:36:44",-6,103.62
"18:36:45",-6,46.15
"18:36:47",-7,101.06
"18:36:48",-6,48.55
"18:36:49",-6,102.37
"18:36:50",-5,106.07
"18:36:51",-6,91.14
"18:36:52",-7,153.6
"18:36:53",-6,106.03
"18:36:54",-7,39.85
"18:36:55",-8,16.11
"18:36:56",-8,194.86
"18:36:58",-6,89.89
"18:36:59",-6,49.73
"18:37:00",-8,99.91
"18:37:01",-5,49.78
"18:37:02",-6,99.87
"18:37:03",-7,101.09
"18:37:04",-6,99.84
"18:37:05",-5,51.04
"18:37:06",-6,99.88
"18:37:07",-7,49.83
"18:37:08",-6,99.83
"18:37:09",-6,99.83
"18:37:11",-7,148.6
"18:37:12",-6,104.8
"18:37:13",-7,102.36
"18:37:14",-6,142.35
"18:37:15",-5,12.35
"18:37:16",-5,91.11
"18:37:17",-6,47.31
"18:37:18",-7,99.9
"18:37:19",-6,15.98
"18:37:20",-6,132.4
"18:37:21",-7,112.29
"18:37:23",-6,88.58
"18:37:24",-5,49.91
"18:37:25",-6,111
"18:37:26",-6,97.33
"18:37:27",-7,156.12
"18:37:28",-7,84.86
"18:37:29",-5,106.08
"18:37:30",-6,43.63
"18:37:31",-6,99.75
"18:37:32",-5,49.89
"18:37:33",-6,99.83
"18:37:35",-6,99.81
"18:37:36",-6,99.88
"18:37:37",-5,49.79
"18:37:38",-6,101.11
"18:37:39",-5,48.51
"18:37:40",-7,8.59
"18:37:41",-9,33.62
"18:37:42",-7,266.1
"18:37:43",-6,272.34
"18:37:45",-8,196.09
"18:37:46",-5,52.34
"18:37:47",-6,277.3
"18:37:48",-7,124.84
"18:37:49",-7,241.13
"18:37:51",-7,196.06
"18:37:52",-7,161.1
"18:37:53",-7,191.01
"18:37:54",-8,206.15
"18:37:55",-9,221.07
"18:37:57",-6,204.76
"18:37:58",-6,221.11
"18:37:59",-8,126.13
"18:38:00",-7,102.27
"18:38:01",-6,147.36
"18:38:02",-8,236.08
"18:38:04",-8,179.94
"18:38:05",-9,34.69
"18:38:06",-9,242.37
"18:38:07",-9,142.41
"18:38:08",-8,169.76
"18:38:09",-8,17.38
"18:38:10",-7,203.58
"18:38:12",-9,328.56
"18:38:13",-8,106.1
"18:38:14",-8,57.29
"18:38:15",-9,222.4
"18:38:16",-9,264.87
"18:38:18",-7,267.31
"18:38:19",-7,199.86
"18:38:20",-8,156.06
"18:38:21",-9,96.07
"18:38:22",-9,84.82
"18:38:23",-10,204.86
"18:38:24",-8,57.31
"18:38:26",-8,213.6
"18:38:27",-7,237.35
"18:38:28",-8,186.1
"18:38:29",-8,91.11
"18:38:30",-9,162.3
"18:38:31",-9,128.6
"18:38:33",-9,214.86
"18:38:34",-9,97.29
"18:38:35",-9,211.12
"18:38:36",-10,21.03
"18:38:37",-8,219.85
"18:38:38",-8,97.27
"18:38:40",-9,246.16
"18:38:41",-9,133.55
"18:38:42",-7,167.39
"18:38:43",-9,67.33
"18:38:44",-9,126.06
"18:38:45",-9,86.04
"18:38:46",-8,38.56
"18:38:47",-10,88.65
"18:38:48",-9,208.6
"18:38:49",-9,54.83
"18:38:50",-9,11.12
"18:38:52",-9,258.59
"18:38:53",-9,192.37
"18:38:54",-8,194.84
"18:38:55",-8,171.04
"18:38:56",-8,51.08
"18:38:58",-9,198.61
"18:38:59",-10,263.6
"18:39:00",-9,91.02
"18:39:01",-9,109.88
"18:39:02",-8,174.85
"18:39:03",-7,171.1
"18:39:04",-8,11.01
"18:39:06",-9,152.44
"18:39:07",-9,297.3
"18:39:08",-9,277.32
"18:39:09",-9,154.85
"18:39:10",-9,96.05
"18:39:12",-8,174.88
"18:39:13",-9,10.97
"18:39:14",-9,182.41
"18:39:15",-9,33.63
"18:39:16",-9,129.83
"18:39:17",-10,172.34
"18:39:18",-9,81.02
"18:39:19",-8,181.12
"18:39:21",-9,199.85
"18:39:22",-8,174.81
"18:39:23",-8,257.34
"18:39:24",-9,182.37
"18:39:25",-9,267.33
"18:39:26",-8,32.32
"18:39:27",-9,32.38
"18:39:29",-9,211.09
"18:39:30",-9,73.62
"18:39:31",-8,91.06
"18:39:32",-8,66.05
"18:39:33",-10,231.1
"18:39:34",-9,26.11
"18:39:35",-8,129.8
"18:39:37",-10,206.18
"18:39:38",-7,137.26
"18:39:39",-9,287.39
"18:39:40",-8,196.06
"18:39:41",-9,262.31
