"timestamp","rssi","echo_time"
"18:32:33",-2,65.84
"18:32:35",-3,85.95
"18:32:36",-2,193.58
"18:32:37",-2,156.12
"18:32:39",-5,1166.98
"18:32:40",0,99.56
"18:32:41",0,192.4
"18:32:42",0,137.3
"18:32:44",0,266.09
"18:32:45",-3,203.56
"18:32:46",0,214.8
"18:32:47",0,118.57
"18:33:00",-5,7.07
"18:33:01",-4,180.97
"18:33:03",-3,163.62
"18:33:04",-1,189.8
"18:33:05",0,139.85
"18:33:06",-1,18.59
"18:33:07",-1,114.82
"18:33:08",0,407.32
"18:33:10",-8,714.22
"18:33:11",0,199.95
"18:33:12",0,95.04
"18:33:14",-2,343.25
"18:33:15",0,193.6
"18:33:16",0,151.06
"18:33:17",0,106.06
"18:33:19",0,213.62
"18:33:20",0,193.58
"18:33:21",0,296.08
"18:33:22",0,76.22
"18:33:23",0,235.88
"18:33:25",-7,230.12
"18:33:26",-1,220.85
"18:33:27",0,177.33
"18:33:28",0,109.88
"18:33:29",-8,207.25
"18:33:31",0,251.1
"18:33:32",0,173.59
"18:33:33",0,133.56
"18:33:34",-3,208.61
"18:33:35",0,244.79
"18:33:37",0,296.3
"18:33:38",0,240.92
"18:33:39",0,143.85
"18:33:40",-5,224.53
"18:33:41",-6,271.15
"18:33:43",0,277.3
"18:33:44",-1,221.64
"18:33:45",0,179.25
"18:33:46",0,151.07
"18:33:48",0,329.85
"18:33:49",0,217.33
"18:34:06",0,239.75
"18:34:07",0,184.55
"18:34:08",0,311.07
"18:34:10",0,228.57
"18:34:11",0,216.09
"18:34:12",0,148.57
"18:34:13",0,238.58
"18:34:14",-4,244.82
"18:34:16",0,83.57
"18:34:17",0,219.87
"18:34:18",0,168.6
"18:34:19",0,204.81
"18:34:20",0,77.38
"18:34:21",0,178.54
"18:34:23",0,316.1
"18:34:24",-1,171.09
"18:34:25",0,258.56
"18:34:26",0,188.61
"18:34:27",0,98.5
"18:34:29",0,379.85
"18:34:30",0,250.15
"18:34:31",0,199.5
"18:34:32",0,146.08
"18:34:34",0,110.19
"18:34:35",0,208.25
"18:34:36",0,172.34
"18:34:37",0,234.81
"18:34:38",0,192.3
"18:34:40",-2,162.34
"18:34:41",0,148.6
"18:34:42",-6,6.01
"18:34:43",0,91.11
"18:34:44",0,218.57
"18:34:45",-3,297.36
"18:34:47",-2,304.35
"18:34:48",-4,116.55
"18:34:49",-4,193.5
"18:34:50",0,169.81
"18:34:51",0,163.93
"18:34:52",-13,252.02
"18:34:54",-1,224.8
"18:34:55",-1,241.12
"18:34:56",0,351.01
"18:34:57",-1,132.33
"18:34:59",0,85.11
"18:35:00",0,263.21
"18:35:01",0,84.82
"18:35:02",0,87.7
"18:35:03",0,173.25
"18:35:04",0,164.87
"18:35:18",0,315.68
"18:35:19",0,81.2
"18:35:20",0,317.11
"18:35:21",0,99.8
"18:35:23",0,206.31
"18:35:24",0,119.64
"18:35:25",0,18.74
"18:35:26",-5,104.6
"18:35:27",0,170.05
"18:35:28",0,180.9
"18:35:30",0,234.81
"18:35:31",0,81.05
"18:35:32",0,242.3
"18:35:33",0,191.07
"18:35:34",0,198.55
"18:35:35",-5,246.06
"18:35:37",0,418.6
"18:35:38",0,132.31
"18:35:39",0,196.03
"18:35:40",0,211.05
"18:35:42",0,246.08
"18:35:43",0,176.13
"18:35:44",0,436.21
"18:35:45",0,110.86
"18:35:58",-6,155.8
"18:35:59",-6,77.25
"18:36:00",0,112.33
"18:36:01",-6,33.58
"18:36:02",-8,158.81
"18:36:04",-2,73.37
"18:36:05",-2,124.83
"18:36:06",0,106.13
"18:36:07",0,123.79
"18:36:08",0,142.19
"18:36:09",0,99.75
"18:36:10",0,174.81
"18:36:11",-2,131.11
"18:36:13",0,91.1
"18:36:14",0,111.06
"18:36:15",0,186.08
"18:36:16",0,25.23
"18:36:17",0,99.48
"18:36:18",0,144.83
"18:36:19",0,137.37
"18:36:20",0,103.58
"18:36:21",0,108.78
"18:36:23",0,73.53
"18:36:24",0,134.62
"18:36:25",0,153.55
