"timestamp","rssi","echo_time"
"19:16:42",-10,68.17
"19:16:43",-13,99.79
"19:16:44",0,202.29
"19:16:46",-4,912.43
"19:16:47",-9,193.5
"19:16:48",-6,96.03
"19:16:50",-17,207.34
"19:16:51",-7,178.61
"19:16:52",-9,212.35
"19:16:53",-15,187.29
"19:16:54",-11,196.1
"19:16:56",-2,154.84
"19:16:57",-7,77.28
"19:16:58",-4,236.03
"19:16:59",-3,170.23
"19:17:00",-3,216.99
"19:17:02",-6,262.56
"19:17:03",-2,237.27
"19:17:04",-2,227.16
"19:17:05",-1,182.31
"19:17:07",-3,318.59
"19:17:08",-2,218.55
"19:17:09",-3,86.07
"19:17:10",-13,323.6
"19:17:11",-4,212.37
"19:17:13",-12,196.03
"19:17:14",-7,254.83
"19:17:15",-2,222.59
"19:17:16",-9,208.32
"19:17:17",-5,206.1
"19:17:19",-9,162.56
"19:17:20",-13,144.63
"19:17:21",-4,73.56
"19:17:22",-13,208.99
"19:17:23",-20,150.95
"19:17:24",-14,141.07
"19:17:26",-5,219.67
"19:17:27",-9,235.98
"19:17:28",-12,213.68
"19:17:29",-2,161.07
"19:17:30",-15,163.54
"19:17:32",-1,212.35
"19:17:33",-7,245
"19:17:34",-4,201.48
"19:17:35",-13,183.34
"19:17:36",-7,189.47
"19:17:38",-11,207.33
"19:17:39",-7,103.58
"19:17:40",-13,77.31
"19:17:41",-20,221.17
"19:17:59",0,20.8
"19:18:00",-3,28.45
"19:18:01",-4,147.36
"19:18:02",-8,212.34
"19:18:04",-5,291.11
"19:18:05",-13,303.6
"19:18:06",-7,78.56
"19:18:07",-12,197.31
"19:18:08",-10,129.87
"19:18:10",-9,163.54
"19:18:11",-9,169.83
"19:18:12",-7,113.61
"19:18:13",-4,224.81
"19:18:14",-4,253.6
"19:18:16",-12,231.06
"19:18:17",-5,29.82
"19:18:18",-15,438.98
"19:18:19",-17,279.51
"19:18:21",0,223.52
"19:18:22",-11,293.6
"19:18:23",-8,131.14
"19:18:24",-11,96.29
"19:18:25",-12,190.95
"19:18:26",-11,217.19
"19:18:28",-2,193.59
"19:18:29",-18,239.82
"19:18:30",-4,186.17
"19:18:31",-9,194.79
"19:18:32",-10,192.29
"19:18:34",-3,343.62
"19:18:35",-15,379.64
"19:18:36",-8,162.28
"19:18:38",-4,346.33
"19:18:39",-15,357.13
"19:18:40",-2,151.07
"19:18:41",-11,212.28
"19:18:43",-3,223.59
"19:18:44",-9,257.28
"19:18:45",-13,197.37
"19:18:46",-5,77.28
"19:19:01",-12,161.57
"19:19:02",-11,214.89
"19:19:04",-13,188.38
"19:19:05",-9,149.83
"19:19:06",-2,222.35
"19:19:07",-6,207.33
"19:19:08",-11,227.51
"19:19:10",-7,277.41
"19:19:11",-6,224.58
"19:19:12",-14,167.31
"19:19:13",-6,169.82
"19:19:15",-11,213.59
"19:19:16",-5,252.36
"19:19:17",-11,198.59
"19:19:18",-8,268.58
"19:19:19",-2,163.75
"19:19:21",-3,206.49
"19:19:22",-1,275.44
"19:19:23",-12,193.95
"19:19:24",-7,337.3
"19:19:26",-3,211.77
"19:19:27",-8,133.94
"19:19:28",-17,243.4
"19:19:29",-7,209.67
"19:19:31",-4,338.54
"19:19:32",-7,208.57
"19:19:33",-4,246.07
"19:19:34",-16,213.65
"19:19:35",-7,181.37
"19:19:37",-5,161.99
"19:19:38",-2,46.06
"19:19:39",-5,223.59
"19:19:40",-5,172.33
"19:19:41",-4,220.06
"19:19:42",-9,180.87
"19:19:44",-8,252.31
"19:19:45",-7,215.16
"19:19:46",-5,175.72
"19:19:47",0,158.52
"19:19:48",-9,8.67
"19:19:50",-7,295.07
"19:19:51",-5,272.14
"19:19:52",-6,257.33
"19:19:53",-2,236.05
"19:19:54",-6,123.59
"19:19:56",-2,228.54
"19:19:57",-5,207.36
"19:19:58",-12,177.31
"19:19:59",-12,106.1
"19:20:14",-3,400.95
"19:20:15",-15,167.33
"19:20:17",-6,226.09
"19:20:18",-9,222.32
"19:20:19",-6,168.59
"19:20:20",-15,87.33
"19:20:21",-4,273.52
"19:20:23",-16,178.54
"19:20:24",0,42.35
"19:20:25",-21,197.34
"19:20:26",-11,226.39
"19:20:27",-11,410.81
"19:20:29",-10,181.22
"19:20:30",-4,167.13
"19:20:31",-1,109.83
"19:20:32",-2,301.1
"19:20:33",-3,173.54
"19:20:35",-5,242.43
"19:20:36",-11,122.37
"19:20:37",-11,194.98
"19:20:38",-7,265.85
"19:20:40",-11,288.61
"19:20:41",0,404.82
"19:20:42",-17,261.1
"19:20:43",-2,185.96
"19:20:45",-6,479.96
"19:20:46",-13,272.31
"19:20:47",-12,214.79
"19:20:49",-6,242.36
"19:20:50",-4,208.57
"19:20:51",-3,188.62
"19:20:52",-13,126.55
"19:20:53",-13,302.95
"19:20:55",-11,227.45
"19:20:56",-11,351.84
"19:20:57",-12,285.32
"19:20:58",-4,103.65
"19:21:00",-20,276.61
"19:21:01",-4,230.79
"19:21:02",-1,78.3
"19:21:03",-5,270.67
"19:21:05",-10,386.52
"19:21:06",-2,228.59
"19:21:07",-1,234.81
"19:21:08",-9,138.52
