"timestamp","rssi","echo_time"
"19:31:42",-23,223.55
"19:31:43",-22,91
"19:31:44",-28,173.66
"19:31:45",-28,91.02
"19:31:46",-27,333.63
"19:31:47",-24,199.84
"19:31:48",-24,8.52
"19:31:50",-19,54.84
"19:31:51",-30,401.05
"19:31:52",-30,182.33
"19:31:53",-24,49.26
"19:31:54",-25,299.09
"19:31:55",-22,31.86
"19:31:57",-24,131.57
"19:31:58",-20,290.96
"19:31:59",-24,44.84
"19:32:00",-23,18.55
"19:32:01",-22,14.85
"19:32:02",-25,121.05
"19:32:03",-22,103.62
"19:32:04",-23,191.03
"19:32:06",-26,178.6
"19:32:07",-25,167.3
"19:32:08",-21,134.84
"19:32:09",-22,221.12
"19:32:10",-21,121.05
"19:32:11",-21,96.2
"19:32:12",-24,159.71
"19:32:14",-23,103.51
"19:32:15",-23,46.1
"19:32:16",-20,267.38
"19:32:17",-23,32.28
"19:32:18",-22,218.57
"19:32:19",-28,317.33
"19:32:21",-22,282.34
"19:32:22",-23,186.06
"19:32:23",-21,94.8
"19:32:24",-21,447.26
"19:32:26",-20,163.62
"19:32:27",-20,348.57
"19:32:28",-23,106.06
"19:32:29",-19,118.58
"19:32:30",-22,77.32
"19:32:32",-23,386.11
"19:32:33",-23,199.74
"19:32:34",-22,199.85
"19:32:35",-18,112.34
"19:32:36",-22,42.31
"19:32:37",-23,151.04
"19:32:39",-19,273.58
"19:32:40",-20,174.88
"19:32:41",-19,167.32
"19:32:42",-22,18.58
"19:32:43",-24,294.9
"19:32:44",-26,142.27
"19:32:46",-26,223.57
"19:32:47",-20,12.39
"19:32:48",-22,218.54
"19:32:49",-26,481.16
"19:32:51",-22,183.51
"19:32:52",-22,283.53
"19:32:53",-23,232.4
"19:32:54",-19,211
"19:32:55",-22,168.6
"19:32:57",-23,305.54
"19:32:58",-25,263.6
"19:32:59",-20,287.27
"19:33:00",-19,161.07
"19:33:02",-27,432.35
"19:33:03",-25,239.76
"19:33:04",-26,88.63
"19:33:05",-22,139.74
"19:33:06",-22,13.54
"19:33:07",-27,91.1
"19:33:09",-24,174.82
"19:33:10",-22,79.85
"19:33:11",-22,99.8
"19:33:12",-20,69.87
"19:33:13",-21,177.26
"19:33:14",-20,13.62
"19:33:15",-20,23.54
"19:33:16",-22,113.59
"19:33:18",-22,311.07
"19:33:19",-19,59.66
"19:33:20",-24,391.14
"19:33:21",-26,236.06
"19:33:22",-20,201.09
"19:33:24",-27,207.39
"19:33:25",-23,52.3
"19:33:26",-22,102.3
"19:33:27",-23,219.91
"19:33:28",-23,195.98
"19:33:29",-24,153.62
"19:33:31",-20,197.36
"19:33:32",-19,114.78
"19:33:33",-22,97.33
"19:33:34",-22,74.87
"19:33:35",-22,14.78
"19:33:36",-25,258.61
"19:33:37",-23,108.55
"19:33:38",-29,259.85
"19:33:40",-22,212.29
"19:33:41",-25,551.14
"19:33:42",-24,98.57
"19:33:43",-24,104.86
"19:33:45",-27,121.1
"19:33:46",-22,120.97
"19:33:47",-31,152.36
"19:33:48",-26,96.05
"19:33:49",-23,189.85
"19:33:50",-26,176.09
"19:33:51",-25,59.82
"19:33:53",-23,123.6
"19:33:54",-23,91.02
"19:33:55",-23,153.61
"19:33:56",-25,393.7
"19:33:57",-21,152.22
"19:33:58",-21,18.57
"19:33:59",-23,141.12
"19:34:01",-20,87.33
"19:34:02",-23,216.04
"19:34:03",-22,114.85
"19:34:04",-20,141.03
"19:34:05",-21,206.14
"19:34:06",-19,81.11
"19:34:07",-20,52.27
"19:34:09",-19,307.38
"19:34:10",-22,59.76
"19:34:11",-21,469.92
"19:34:12",-20,162.28
"19:34:14",-20,216.04
"19:34:15",-22,193.58
"19:34:16",-23,21.09
"19:34:17",-20,393.59
"19:34:18",-22,124.83
"19:34:19",-20,176.03
"19:34:21",-20,152.39
"19:34:22",-22,139.83
"19:34:23",-24,346.09
"19:34:24",-22,72.3
"19:34:25",-32,237.34
"19:34:27",-23,123.59
"19:34:28",-30,196.05
"19:34:29",-23,38.54
"19:34:30",-20,124.93
"19:34:31",-19,274.8
"19:34:32",-20,26.08
"19:34:33",-19,37.29
"19:34:34",-21,201.11
"19:34:36",-20,147.33
"19:34:37",-17,212.28
"19:34:38",-21,121.1
"19:34:39",-22,116.03
"19:34:40",-20,202.38
"19:34:42",-20,338.55
"19:34:43",-21,103.58
"19:34:44",-19,84.88
"19:34:45",-20,101.06
"19:34:46",-21,147.35
"19:34:47",-23,28.62
"19:34:48",-23,156.09
"19:34:49",-25,193.52
"19:34:51",-23,148.52
"19:34:52",-24,79.85
"19:34:53",-21,231.02
"19:34:54",-23,181.18
"19:34:55",-20,68.52
"19:34:56",-22,169.8
"19:34:57",-21,134.91
"19:34:59",-22,217.28
"19:35:00",-20,195.7
"19:35:01",-21,73.89
"19:35:02",-20,198.63
"19:35:03",-21,248.54
"19:35:05",-19,213.57
"19:35:06",-20,86.04
"19:35:07",-20,187.39
"19:35:08",-21,266.12
"19:35:09",-20,172.33
"19:35:11",-28,217.4
"19:35:12",-24,164.85
"19:35:13",-26,382.38
"19:35:14",-26,143.59
"19:35:15",-25,216.09
"19:35:17",-20,152.43
"19:35:18",-21,12.37
"19:35:19",-23,391.12
"19:35:20",-23,259.85
"19:35:22",-23,372.31
"19:35:23",-23,13.57
"19:35:24",-23,162.36
"19:35:25",-23,199.89
"19:35:26",-22,323.6
"19:35:28",-22,203.6
"19:35:29",-24,271.18
"19:35:30",-26,298.74
"19:35:31",-23,178.54
"19:35:32",-28,204.78
"19:35:34",-25,138.62
"19:35:35",-30,307.42
"19:35:36",-26,142.43
"19:35:37",-23,303.56
"19:35:39",-26,297.39
"19:35:40",-22,39.84
"19:35:41",-24,117.41
"19:35:42",-26,277.37
"19:35:43",-23,194.87
"19:35:44",-20,142.38
"19:35:46",-19,97.29
"19:35:47",-27,96.12
"19:35:48",-25,78.62
"19:35:49",-30,182.39
"19:35:50",-21,379.94
"19:35:51",-21,198.58
"19:35:53",-21,47.38
"19:35:54",-23,126.11
"19:35:55",-20,228.65
"19:35:56",-25,126.04
"19:35:57",-21,7.39
"19:35:58",-24,223.62
"19:35:59",-19,273.64
"19:36:01",-23,121.1
"19:36:02",-23,132.35
"19:36:03",-23,111.14
