"timestamp","rssi","echo_time"
"19:37:59",-7,175.61
"19:38:00",-7,127.03
"19:38:01",-9,199.92
"19:38:02",-14,234.88
"19:38:03",-1,166.09
"19:38:05",0,237.63
"19:38:06",-1,202.08
"19:38:07",-10,133.61
"19:38:08",0,229.86
"19:38:09",-9,274.84
"19:38:11",-2,281.14
"19:38:12",-15,250.03
"19:38:13",-9,155.87
"19:38:14",-15,84.89
"19:38:15",-12,132.38
"19:38:17",0,196.1
"19:38:18",-1,211.16
"19:38:19",-6,230.15
"19:38:20",0,237.03
"19:38:21",0,211.1
"19:38:23",0,226.1
"19:38:24",-7,197.28
"19:38:25",-11,204.85
"19:38:26",-11,206.1
"19:38:28",-9,306.08
"19:38:29",-7,86.5
"19:38:30",-13,198.22
"19:38:31",-7,237.36
"19:38:32",-3,184.83
"19:38:34",-18,394.93
"19:38:35",-7,314.87
"19:38:36",-6,218.55
"19:38:37",-12,84.86
"19:38:39",0,324.9
"19:38:40",-12,228.55
"19:38:41",-4,199.92
"19:38:42",-15,184.81
"19:38:43",-1,217.41
"19:38:45",-10,161.11
"19:38:46",0,137.4
"19:38:47",-5,292.32
"19:38:48",-11,77.32
"19:38:49",-3,248.63
"19:38:51",-9,158.64
"19:38:52",-5,106.1
"19:38:53",-15,78.54
"19:38:54",-12,179.92
"19:38:55",-1,221.14
"19:38:56",-7,194.81
"19:38:58",-12,247.4
"19:39:17",-7,260.7
"19:39:18",-8,163.63
"19:39:19",-4,249.84
"19:39:20",-6,211.3
"19:39:22",-10,231.14
"19:39:23",-1,194.6
"19:39:24",-6,148.6
"19:39:25",-5,261.11
"19:39:26",-7,213.62
"19:39:28",-3,276.19
"19:39:29",0,202.25
"19:39:30",-3,151.15
"19:39:31",0,206.08
"19:39:32",-2,193.79
"19:39:34",0,89.61
"19:39:35",-7,197.41
"19:39:36",-4,276.06
"19:39:37",-3,169.85
"19:39:39",-3,298.65
"19:39:40",0,368.6
"19:39:41",-1,174.83
"19:39:42",-5,241.08
"19:39:44",-3,220.12
"19:39:45",0,157.11
"19:39:46",-10,168.92
"19:39:47",-2,217.37
"19:39:48",-7,202.02
"19:39:49",-1,108.63
"19:39:51",-1,231.09
"19:39:52",-4,247.37
"19:40:12",0,44.86
"19:40:13",-11,323.57
"19:40:14",-10,106.99
"19:40:16",0,217.33
"19:40:17",-2,168.86
"19:40:34",-8,57.18
"19:40:35",-10,247.38
"19:40:36",-7,89.87
"19:40:37",-1,204.85
"19:40:39",0,256.11
"19:40:40",-12,77.67
"19:40:41",-3,197.04
"19:40:42",-4,134.83
"19:40:43",-4,121.06
"19:40:44",-13,208.86
"19:40:45",-5,194.59
"19:40:47",-6,134.87
"19:40:48",-6,265.26
"19:40:49",-3,204.44
"19:40:50",-3,209.88
"19:40:51",0,169.83
"19:40:53",-2,149.87
"19:40:54",-3,202.52
"19:40:55",-12,393.48
"19:40:56",-5,158.54
"19:40:58",0,184.91
"19:40:59",0,187.23
"19:41:00",0,192.34
"19:41:01",-8,202.34
"19:41:02",-12,308.83
"19:41:04",-11,155.86
"19:41:05",-7,180.1
"19:41:06",0,259.61
"19:41:07",-6,59.85
"19:41:08",-1,183.63
"19:41:09",-4,209.85
"19:41:11",-12,394.79
"19:41:12",0,27.35
"19:41:13",0,94.84
"19:41:14",-3,367.34
"19:41:16",-8,138.59
"19:41:17",-2,197.36
"19:41:18",0,161.1
"19:41:19",-6,229.83
"19:41:20",0,159.86
"19:41:21",-5,113.88
"19:41:23",-6,214.52
"19:41:24",-17,212.34
"19:41:25",-2,211.09
"19:41:26",0,191.1
"19:41:27",0,137.32
"19:41:29",-3,162.35
"19:41:30",-13,218.54
"19:41:31",-4,174.87
"19:41:32",-8,212.32
