"timestamp","rssi","echo_time"
"18:54:48",0,139.9
"18:54:49",0,158.46
"18:54:50",0,112.69
"18:54:51",0,88.19
"18:54:52",0,86.02
"18:54:54",0,129.84
"18:54:55",0,88.58
"18:54:56",0,162.34
"18:54:57",0,133.61
"18:54:58",0,149.81
"18:54:59",0,152.38
"18:55:00",0,128.57
"18:55:01",0,123.57
"18:55:03",0,114.82
"18:55:04",0,133.62
"18:55:05",0,192.3
"18:55:06",0,207.68
"18:55:07",0,167.23
"18:55:08",0,129
"18:55:10",0,167.46
"18:55:11",0,75.01
"18:55:12",0,83.24
"18:55:13",0,129.07
"18:55:14",0,195.52
"18:55:15",0,103.61
"18:55:16",0,139.87
"18:55:17",0,156.08
"18:55:19",0,137.27
"18:55:20",0,169.8
"18:55:21",0,134.88
"18:55:22",0,123.55
"18:55:23",0,33.6
"18:55:24",0,17.27
"18:55:25",0,137.37
"18:55:26",0,91.09
"18:55:27",0,154.9
"18:55:29",0,143.56
"18:55:30",0,121.07
"18:55:31",0,187.38
"18:55:32",0,144.82
"18:55:33",0,94.85
"18:55:34",0,133.61
"18:55:35",0,114.29
"18:55:37",0,81.97
"18:55:38",0,95.93
"18:55:39",0,143.41
"18:55:40",0,32.42
"18:55:41",0,83.64
"18:55:42",0,151.36
"18:55:43",0,80.58
"18:55:44",0,31.12
"18:55:45",0,79.84
"18:55:46",0,179.97
"18:56:00",0,192.02
"18:56:02",0,87.29
"18:56:03",0,124.88
"18:56:04",0,138.53
"18:56:05",0,81.1
"18:56:06",0,109.89
"18:56:07",0,119.81
"18:56:08",0,161.03
"18:56:09",0,89.8
"18:56:10",0,6.06
"18:56:11",0,110.18
"18:56:13",0,17.73
"18:56:14",0,86.54
"18:56:15",0,146.02
"18:56:16",0,96.1
"18:56:17",0,117.68
"18:56:18",0,141.96
"18:56:19",0,114.85
"18:56:20",0,118.61
"18:56:22",0,178.61
"18:56:23",0,116.08
"18:56:24",0,116.43
"18:56:25",0,83.21
"18:56:26",0,29.85
"18:56:27",0,138.65
"18:56:28",0,141.07
"18:56:29",0,116.14
"18:56:30",0,151.02
"18:56:32",0,98.62
"18:56:33",-3,106.04
