"rssi","rx"
-19,-72
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-72
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-72
-19,-71
-19,-72
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-72
-19,-71
-19,-71
-19,-71
-19,-70
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-19,-71
-21,-71
-21,-70
-21,-71
-21,-71
-21,-70
-21,-70
-21,-71
-21,-70
-21,-70
-21,-70
-21,-71
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-71
-21,-70
-21,-71
-21,-71
-21,-71
-21,-69
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-69
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-71
-21,-70
-21,-70
-21,-71
-21,-70
-21,-70
-21,-71
-21,-71
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-69
-21,-70
-21,-69
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-70
-21,-69
-21,-69
-21,-69
-21,-69
-21,-70
-21,-70
-21,-69
-21,-70
-21,-69
-21,-70
-21,-70
-21,-70
-27,-70
-27,-69
-27,-70
-27,-70
-27,-69
-27,-69
-27,-69
-27,-69
-27,-70
-27,-69
-27,-69
-27,-69
-27,-69
-27,-70
-27,-70
-27,-70
-27,-69
-27,-69
-27,-70
-27,-69
-27,-70
-27,-70
-27,-70
-27,-70
-27,-71
-27,-70
-27,-70
-27,-70
-27,-71
-27,-70
-27,-70
-27,-70
-27,-70
-27,-70
-27,-70
-27,-71
-27,-70
-27,-71
-27,-71
-27,-71
-27,-70
-27,-71
-27,-72
-27,-71
-27,-71
-27,-71
-27,-71
-20,-71
-20,-72
-20,-72
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-72
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-71
-20,-70
-20,-70
-20,-70
-20,-70
-20,-71
-20,-70
-20,-70
-20,-70
-20,-71
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-71
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-85
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-71
-20,-70
-20,-71
-20,-70
-20,-70
-20,-70
-20,-70
-20,-70
-20,-69
-20,-70
-20,-70
-20,-70
-20,-70
-20,-69
-20,-70
-20,-70
-20,-69
-23,-68
-23,-68
-23,-68
-23,-68
-23,-68
-23,-68
-23,-68
-23,-69
-23,-68
-23,-68
-23,-68
-23,-68
-23,-68
-23,-68
-23,-68
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-69
-23,-76
-23,-76
-23,-70
-23,-70
-23,-70
-23,-76
-23,-69
-23,-69
-23,-69
-23,-69
-23,-70
-23,-69
-23,-69
-23,-69
-23,-70
-23,-69
-23,-69
-23,-69
-23,-70
-23,-70
-23,-70
-23,-70
-23,-70
-23,-70
-23,-70
-23,-71
-23,-70
-23,-70
-23,-70
-23,-71
-23,-70
-23,-70
-23,-70
-23,-70
-23,-70
-23,-70
-23,-71
-23,-70
-23,-70
-23,-70
-23,-70
-23,-71
-23,-71
-23,-70
-23,-70
-23,-71
-23,-71
-23,-71
-23,-71
-23,-71
-23,-70
-23,-70
-23,-71
-23,-70
-23,-71
-23,-71
-23,-71
-23,-71
-23,-71
-23,-71
-23,-72
-23,-71
-23,-71
-23,-71
-23,-71
-24,-71
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-79
-24,-72
-24,-72
-24,-72
-24,-71
-24,-72
-24,-72
-24,-72
-24,-72
-24,-71
-24,-71
-24,-71
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-71
-24,-72
-24,-72
-24,-71
-24,-72
-24,-72
-24,-71
-24,-72
-24,-71
-24,-72
-24,-71
-24,-71
-24,-72
-22,-71
-22,-71
-22,-72
-22,-72
-22,-71
-22,-71
-22,-72
-22,-71
-22,-71
-22,-72
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-72
-22,-72
-22,-72
-22,-72
-22,-72
-22,-72
-22,-72
-22,-72
-22,-72
-22,-71
-22,-71
-22,-71
-22,-72
-22,-71
-22,-71
-22,-71
-22,-71
-22,-70
-22,-71
-22,-70
-22,-72
-22,-71
-22,-72
-22,-71
-22,-72
-22,-71
-22,-71
-22,-72
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-72
-22,-72
-22,-72
-22,-72
-24,-72
-24,-71
-24,-71
-24,-71
-24,-72
-24,-71
-24,-71
-24,-71
-24,-72
-24,-71
-24,-71
-24,-71
-24,-71
-24,-71
-24,-71
-24,-71
-24,-71
-24,-72
-24,-72
-24,-71
-24,-72
-24,-72
-24,-72
-24,-71
-24,-69
-24,-71
-24,-71
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-71
-24,-71
-24,-72
-24,-71
-24,-72
-24,-72
-24,-72
-24,-71
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-71
-24,-71
-24,-72
-24,-72
-24,-72
-24,-72
-24,-72
-24,-71
-24,-72
-24,-73
-24,-71
-24,-71
-24,-72
-24,-73
-24,-72
-24,-72
-24,-73
-24,-71
-24,-73
-24,-72
-24,-72
-24,-72
-24,-71
-24,-73
-24,-72
-24,-72
-24,-72
-24,-73
-24,-71
-24,-72
-24,-71
-24,-73
-24,-73
-24,-72
-24,-72
-24,-72
-24,-71
-24,-72
-24,-73
-24,-73
-24,-72
-24,-73
-24,-73
-24,-72
-24,-73
-24,-72
-24,-72
-23,-71
-23,-72
-23,-73
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-71
-23,-72
-23,-71
-23,-71
-23,-71
-23,-71
-23,-71
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-71
-23,-72
-23,-71
-23,-71
-23,-72
-23,-72
-23,-71
-23,-71
-23,-71
-23,-71
-23,-71
-23,-72
-23,-72
-23,-71
-23,-71
-23,-71
-23,-71
-23,-71
-23,-72
-23,-71
-23,-71
-23,-71
-23,-72
-23,-72
-23,-71
-23,-72
-23,-71
-23,-71
-23,-71
-23,-72
-27,-71
-27,-72
-27,-72
-27,-71
-27,-72
-27,-71
-27,-72
-27,-71
-27,-71
-27,-71
-27,-71
-27,-72
-27,-72
-27,-72
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-72
-27,-72
-27,-72
-27,-71
-27,-72
-27,-79
-27,-71
-27,-71
-27,-71
-27,-71
-27,-72
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-71
-27,-70
-27,-70
-27,-70
-27,-70
-27,-74
-27,-70
-25,-70
-25,-72
-25,-71
-25,-71
-25,-71
-25,-71
-25,-71
-25,-71
-25,-72
-25,-71
-25,-71
-25,-71
-25,-71
-25,-78
-25,-71
-25,-71
-22,-71
-22,-71
-22,-73
-22,-71
-22,-73
-22,-71
-22,-71
-22,-72
-22,-72
-22,-72
-22,-72
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-70
-25,-71
-25,-71
-25,-72
-25,-71
-25,-73
-25,-72
-25,-73
-25,-73
-25,-73
-25,-73
-25,-73
-25,-73
-25,-73
-25,-73
-25,-73
-25,-72
-25,-73
-25,-73
-25,-72
-25,-72
-25,-73
-25,-72
-25,-73
-25,-72
-25,-72
-25,-72
-25,-73
-22,-72
-22,-72
-22,-72
-22,-71
-22,-72
-22,-71
-22,-71
-22,-70
-22,-71
-22,-70
-22,-70
-22,-70
-22,-71
-22,-71
-22,-71
-22,-71
-22,-70
-22,-70
-22,-71
-22,-70
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-72
-22,-71
-22,-71
-22,-71
-22,-70
-22,-72
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-70
-22,-70
-22,-71
-22,-71
-22,-71
-22,-70
-22,-71
-22,-70
-22,-70
-22,-70
-22,-70
-22,-71
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-71
-22,-71
-22,-70
-22,-71
-22,-70
-22,-71
-22,-70
-22,-71
-22,-71
-22,-70
-22,-70
-22,-77
-22,-71
-22,-71
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-70
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-22,-71
-23,-71
-23,-71
-23,-72
-23,-71
-23,-72
-23,-71
-23,-71
-23,-71
-23,-71
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-71
-23,-71
-23,-71
-23,-72
-23,-71
-23,-72
-23,-71
-23,-71
-23,-72
-23,-72
-23,-72
-23,-72
-23,-73
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-73
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-72
-23,-73
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-75
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-74
-23,-75
-23,-74
-23,-74
-23,-74
-23,-74
-23,-73
-23,-74
-23,-74
-23,-75
-23,-74
-23,-74
-23,-74
-23,-75
-23,-75
-23,-75
-23,-75
-23,-75
-23,-76
-23,-75
-23,-75
-23,-75
-23,-76
-23,-75
-23,-75
-23,-75
-23,-74
-23,-75
-25,-75
-25,-75
-25,-75
-25,-76
-25,-76
-25,-75
-25,-75
-25,-76
-25,-75
-25,-74
-25,-75
-25,-76
-25,-75
-25,-74
-25,-74
-25,-75
-25,-76
-25,-75
-25,-75
-25,-76
-25,-76
-25,-76
-25,-76
-25,-75
-25,-75
-25,-75
-25,-76
-25,-75
-25,-76
-25,-77
-25,-76
-25,-76
-25,-76
-25,-76
-25,-76
-25,-75
-25,-74
-25,-75
-25,-74
-25,-75
-25,-74
-25,-76
-25,-74
-25,-75
-25,-75
-25,-75
-25,-76
-25,-76
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-76
-25,-75
-25,-75
-25,-75
-25,-76
-25,-75
-25,-77
-25,-75
-25,-75
-25,-75
-25,-76
-25,-74
-25,-76
-25,-75
-25,-75
-25,-75
-25,-75
-25,-74
-25,-75
-25,-75
-25,-74
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-76
-25,-75
-25,-75
-25,-75
-22,-74
-22,-75
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-77
-22,-77
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-75
-22,-75
-22,-75
-22,-75
-22,-84
-22,-74
-22,-75
-22,-75
-22,-74
-22,-75
-22,-74
-22,-75
-22,-75
-22,-74
-22,-75
-22,-75
-23,-77
-23,-77
-23,-77
-23,-78
-23,-78
-23,-77
-23,-76
-23,-76
-23,-75
-23,-76
-23,-75
-23,-75
-23,-74
-23,-75
-23,-75
-23,-76
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-76
-23,-75
-23,-82
-23,-75
-23,-75
-23,-76
-23,-75
-23,-74
-23,-76
-23,-74
-23,-74
-25,-75
-25,-74
-25,-74
-25,-74
-25,-75
-25,-74
-25,-72
-25,-74
-25,-73
-25,-74
-24,-74
-24,-74
-24,-74
-24,-74
-24,-74
-24,-74
-24,-74
-24,-74
-24,-74
-24,-75
-24,-74
-24,-74
-24,-75
-24,-74
-24,-74
-24,-75
-24,-74
-24,-74
-24,-74
-24,-74
-24,-74
-28,-74
-28,-76
-28,-76
-28,-76
-28,-76
-28,-76
-28,-76
-28,-75
-28,-76
-28,-77
-28,-76
-28,-77
-28,-77
-28,-76
-28,-77
-28,-77
-28,-77
-28,-77
-28,-76
-28,-76
-28,-76
-28,-74
-16,-73
-16,-71
-16,-70
-16,-69
-16,-69
-16,-70
-16,-69
-16,-70
-16,-69
-16,-70
-16,-72
-16,-73
-16,-71
-16,-71
-16,-71
-16,-70
-16,-72
-16,-73
-16,-76
-16,-74
-16,-74
-16,-75
-16,-74
-16,-74
-16,-74
-16,-74
-16,-74
-16,-74
-16,-75
-16,-74
-16,-74
-16,-75
-16,-75
-16,-75
-16,-75
-16,-76
-16,-75
-16,-75
-16,-74
-16,-76
-25,-75
-25,-75
-25,-75
-25,-75
-25,-75
-25,-76
-25,-75
-25,-75
-25,-76
-25,-75
-25,-75
-25,-74
-25,-74
-25,-74
-25,-74
-25,-75
-25,-74
-25,-74
-25,-75
-25,-75
-25,-75
-25,-77
-25,-77
-25,-77
-25,-77
-25,-80
-25,-82
-25,-83
-25,-81
-25,-79
-25,-78
-25,-78
-25,-80
-25,-79
-25,-81
-25,-81
-25,-80
-25,-80
-25,-78
-25,-77
-25,-75
-25,-75
-25,-75
-24,-75
-24,-76
-24,-77
-24,-77
-24,-77
-24,-77
-24,-78
-24,-77
-24,-77
-24,-77
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-79
-24,-78
-24,-77
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-77
-24,-78
-24,-77
-24,-79
-24,-78
-24,-78
-24,-78
-24,-78
-24,-79
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-79
-24,-78
-24,-78
-26,-80
-26,-79
-26,-79
-26,-79
-26,-79
-26,-80
-26,-80
-26,-79
-26,-79
-26,-80
-26,-79
-26,-79
-26,-78
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-26,-77
-26,-77
-26,-77
-26,-78
-26,-77
-26,-78
-26,-77
-26,-76
-26,-77
-26,-77
-26,-77
-26,-79
-26,-79
-26,-80
-26,-80
-26,-80
-26,-80
-26,-79
-26,-80
-26,-79
-26,-80
-26,-80
-26,-83
-27,-76
-27,-76
-27,-77
-27,-77
-27,-77
-27,-78
-27,-77
-27,-78
-27,-78
-27,-78
-27,-79
-27,-78
-27,-79
-27,-78
-27,-78
-27,-77
-27,-78
-27,-77
-27,-78
-27,-78
-27,-78
-27,-78
-27,-77
-27,-77
-27,-78
-27,-78
-27,-78
-27,-78
-27,-78
-27,-78
-27,-78
-27,-78
-27,-77
-30,-73
-30,-72
-30,-71
-30,-74
-30,-74
-30,-73
-30,-73
-30,-73
-30,-73
-30,-74
-30,-73
-30,-73
-30,-73
-30,-74
-30,-74
-30,-73
-30,-73
-30,-73
-30,-74
-32,-73
-32,-74
-32,-74
-32,-74
-32,-73
-32,-73
-32,-74
-32,-73
-32,-73
-32,-74
-32,-73
-32,-74
-32,-73
-32,-73
-32,-74
-32,-74
-32,-74
-32,-74
-32,-73
-32,-74
-32,-74
-32,-74
-32,-74
-32,-73
-32,-74
-32,-74
-31,-73
-31,-75
-31,-74
-31,-75
-31,-74
-31,-75
-31,-75
-31,-76
-31,-75
-31,-75
-31,-75
-31,-74
-31,-76
-31,-74
-31,-75
-31,-74
-31,-82
-31,-75
-31,-75
-31,-76
-31,-74
-31,-75
-31,-75
-31,-74
-31,-75
-31,-75
-31,-75
-31,-75
-31,-75
-31,-75
-31,-75
-31,-74
-31,-82
-31,-76
-31,-75
-31,-75
-31,-75
-31,-75
-31,-75
-31,-76
-31,-74
-31,-75
-31,-75
-27,-75
-27,-74
-27,-76
-27,-74
-27,-76
-27,-75
-27,-76
-27,-75
-27,-75
-27,-75
-27,-76
-27,-75
-27,-75
-27,-76
-27,-76
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-63
-27,-75
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-75
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-76
-27,-75
-27,-76
-27,-76
-27,-75
-27,-75
-27,-76
-27,-76
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-76
-27,-76
-27,-76
-27,-75
-27,-76
-27,-76
-27,-75
-27,-75
-27,-75
-27,-76
-27,-75
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-75
-27,-75
-27,-74
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-75
-27,-75
-27,-75
-27,-76
-27,-75
-27,-75
-27,-76
-27,-75
-27,-75
-27,-75
-27,-75
-27,-76
-27,-76
-27,-75
-27,-75
-27,-76
-27,-75
-27,-76
-27,-75
-27,-75
-27,-75
-30,-75
-30,-75
-30,-75
-30,-76
-30,-75
-30,-75
-30,-75
-30,-75
-30,-74
-30,-74
-30,-75
-30,-74
-30,-74
-30,-75
-30,-75
-30,-75
-30,-75
-30,-74
-30,-75
-30,-75
-30,-75
-30,-74
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-75
-30,-74
-30,-75
-30,-75
-30,-74
-30,-75
-30,-76
-30,-76
-30,-75
-30,-75
-30,-75
-30,-74
-29,-74
-29,-75
-29,-75
-29,-75
-29,-75
-29,-76
-29,-74
-29,-75
-29,-76
-29,-75
-29,-76
-29,-75
-29,-75
-29,-74
-29,-74
-29,-75
-29,-74
-29,-74
-29,-75
-29,-75
-29,-74
-29,-75
-29,-76
-29,-75
-29,-75
-29,-75
-29,-75
-29,-75
-29,-75
-29,-76
-29,-74
-29,-76
-29,-75
-29,-76
-29,-75
-29,-75
-29,-75
-29,-75
-29,-74
-29,-76
-29,-75
-29,-75
-29,-75
-29,-74
-29,-75
-29,-74
-29,-74
-29,-75
-29,-76
-29,-75
-29,-75
-29,-75
-29,-75
-29,-75
-29,-75
-29,-76
-29,-76
-29,-76
-29,-77
-29,-80
-29,-78
-29,-78
-29,-79
-29,-81
-29,-80
-29,-79
-29,-75
-29,-75
-29,-75
-29,-75
-29,-74
-29,-75
-29,-75
-29,-75
-29,-76
-29,-76
-29,-76
-29,-77
-29,-77
-29,-77
-29,-77
-29,-77
-29,-76
-29,-76
-29,-77
-29,-77
-29,-77
-29,-76
-29,-77
-29,-77
-29,-77
-29,-76
-29,-76
-29,-77
-29,-76
-29,-77
-29,-76
-29,-77
-29,-76
-29,-76
-29,-77
-29,-76
-29,-77
-29,-77
-29,-76
-29,-77
-29,-77
-29,-77
-29,-78
-29,-78
-29,-79
-29,-79
-29,-79
-29,-80
-29,-80
-29,-80
-29,-81
-29,-80
-29,-80
-29,-80
-29,-81
-29,-81
-29,-80
-29,-80
-29,-80
-29,-80
-29,-79
-29,-80
-29,-80
-29,-79
-29,-79
-29,-79
-29,-80
-29,-79
-29,-80
-29,-80
-29,-79
-29,-80
-29,-79
-29,-79
-29,-79
-24,-78
-24,-78
-24,-78
-24,-78
-24,-77
-24,-78
-24,-77
-24,-77
-24,-79
-24,-77
-24,-77
-24,-77
-24,-77
-24,-77
-24,-77
-24,-77
-24,-78
-24,-77
-24,-77
-24,-78
-24,-77
-24,-77
-24,-77
-24,-77
-24,-77
-24,-77
-24,-77
-24,-78
-24,-77
-24,-78
-24,-77
-24,-77
-24,-77
-24,-78
-24,-77
-24,-80
-24,-79
-24,-79
-24,-79
-24,-85
-24,-78
-24,-77
-24,-77
-24,-77
-27,-77
-27,-77
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-75
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-76
-27,-77
-24,-76
-24,-76
-24,-75
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-77
-24,-77
-24,-76
-24,-77
-24,-76
-24,-75
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-77
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-76
-24,-75
-24,-76
-24,-75
-24,-76
-24,-76
-24,-76
-24,-75
-24,-75
-24,-75
-24,-75
-24,-75
-24,-75
-23,-76
-23,-76
-23,-76
-23,-75
-23,-76
-23,-75
-23,-76
-23,-76
-23,-76
-23,-76
-23,-75
-23,-75
-23,-75
-23,-76
-23,-75
-23,-76
-23,-75
-23,-75
-23,-75
-23,-75
-23,-75
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-76
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-76
-23,-77
-23,-77
-23,-77
-23,-77
-23,-77
-23,-78
-23,-76
-23,-77
-26,-77
-26,-78
-26,-77
-26,-77
-26,-77
-26,-77
-26,-77
-26,-77
-26,-78
-26,-77
-26,-77
-26,-77
-26,-77
-26,-77
-26,-77
-26,-76
-26,-76
-26,-75
-26,-76
-26,-76
-26,-77
-26,-77
-26,-77
-26,-76
-26,-77
-26,-78
-26,-78
-26,-79
-26,-79
-26,-80
-26,-80
-26,-80
-26,-81
-26,-81
-26,-80
-26,-79
-26,-80
-26,-78
-26,-77
-26,-76
-26,-78
-26,-80
-26,-80
-26,-78
-26,-79
-26,-80
-26,-80
-26,-81
-26,-81
-26,-82
-20,-77
-20,-76
-20,-77
-20,-76
-20,-76
-20,-77
-20,-76
-20,-77
-20,-78
-20,-77
-20,-78
-20,-78
-20,-77
-20,-77
-20,-78
-20,-77
-20,-77
-20,-76
-20,-77
-20,-78
-20,-77
-20,-78
-20,-78
-20,-78
-20,-78
-20,-79
-20,-78
-20,-78
-20,-79
-20,-78
-20,-77
-20,-78
-20,-78
-20,-77
-20,-78
-20,-78
-20,-77
-20,-79
-20,-78
-20,-78
-20,-78
-20,-77
-20,-77
-20,-77
-20,-77
-21,-77
-21,-78
-21,-78
-21,-77
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-80
-21,-79
-21,-79
-21,-80
-21,-79
-21,-79
-21,-80
-21,-78
-21,-79
-21,-79
-21,-79
-21,-80
-21,-79
-20,-80
-20,-79
-20,-80
-20,-80
-20,-80
-20,-80
-20,-79
-20,-80
-20,-79
-20,-80
-20,-80
-20,-80
-20,-80
-20,-79
-20,-80
-20,-79
-20,-79
-20,-80
-20,-80
-20,-82
-20,-81
-20,-81
-20,-82
-20,-83
-20,-82
-20,-82
-20,-81
-19,-80
-19,-80
-19,-79
-19,-81
-19,-80
-19,-81
-19,-81
-19,-81
-19,-80
-19,-80
-19,-81
-19,-81
-19,-81
-19,-81
-19,-81
-19,-80
-19,-81
-19,-81
-19,-82
-19,-82
-19,-82
-19,-83
-19,-83
-19,-85
-19,-83
-19,-82
-19,-82
-19,-81
-19,-82
-19,-83
-19,-82
-19,-84
-19,-82
-19,-83
-19,-83
-19,-83
-19,-83
-19,-81
-19,-82
-19,-81
-19,-81
-19,-82
-19,-80
-19,-80
-19,-82
-19,-81
-19,-82
-19,-82
-19,-81
-19,-82
-19,-81
-19,-83
-19,-81
-19,-81
-19,-82
-19,-80
-19,-81
-19,-81
-19,-80
-19,-81
-19,-81
-19,-81
-19,-81
-19,-80
-19,-80
-19,-81
-19,-81
-19,-80
-19,-81
-19,-83
-19,-82
-19,-82
-19,-82
-19,-83
-19,-81
-19,-81
-21,-81
-21,-81
-21,-81
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-80
-21,-80
-21,-81
-21,-81
-21,-81
-21,-80
-21,-79
-21,-79
-21,-80
-21,-79
-21,-79
-21,-79
-21,-80
-21,-80
-21,-80
-21,-78
-21,-78
-21,-80
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-80
-21,-79
-21,-80
-21,-80
-21,-79
-21,-80
-21,-80
-21,-80
-21,-80
-21,-79
-21,-79
-21,-80
-21,-80
-21,-80
-20,-82
-20,-81
-20,-81
-20,-81
-20,-82
-20,-82
-20,-83
-20,-82
-20,-81
-20,-82
-20,-81
-20,-82
-20,-81
-20,-82
-20,-81
-20,-82
-20,-81
-20,-81
-20,-81
-20,-81
-20,-82
-20,-82
-20,-81
-20,-81
-20,-81
-20,-82
-20,-81
-20,-81
-20,-81
-20,-82
-20,-81
-20,-81
-20,-81
-20,-81
-20,-81
-20,-81
-20,-81
-20,-81
-20,-80
-20,-81
-20,-81
-20,-81
-20,-82
-20,-81
-20,-82
-20,-81
-20,-81
-20,-83
-19,-81
-19,-83
-19,-81
-19,-82
-19,-82
-19,-83
-19,-82
-19,-83
-19,-83
-19,-83
-19,-83
-19,-83
-19,-83
-19,-83
-19,-82
-19,-81
-19,-82
-19,-83
-19,-82
-19,-83
-19,-82
-19,-81
-19,-81
-19,-81
-19,-81
-19,-81
-19,-81
-19,-81
-19,-81
-19,-80
-19,-81
-19,-81
-19,-81
-19,-80
-19,-80
-19,-81
-19,-81
-19,-80
-19,-80
-19,-80
-19,-80
-19,-80
-19,-80
-19,-80
-19,-79
-19,-80
-19,-80
-19,-80
-19,-81
-19,-81
-19,-81
-19,-80
-19,-81
-19,-81
-19,-82
-18,-81
-18,-80
-18,-80
-18,-81
-18,-80
-18,-80
-18,-80
-18,-79
-18,-79
-18,-79
-18,-79
-18,-79
-18,-78
-18,-79
-18,-78
-18,-78
-18,-79
-18,-79
-18,-79
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-78
-18,-79
-18,-78
-18,-78
-18,-78
-18,-77
-18,-78
-18,-77
-18,-77
-18,-78
-18,-79
-18,-79
-18,-78
-18,-79
-18,-78
-17,-79
-17,-78
-17,-78
-17,-78
-17,-78
-17,-79
-17,-78
-17,-78
-17,-78
-17,-78
-17,-78
-17,-79
-17,-78
-17,-78
-17,-78
-17,-78
-17,-78
-17,-78
-17,-77
-17,-78
-17,-77
-17,-77
-17,-77
-17,-78
-17,-77
-17,-78
-17,-79
-17,-78
-17,-78
-17,-78
-17,-79
-17,-78
-17,-79
-17,-79
-17,-79
-17,-80
-17,-79
-17,-80
-17,-80
-17,-79
-17,-79
-17,-80
-17,-81
-17,-80
-17,-80
-19,-80
-19,-80
-19,-79
-19,-80
-19,-80
-19,-80
-19,-79
-19,-79
-19,-79
-19,-79
-19,-79
-19,-79
-19,-79
-19,-79
-19,-79
-19,-79
