"mac_address",rasp,rx,"timestamp",sn
"84:11:9E:FD:16:B3",1,-59,"09:28:22.165",264
"84:11:9E:FD:16:B3",1,-60,"09:28:22.201",269
"84:11:9E:FD:16:B3",1,-60,"09:28:22.248",270
"84:11:9E:FD:16:B3",1,-59,"09:28:23.105",282
"84:11:9E:FD:16:B3",1,-59,"09:28:23.150",287
"84:11:9E:FD:16:B3",1,-59,"09:28:23.194",288
"84:11:9E:FD:16:B3",1,-60,"09:28:23.281",293
"84:11:9E:FD:16:B3",1,-58,"09:28:23.324",294
"84:11:9E:FD:16:B3",1,-60,"09:28:23.411",299
"84:11:9E:FD:16:B3",1,-58,"09:28:23.594",301
"84:11:9E:FD:16:B3",1,-60,"09:28:23.640",302
"84:11:9E:FD:16:B3",1,-60,"09:28:23.773",303
"84:11:9E:FD:16:B3",1,-59,"09:28:23.821",304
"84:11:9E:FD:16:B3",1,-60,"09:28:24.000",305
"84:11:9E:FD:16:B3",1,-75,"09:28:24.004",306
"84:11:9E:FD:16:B3",1,-60,"09:28:24.142",307
"84:11:9E:FD:16:B3",1,-60,"09:28:24.185",308
"84:11:9E:FD:16:B3",1,-60,"09:28:24.369",310
"84:11:9E:FD:16:B3",1,-62,"09:28:24.500",311
"84:11:9E:FD:16:B3",1,-61,"09:28:24.549",312
"84:11:9E:FD:16:B3",1,-61,"09:28:24.683",313
"84:11:9E:FD:16:B3",1,-77,"09:28:24.961",314
"84:11:9E:FD:16:B3",1,-62,"09:28:25.294",316
"84:11:9E:FD:16:B3",1,-61,"09:28:25.492",317
"84:11:9E:FD:16:B3",1,-59,"09:28:25.752",318
"84:11:9E:FD:16:B3",1,-59,"09:28:25.805",319
"84:11:9E:FD:16:B3",1,-57,"09:28:26.025",320
"84:11:9E:FD:16:B3",1,-55,"09:28:26.238",321
"84:11:9E:FD:16:B3",1,-57,"09:28:26.502",322
"84:11:9E:FD:16:B3",1,-57,"09:28:27.104",323
"84:11:9E:FD:16:B3",1,-70,"09:28:27.385",325
"84:11:9E:FD:16:B3",1,-57,"09:28:27.387",326
"84:11:9E:FD:16:B3",1,-56,"09:28:27.521",327
"84:11:9E:FD:16:B3",1,-57,"09:28:27.581",328
"84:11:9E:FD:16:B3",1,-56,"09:28:27.688",329
"84:11:9E:FD:16:B3",1,-57,"09:28:27.740",330
"84:11:9E:FD:16:B3",1,-57,"09:28:28.068",331
"84:11:9E:FD:16:B3",1,-56,"09:28:28.371",332
"84:11:9E:FD:16:B3",1,-56,"09:28:29.859",333
"84:11:9E:FD:16:B3",1,-56,"09:28:29.861",334
"84:11:9E:FD:16:B3",1,-56,"09:28:40.238",336
"84:11:9E:FD:16:B3",1,-56,"09:28:42.775",337
"84:11:9E:FD:16:B3",1,-57,"09:28:42.897",338
"84:11:9E:FD:16:B3",1,-58,"09:28:42.907",339
"84:11:9E:FD:16:B3",1,-57,"09:28:42.988",340
"84:11:9E:FD:16:B3",1,-57,"09:28:43.053",341
"84:11:9E:FD:16:B3",1,-55,"09:28:43.165",342
