"mac_address",rasp,rx,"timestamp",sn
"C8:14:79:31:3C:2A",1,-63,"10:54:31.903",330
"C8:14:79:31:3C:2A",1,-63,"10:54:33.864",332
"C8:14:79:31:3C:2A",1,-59,"10:54:38.794",181
"C8:14:79:31:3C:2A",1,-59,"10:54:38.912",183
"C8:14:79:31:3C:2A",1,-60,"10:54:38.916",184
"C8:14:79:31:3C:2A",1,-63,"10:54:41.900",185
"C8:14:79:31:3C:2A",1,-63,"10:54:52.870",335
"C8:14:79:31:3C:2A",1,-63,"10:54:53.619",336
"C8:14:79:31:3C:2A",1,-59,"10:55:07.189",240
"C8:14:79:31:3C:2A",1,-64,"10:55:22.927",337
"DC:A9:04:4F:D9:35",1,-51,"10:50:46.811",664
"DC:A9:04:4F:D9:35",1,-56,"10:50:55.090",2035
"DC:A9:04:4F:D9:35",1,-56,"10:50:55.325",2066
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.006",2134
"DC:A9:04:4F:D9:35",1,-52,"10:50:57.524",2282
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.527",2294
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.536",2303
"DC:A9:04:4F:D9:35",1,-54,"10:50:57.547",2310
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.607",2349
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.623",2351
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.638",2353
"DC:A9:04:4F:D9:35",1,-54,"10:50:57.647",2367
"DC:A9:04:4F:D9:35",1,-54,"10:50:57.691",2382
"DC:A9:04:4F:D9:35",1,-54,"10:50:57.705",2386
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.712",2387
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.735",2393
"DC:A9:04:4F:D9:35",1,-53,"10:50:57.752",2394
"DC:A9:04:4F:D9:35",1,-54,"10:50:58.408",2415
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.419",2771
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.424",2773
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.433",2778
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.442",2787
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.445",2800
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.448",2805
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.457",2809
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.460",2812
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.475",2821
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.481",2842
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.492",2848
"DC:A9:04:4F:D9:35",1,-52,"10:50:58.945",2850
"DC:A9:04:4F:D9:35",1,-54,"10:50:58.953",3023
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.956",3028
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.967",3041
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.980",3047
"DC:A9:04:4F:D9:35",1,-53,"10:50:58.994",3054
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.006",3058
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.020",3066
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.024",3067
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.028",3070
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.034",3073
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.180",3079
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.184",3126
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.209",3144
"DC:A9:04:4F:D9:35",1,-66,"10:50:59.215",3156
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.222",3160
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.235",3165
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.238",3170
"DC:A9:04:4F:D9:35",1,-54,"10:50:59.245",3181
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.248",3189
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.260",3192
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.269",3204
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.272",3206
