"timestamp","rx","rssi","02"
"11:25:06",-79,-12,"02"
"11:25:07",-68,-17,"02"
"11:25:07",-67,-17,"02"
"11:25:07",-66,-17,"02"
"11:25:07",-72,-17,"02"
"11:25:09",-66,-15,"02"
"11:25:09",-65,-15,"02"
"11:25:09",-67,-15,"02"
"11:25:09",-78,-15,"02"
"11:25:10",-66,-17,"02"
"11:25:10",-67,-17,"02"
"11:25:10",-65,-17,"02"
"11:25:10",-75,-17,"02"
"11:25:10",-62,-17,"02"
"11:25:10",-63,-17,"02"
"11:25:11",-74,-16,"02"
"11:25:11",-64,-16,"02"
"11:25:11",-66,-16,"02"
"11:25:11",-65,-16,"02"
"11:25:11",-67,-16,"02"
"11:25:11",-78,-16,"02"
"11:25:13",-66,-9,"02"
"11:25:13",-67,-9,"02"
"11:25:13",-68,-9,"02"
"11:25:13",-69,-9,"02"
"11:25:14",-68,-10,"02"
"11:25:14",-69,-10,"02"
"11:25:14",-65,-10,"02"
"11:25:28",-66,-12,"02"
"11:25:28",-65,-12,"02"
"11:25:29",-66,-15,"02"
"11:25:29",-65,-15,"02"
"11:25:30",-66,-14,"02"
"11:25:30",-65,-14,"02"
"11:25:32",-66,-12,"02"
"11:25:32",-67,-12,"02"
"11:25:33",-66,-13,"02"
"11:25:33",-71,-13,"02"
"11:25:33",-72,-13,"02"
"11:25:33",-67,-13,"02"
"11:25:33",-65,-13,"02"
"11:25:34",-66,-9,"02"
"11:25:59",-67,-18,"02"
"11:26:12",-63,-10,"02"
"11:26:13",-63,-16,"02"
"11:26:13",-62,-16,"02"
"11:26:13",-66,-16,"02"
"11:26:13",-65,-16,"02"
"11:26:13",-80,-16,"02"
"11:26:13",-74,-16,"02"
"11:26:14",-75,-26,"02"
"11:26:14",-66,-26,"02"
"11:26:14",-65,-26,"02"
"11:26:14",-72,-26,"02"
"11:26:14",-63,-26,"02"
"11:26:14",-67,-26,"02"
"11:26:14",-74,-26,"02"
"11:26:16",-65,-17,"02"
"11:26:16",-66,-17,"02"
"11:26:16",-67,-17,"02"
"11:26:17",-65,-20,"02"
"11:26:17",-66,-20,"02"
"11:26:17",-67,-20,"02"
"11:26:18",-66,-19,"02"
"11:26:18",-65,-19,"02"
"11:26:18",-67,-19,"02"
"11:26:18",-76,-19,"02"
"11:26:20",-66,-10,"02"
"11:26:20",-67,-10,"02"
"11:26:20",-65,-10,"02"
"11:26:21",-66,-14,"02"
"11:26:21",-67,-14,"02"
"11:26:21",-65,-14,"02"
"11:26:22",-66,-16,"02"
"11:26:22",-67,-16,"02"
"11:26:22",-65,-16,"02"
"11:26:23",-67,-15,"02"
"11:26:23",-66,-15,"02"
"11:26:23",-72,-15,"02"
"11:26:23",-65,-15,"02"
"11:26:23",-80,-15,"02"
"11:26:24",-66,-15,"02"
"11:26:24",-67,-15,"02"
"11:26:26",-66,-13,"02"
"11:26:26",-67,-13,"02"
"11:26:26",-65,-13,"02"
"11:26:26",-72,-13,"02"
"11:26:26",-63,-13,"02"
"11:26:26",-62,-13,"02"
"11:26:26",-73,-13,"02"
"11:26:26",-64,-13,"02"
"11:26:26",-68,-13,"02"
"11:26:27",-67,-16,"02"
"11:26:30",-66,-21,"02"
"11:26:30",-67,-21,"02"
"11:26:30",-65,-21,"02"
"11:26:31",-67,-20,"02"
"11:26:31",-65,-20,"02"
"11:26:31",-66,-20,"02"
"11:26:32",-66,-17,"02"
"11:26:32",-65,-17,"02"
"11:26:32",-67,-17,"02"
"11:26:33",-66,-15,"02"
"11:26:33",-67,-15,"02"
"11:26:33",-65,-15,"02"
"11:26:33",-73,-15,"02"
"11:26:35",-66,-19,"02"
"11:26:35",-67,-19,"02"
"11:26:35",-65,-19,"02"
"11:26:36",-65,-20,"02"
"11:26:36",-66,-20,"02"
"11:26:36",-67,-20,"02"
"11:26:36",-73,-20,"02"
"11:26:36",-68,-20,"02"
"11:26:36",-62,-20,"02"
"11:26:36",-72,-20,"02"
"11:26:37",-66,-15,"02"
"11:26:37",-67,-15,"02"
"11:26:37",-65,-15,"02"
"11:26:37",-73,-15,"02"
"11:26:39",-66,-17,"02"
"11:26:39",-65,-17,"02"
"11:26:39",-67,-17,"02"
"11:26:40",-66,-22,"02"
"11:26:40",-65,-22,"02"
"11:26:40",-74,-22,"02"
"11:26:40",-67,-22,"02"
"11:26:40",-61,-22,"02"
"11:26:41",-66,-17,"02"
"11:26:41",-67,-17,"02"
"11:26:41",-65,-17,"02"
"11:26:43",-66,-17,"02"
"11:26:43",-67,-17,"02"
"11:26:43",-65,-17,"02"
"11:26:43",-68,-17,"02"
"11:26:44",-71,-12,"02"
"11:26:44",-66,-12,"02"
"11:26:44",-67,-12,"02"
"11:26:44",-75,-12,"02"
"11:26:44",-81,-12,"02"
"11:26:44",-65,-12,"02"
"11:26:44",-62,-12,"02"
"11:26:45",-66,-15,"02"
"11:26:45",-67,-15,"02"
"11:26:45",-71,-15,"02"
"11:26:45",-65,-15,"02"
"11:26:45",-73,-15,"02"
"11:26:46",-67,-16,"02"
"11:26:46",-66,-16,"02"
"11:26:46",-75,-16,"02"
"11:26:46",-65,-16,"02"
"11:26:46",-72,-16,"02"
"11:26:48",-66,-11,"02"
"11:26:48",-67,-11,"02"
"11:26:48",-65,-11,"02"
"11:26:48",-69,-11,"02"
"11:26:50",-66,-17,"02"
"11:26:50",-67,-17,"02"
"11:26:50",-65,-17,"02"
"11:26:50",-71,-17,"02"
"11:26:50",-81,-17,"02"
"11:26:51",-66,-17,"02"
"11:26:51",-67,-17,"02"
"11:26:51",-65,-17,"02"
"11:26:52",-66,-13,"02"
"11:26:52",-67,-13,"02"
"11:26:53",-66,-14,"02"
"11:26:53",-67,-14,"02"
"11:26:53",-64,-14,"02"
"11:26:53",-77,-14,"02"
"11:26:55",-67,-11,"02"
"11:26:55",-66,-11,"02"
"11:26:55",-70,-11,"02"
"11:26:55",-65,-11,"02"
"11:26:55",-86,-11,"02"
"11:26:56",-66,-13,"02"
"11:26:56",-65,-13,"02"
"11:26:57",-66,-12,"02"
"11:26:57",-67,-12,"02"
"11:26:57",-74,-12,"02"
"11:26:59",-67,-14,"02"
"11:26:59",-65,-14,"02"
"11:26:59",-66,-14,"02"
"11:27:00",-66,-16,"02"
"11:27:00",-67,-16,"02"
"11:27:00",-65,-16,"02"
"11:27:01",-66,-16,"02"
"11:27:01",-67,-16,"02"
"11:27:01",-65,-16,"02"
"11:27:02",-66,-15,"02"
"11:27:02",-67,-15,"02"
"11:27:07",-66,-19,"02"
"11:27:07",-65,-19,"02"
"11:27:11",-66,-19,"02"
"11:27:11",-68,-19,"02"
"11:27:11",-69,-19,"02"
"11:27:12",-65,-17,"02"
"11:27:12",-64,-17,"02"
"11:27:12",-69,-17,"02"
"11:27:12",-72,-17,"02"
"11:27:12",-67,-17,"02"
"11:27:12",-70,-17,"02"
"11:27:12",-66,-17,"02"
"11:27:12",-59,-17,"02"
"11:27:13",-64,-15,"02"
"11:27:13",-65,-15,"02"
"11:27:13",-67,-15,"02"
"11:27:13",-68,-15,"02"
"11:27:13",-66,-15,"02"
"11:27:13",-71,-15,"02"
"11:27:13",-72,-15,"02"
"11:27:15",-66,-13,"02"
"11:27:15",-72,-13,"02"
"11:27:15",-82,-13,"02"
"11:27:15",-65,-13,"02"
"11:27:15",-67,-13,"02"
"11:27:16",-66,-16,"02"
"11:27:16",-65,-16,"02"
"11:27:16",-67,-16,"02"
"11:27:16",-79,-16,"02"
"11:27:17",-66,-11,"02"
"11:27:17",-67,-11,"02"
"11:27:17",-65,-11,"02"
"11:27:17",-72,-11,"02"
"11:27:18",-66,-12,"02"
"11:27:18",-67,-12,"02"
"11:27:18",-62,-12,"02"
"11:27:18",-65,-12,"02"
"11:27:18",-63,-12,"02"
"11:27:18",-76,-12,"02"
"11:27:18",-61,-12,"02"
"11:27:18",-68,-12,"02"
"11:27:21",-66,-10,"02"
"11:27:21",-67,-10,"02"
"11:27:21",-65,-10,"02"
"11:27:22",-66,-12,"02"
"11:27:22",-65,-12,"02"
"11:27:22",-67,-12,"02"
"11:27:24",-66,-17,"02"
"11:27:24",-67,-17,"02"
"11:27:24",-68,-17,"02"
"11:27:24",-71,-17,"02"
"11:27:25",-66,-17,"02"
"11:27:25",-72,-17,"02"
"11:27:25",-65,-17,"02"
"11:27:25",-67,-17,"02"
"11:27:25",-60,-17,"02"
"11:27:25",-71,-17,"02"
"11:27:26",-67,-14,"02"
"11:27:26",-65,-14,"02"
"11:27:26",-66,-14,"02"
"11:27:26",-78,-14,"02"
"11:27:27",-66,-16,"02"
"11:27:27",-64,-16,"02"
"11:27:27",-67,-16,"02"
"11:27:27",-77,-16,"02"
"11:27:27",-65,-16,"02"
"11:27:28",-67,-13,"02"
"11:27:28",-66,-13,"02"
"11:27:28",-73,-13,"02"
"11:27:28",-72,-13,"02"
"11:27:28",-71,-13,"02"
"11:27:28",-61,-13,"02"
"11:27:29",-66,-16,"02"
"11:27:29",-67,-16,"02"
"11:27:29",-81,-16,"02"
"11:27:29",-69,-16,"02"
"11:27:29",-65,-16,"02"
"11:27:29",-79,-16,"02"
"11:27:30",-66,-14,"02"
"11:27:30",-67,-14,"02"
"11:27:30",-65,-14,"02"
"11:27:30",-72,-14,"02"
"11:27:32",-66,-18,"02"
"11:27:32",-76,-18,"02"
"11:27:32",-67,-18,"02"
"11:27:32",-72,-18,"02"
"11:27:32",-74,-18,"02"
"11:27:32",-82,-18,"02"
"11:27:32",-71,-18,"02"
"11:27:33",-66,-17,"02"
"11:27:33",-67,-17,"02"
"11:27:33",-68,-17,"02"
"11:27:33",-75,-17,"02"
"11:27:34",-66,-11,"02"
"11:27:34",-67,-11,"02"
"11:27:34",-63,-11,"02"
"11:27:34",-81,-11,"02"
"11:27:35",-66,-13,"02"
"11:27:35",-67,-13,"02"
"11:27:35",-81,-13,"02"
"11:27:35",-61,-13,"02"
"11:27:35",-77,-13,"02"
"11:27:36",-66,-16,"02"
"11:27:36",-67,-16,"02"
"11:27:36",-81,-16,"02"
"11:27:36",-63,-16,"02"
"11:27:38",-67,-12,"02"
"11:27:38",-66,-12,"02"
"11:27:39",-66,-17,"02"
"11:27:39",-67,-17,"02"
"11:27:39",-84,-17,"02"
"11:27:39",-75,-17,"02"
"11:27:39",-64,-17,"02"
"11:27:39",-76,-17,"02"
"11:27:41",-67,-16,"02"
"11:27:41",-66,-16,"02"
"11:27:41",-64,-16,"02"
"11:27:41",-72,-16,"02"
"11:27:41",-84,-16,"02"
"11:27:42",-66,-18,"02"
"11:27:42",-67,-18,"02"
"11:27:42",-82,-18,"02"
"11:27:42",-63,-18,"02"
"11:27:43",-64,-11,"02"
"11:27:43",-61,-11,"02"
"11:27:43",-67,-11,"02"
"11:27:43",-75,-11,"02"
"11:27:43",-66,-11,"02"
"11:27:43",-62,-11,"02"
"11:27:44",-63,-16,"02"
"11:27:44",-68,-16,"02"
"11:27:45",-66,-11,"02"
"11:27:46",-66,-19,"02"
"11:27:46",-67,-19,"02"
"11:27:46",-70,-19,"02"
"11:27:48",-67,-11,"02"
"11:27:48",-66,-11,"02"
"11:27:49",-67,-14,"02"
"11:27:49",-66,-14,"02"
"11:27:49",-81,-14,"02"
"11:27:49",-68,-14,"02"
"11:27:49",-64,-14,"02"
"11:27:49",-89,-14,"02"
"11:27:51",-66,-17,"02"
"11:27:51",-67,-17,"02"
"11:27:52",-66,-18,"02"
"11:27:52",-67,-18,"02"
"11:27:53",-66,-15,"02"
"11:27:53",-67,-15,"02"
"11:27:55",-66,-15,"02"
"11:27:55",-67,-15,"02"
"11:27:55",-70,-15,"02"
"11:27:55",-77,-15,"02"
"11:27:56",-66,-15,"02"
"11:27:56",-89,-15,"02"
"11:27:56",-67,-15,"02"
"11:27:56",-69,-15,"02"
"11:27:56",-65,-15,"02"
"11:27:57",-66,-13,"02"
"11:27:57",-67,-13,"02"
"11:27:57",-72,-13,"02"
"11:27:57",-73,-13,"02"
"11:27:57",-68,-13,"02"
"11:27:59",-67,-19,"02"
"11:27:59",-66,-19,"02"
"11:27:59",-65,-19,"02"
"11:27:59",-68,-19,"02"
"11:28:00",-66,-18,"02"
"11:28:00",-88,-18,"02"
"11:28:00",-67,-18,"02"
"11:28:00",-72,-18,"02"
"11:28:00",-75,-18,"02"
"11:28:01",-66,-21,"02"
"11:28:01",-67,-21,"02"
"11:28:01",-76,-21,"02"
"11:28:01",-65,-21,"02"
"11:28:03",-67,-12,"02"
"11:28:03",-66,-12,"02"
"11:28:03",-68,-12,"02"
"11:28:03",-65,-12,"02"
"11:28:04",-66,-15,"02"
"11:28:04",-67,-15,"02"
"11:28:04",-76,-15,"02"
"11:28:04",-68,-15,"02"
"11:28:04",-65,-15,"02"
"11:28:04",-72,-15,"02"
"11:28:04",-73,-15,"02"
"11:28:06",-66,-13,"02"
"11:28:06",-67,-13,"02"
"11:28:08",-66,-18,"02"
"11:28:08",-67,-18,"02"
"11:28:08",-65,-18,"02"
"11:28:08",-64,-18,"02"
"11:28:10",-66,-16,"02"
"11:28:10",-67,-16,"02"
"11:28:11",-66,-14,"02"
"11:28:11",-61,-14,"02"
"11:28:11",-67,-14,"02"
"11:28:11",-71,-14,"02"
"11:28:11",-65,-14,"02"
"11:28:12",-66,-21,"02"
"11:28:12",-65,-21,"02"
"11:28:12",-67,-21,"02"
"11:28:13",-66,-16,"02"
"11:28:13",-67,-16,"02"
"11:28:13",-65,-16,"02"
"11:28:14",-66,-16,"02"
"11:28:14",-67,-16,"02"
"11:28:15",-66,-16,"02"
"11:28:15",-65,-16,"02"
"11:28:15",-67,-16,"02"
"11:28:17",-65,-15,"02"
"11:28:17",-66,-15,"02"
"11:28:17",-67,-15,"02"
"11:28:17",-64,-15,"02"
"11:28:17",-62,-15,"02"
"11:28:18",-64,-21,"02"
"11:28:18",-63,-21,"02"
"11:28:18",-66,-21,"02"
"11:28:18",-67,-21,"02"
"11:28:19",-63,-13,"02"
"11:28:19",-67,-13,"02"
"11:28:20",-66,-18,"02"
"11:28:22",-66,-16,"02"
"11:28:22",-64,-16,"02"
"11:28:22",-67,-16,"02"
"11:28:22",-65,-16,"02"
"11:28:23",-67,-14,"02"
"11:28:23",-66,-14,"02"
"11:28:23",-73,-14,"02"
"11:28:23",-65,-14,"02"
"11:28:24",-66,-23,"02"
"11:28:24",-67,-23,"02"
"11:28:24",-80,-23,"02"
"11:28:24",-65,-23,"02"
"11:28:25",-66,-14,"02"
"11:28:25",-65,-14,"02"
"11:28:25",-67,-14,"02"
"11:28:25",-83,-14,"02"
"11:28:25",-68,-14,"02"
"11:28:27",-66,-14,"02"
"11:28:27",-65,-14,"02"
"11:28:27",-67,-14,"02"
"11:28:28",-66,-19,"02"
"11:28:28",-67,-19,"02"
"11:28:28",-65,-19,"02"
"11:28:29",-66,-13,"02"
"11:28:29",-67,-13,"02"
"11:28:29",-65,-13,"02"
"11:28:29",-72,-13,"02"
"11:28:30",-76,-14,"02"
"11:28:30",-66,-14,"02"
"11:28:30",-65,-14,"02"
"11:28:30",-67,-14,"02"
"11:28:30",-68,-14,"02"
"11:28:30",-82,-14,"02"
"11:28:31",-66,-10,"02"
"11:28:31",-67,-10,"02"
"11:28:31",-65,-10,"02"
"11:28:32",-66,-19,"02"
"11:28:32",-67,-19,"02"
"11:28:32",-71,-19,"02"
"11:28:34",-67,-15,"02"
"11:28:34",-66,-15,"02"
"11:28:34",-73,-15,"02"
"11:28:34",-65,-15,"02"
"11:28:35",-66,-13,"02"
"11:28:35",-67,-13,"02"
"11:28:35",-73,-13,"02"
"11:28:36",-66,-12,"02"
"11:28:36",-67,-12,"02"
"11:28:36",-76,-12,"02"
"11:28:37",-66,-15,"02"
"11:28:37",-67,-15,"02"
"11:28:37",-77,-15,"02"
"11:28:37",-74,-15,"02"
"11:28:39",-66,-17,"02"
"11:28:39",-62,-17,"02"
"11:28:39",-67,-17,"02"
"11:28:39",-72,-17,"02"
"11:28:40",-67,-14,"02"
"11:28:40",-66,-14,"02"
"11:28:40",-71,-14,"02"
"11:28:41",-66,-11,"02"
"11:28:41",-67,-11,"02"
"11:29:21",-68,-18,"02"
"11:29:22",-67,-23,"02"
"11:29:22",-65,-23,"02"
"11:29:22",-66,-23,"02"
"11:29:23",-66,-14,"02"
"11:29:23",-67,-14,"02"
"11:29:23",-71,-14,"02"
"11:29:23",-68,-14,"02"
"11:29:24",-66,-15,"02"
"11:29:24",-68,-15,"02"
"11:29:24",-67,-15,"02"
"11:29:25",-66,-18,"02"
"11:29:25",-67,-18,"02"
"11:29:25",-65,-18,"02"
"11:29:25",-79,-18,"02"
"11:29:26",-66,-13,"02"
"11:29:26",-67,-13,"02"
"11:29:26",-68,-13,"02"
"11:29:26",-65,-13,"02"
"11:29:28",-66,-16,"02"
"11:29:28",-67,-16,"02"
"11:29:28",-65,-16,"02"
"11:29:28",-63,-16,"02"
"11:29:28",-68,-16,"02"
"11:29:29",-66,-16,"02"
"11:29:29",-67,-16,"02"
"11:29:29",-71,-16,"02"
"11:29:29",-65,-16,"02"
"11:29:30",-65,-20,"02"
"11:29:30",-66,-20,"02"
"11:29:30",-67,-20,"02"
"11:29:30",-68,-20,"02"
"11:29:30",-71,-20,"02"
"11:29:31",-66,-12,"02"
"11:29:31",-67,-12,"02"
"11:29:31",-73,-12,"02"
"11:29:31",-72,-12,"02"
"11:29:33",-66,-14,"02"
"11:29:33",-72,-14,"02"
"11:29:33",-67,-14,"02"
"11:29:34",-66,-15,"02"
"11:29:34",-67,-15,"02"
"11:29:34",-65,-15,"02"
"11:29:35",-66,-16,"02"
"11:29:35",-67,-16,"02"
"11:29:35",-65,-16,"02"
"11:29:36",-66,-13,"02"
"11:29:36",-67,-13,"02"
"11:29:37",-66,-18,"02"
"11:29:37",-67,-18,"02"
"11:29:37",-65,-18,"02"
"11:29:38",-66,-13,"02"
"11:29:38",-67,-13,"02"
"11:29:38",-65,-13,"02"
"11:29:38",-69,-13,"02"
"11:29:39",-66,-14,"02"
"11:29:39",-67,-14,"02"
"11:29:39",-65,-14,"02"
"11:29:39",-64,-14,"02"
"11:29:41",-69,-16,"02"
"11:29:41",-68,-16,"02"
"11:29:41",-70,-16,"02"
"11:29:41",-66,-16,"02"
"11:29:41",-65,-16,"02"
"11:29:41",-64,-16,"02"
"11:29:41",-63,-16,"02"
"11:29:41",-62,-16,"02"
"11:29:41",-77,-16,"02"
"11:29:41",-67,-16,"02"
"11:29:42",-65,-17,"02"
"11:29:42",-64,-17,"02"
"11:29:42",-63,-17,"02"
"11:29:42",-66,-17,"02"
"11:29:42",-67,-17,"02"
"11:29:42",-68,-17,"02"
"11:29:42",-69,-17,"02"
"11:29:44",-71,-17,"02"
"11:29:44",-70,-17,"02"
"11:29:44",-69,-17,"02"
"11:29:44",-68,-17,"02"
"11:29:44",-67,-17,"02"
"11:29:44",-84,-17,"02"
"11:29:44",-73,-17,"02"
"11:29:45",-70,-12,"02"
"11:29:45",-71,-12,"02"
"11:29:45",-72,-12,"02"
"11:29:45",-73,-12,"02"
"11:29:45",-74,-12,"02"
"11:29:45",-69,-12,"02"
"11:29:46",-71,-14,"02"
"11:29:46",-72,-14,"02"
"11:29:46",-70,-14,"02"
"11:29:47",-71,-15,"02"
"11:29:47",-72,-15,"02"
"11:29:47",-70,-15,"02"
"11:29:48",-71,-14,"02"
"11:29:48",-70,-14,"02"
"11:29:48",-72,-14,"02"
"11:29:48",-77,-14,"02"
"11:29:50",-71,-17,"02"
"11:29:50",-70,-17,"02"
"11:29:50",-72,-17,"02"
"11:29:51",-71,-18,"02"
"11:29:51",-70,-18,"02"
"11:29:51",-72,-18,"02"
"11:29:51",-83,-18,"02"
"11:29:52",-71,-15,"02"
"11:29:52",-72,-15,"02"
"11:29:52",-70,-15,"02"
"11:29:53",-71,-18,"02"
"11:29:53",-72,-18,"02"
"11:29:53",-70,-18,"02"
"11:29:53",-86,-18,"02"
"11:29:54",-71,-14,"02"
"11:29:54",-70,-14,"02"
"11:29:54",-72,-14,"02"
"11:29:55",-71,-20,"02"
"11:29:55",-72,-20,"02"
"11:29:55",-70,-20,"02"
"11:29:57",-71,-16,"02"
"11:29:57",-70,-16,"02"
"11:29:57",-72,-16,"02"
"11:29:58",-71,-21,"02"
"11:29:58",-70,-21,"02"
"11:29:58",-72,-21,"02"
"11:29:59",-72,-19,"02"
"11:29:59",-71,-19,"02"
"11:29:59",-70,-19,"02"
"11:30:00",-71,-21,"02"
"11:30:00",-70,-21,"02"
"11:30:00",-72,-21,"02"
"11:30:01",-71,-19,"02"
"11:30:01",-72,-19,"02"
"11:30:01",-70,-19,"02"
"11:30:03",-71,-17,"02"
"11:30:03",-70,-17,"02"
"11:30:03",-85,-17,"02"
"11:30:03",-72,-17,"02"
"11:30:04",-71,-12,"02"
"11:30:04",-72,-12,"02"
"11:30:05",-71,-17,"02"
"11:30:05",-72,-17,"02"
"11:30:05",-70,-17,"02"
"11:30:06",-70,-11,"02"
"11:30:06",-71,-11,"02"
"11:30:06",-72,-11,"02"
"11:30:06",-68,-11,"02"
"11:30:08",-71,-15,"02"
"11:30:08",-72,-15,"02"
"11:30:08",-70,-15,"02"
"11:30:09",-71,-11,"02"
"11:30:09",-72,-11,"02"
"11:30:09",-70,-11,"02"
"11:30:10",-71,-14,"02"
"11:30:10",-70,-14,"02"
"11:30:10",-72,-14,"02"
"11:30:11",-72,-15,"02"
