02;-2,724238;-57,35269
03;-6,859438;-63,5743
04;-4,138462;-58,79231
05;-6,15;-63,77
06;-19,793651;-75,88889
07;-22,111111;-85,63333
08;-21,141935;-73,36774
09;-21,348485;-85,09091
10;-22,256579;-73,84211
