"mac_address",rasp,rx,"timestamp",sn
"84:11:9E:FD:16:B3",1,-58,"09:19:16.290",4071
"84:11:9E:FD:16:B3",1,-60,"09:19:16.424",4072
"84:11:9E:FD:16:B3",1,-59,"09:19:16.469",4073
"84:11:9E:FD:16:B3",1,-59,"09:19:16.605",4074
"84:11:9E:FD:16:B3",1,-59,"09:19:16.649",4075
"84:11:9E:FD:16:B3",1,-61,"09:19:16.784",4076
"84:11:9E:FD:16:B3",1,-61,"09:19:16.830",4077
"84:11:9E:FD:16:B3",1,-62,"09:19:16.966",4078
"84:11:9E:FD:16:B3",1,-62,"09:19:17.009",4079
"84:11:9E:FD:16:B3",1,-62,"09:19:17.142",4080
"84:11:9E:FD:16:B3",1,-62,"09:19:17.191",4081
"84:11:9E:FD:16:B3",1,-62,"09:19:17.326",4082
"84:11:9E:FD:16:B3",1,-62,"09:19:17.370",4083
"84:11:9E:FD:16:B3",1,-62,"09:19:17.505",4084
"84:11:9E:FD:16:B3",1,-62,"09:19:17.711",4085
"84:11:9E:FD:16:B3",1,-62,"09:19:44.587",4086
"98:01:A7:B6:B2:BD",1,-40,"09:14:52.152",1464
"98:01:A7:B6:B2:BD",1,-40,"09:14:52.239",1465
"98:01:A7:B6:B2:BD",1,-40,"09:14:52.318",172
"98:01:A7:B6:B2:BD",1,-41,"09:14:52.620",1466
"98:01:A7:B6:B2:BD",1,-42,"09:14:52.671",1467
"98:01:A7:B6:B2:BD",1,-34,"09:14:55.423",505
"98:01:A7:B6:B2:BD",1,-36,"09:14:57.456",1471
"98:01:A7:B6:B2:BD",1,-37,"09:14:59.576",583
"98:01:A7:B6:B2:BD",1,-35,"09:14:59.578",1472
"98:01:A7:B6:B2:BD",1,-38,"09:15:00.066",1478
"98:01:A7:B6:B2:BD",1,-38,"09:15:00.153",1479
"98:01:A7:B6:B2:BD",1,-38,"09:15:00.367",1480
"98:01:A7:B6:B2:BD",1,-37,"09:15:01.083",1481
"98:01:A7:B6:B2:BD",1,-37,"09:15:01.432",1483
"98:01:A7:B6:B2:BD",1,-36,"09:15:02.120",1484
"98:01:A7:B6:B2:BD",1,-40,"09:15:02.379",1485
"98:01:A7:B6:B2:BD",1,-61,"09:15:02.651",1486
"98:01:A7:B6:B2:BD",1,-38,"09:15:02.818",1487
"98:01:A7:B6:B2:BD",1,-35,"09:15:03.094",565
"98:01:A7:B6:B2:BD",1,-37,"09:15:03.851",1488
"98:01:A7:B6:B2:BD",1,-38,"09:15:04.050",1489
"98:01:A7:B6:B2:BD",1,-39,"09:15:05.097",1490
"98:01:A7:B6:B2:BD",1,-39,"09:15:05.857",1491
"98:01:A7:B6:B2:BD",1,-37,"09:15:05.906",1494
"98:01:A7:B6:B2:BD",1,-37,"09:15:05.992",1495
"98:01:A7:B6:B2:BD",1,-36,"09:15:06.250",1496
"98:01:A7:B6:B2:BD",1,-39,"09:15:06.510",1498
"98:01:A7:B6:B2:BD",1,-38,"09:15:07.297",1499
"98:01:A7:B6:B2:BD",1,-38,"09:15:07.316",1500
"98:01:A7:B6:B2:BD",1,-37,"09:15:07.522",1501
"98:01:A7:B6:B2:BD",1,-38,"09:15:07.630",1502
"98:01:A7:B6:B2:BD",1,-35,"09:15:08.042",1503
"98:01:A7:B6:B2:BD",1,-36,"09:15:08.114",1504
"98:01:A7:B6:B2:BD",1,-36,"09:15:08.441",1505
"98:01:A7:B6:B2:BD",1,-33,"09:15:08.552",1506
"98:01:A7:B6:B2:BD",1,-33,"09:15:08.865",864
"98:01:A7:B6:B2:BD",1,-36,"09:15:09.279",1507
"98:01:A7:B6:B2:BD",1,-35,"09:15:09.317",1508
"98:01:A7:B6:B2:BD",1,-46,"09:15:09.530",1509
"98:01:A7:B6:B2:BD",1,-36,"09:15:09.540",1510
"98:01:A7:B6:B2:BD",1,-37,"09:15:09.889",1511
"98:01:A7:B6:B2:BD",1,-35,"09:15:09.912",1512
"98:01:A7:B6:B2:BD",1,-39,"09:15:10.139",1513
"98:01:A7:B6:B2:BD",1,-39,"09:15:10.295",1514
"98:01:A7:B6:B2:BD",1,-37,"09:15:10.520",1515
"98:01:A7:B6:B2:BD",1,-38,"09:15:10.573",1516
"98:01:A7:B6:B2:BD",1,-36,"09:15:10.718",919
"98:01:A7:B6:B2:BD",1,-37,"09:15:10.991",1517
"98:01:A7:B6:B2:BD",1,-41,"09:15:11.931",1518
"98:01:A7:B6:B2:BD",1,-36,"09:15:13.241",1519
"98:01:A7:B6:B2:BD",1,-35,"09:15:13.899",1520
"98:01:A7:B6:B2:BD",1,-39,"09:15:14.157",1521
"98:01:A7:B6:B2:BD",1,-38,"09:15:14.399",1522
"98:01:A7:B6:B2:BD",1,-40,"09:15:14.697",1523
"98:01:A7:B6:B2:BD",1,-45,"09:15:14.699",1524
"98:01:A7:B6:B2:BD",1,-44,"09:15:14.771",642
"98:01:A7:B6:B2:BD",1,-43,"09:15:15.139",648
"98:01:A7:B6:B2:BD",1,-42,"09:15:15.158",977
"98:01:A7:B6:B2:BD",1,-37,"09:15:15.809",1525
"98:01:A7:B6:B2:BD",1,-39,"09:15:15.821",1526
"98:01:A7:B6:B2:BD",1,-38,"09:15:15.850",998
"98:01:A7:B6:B2:BD",1,-36,"09:15:16.094",1527
"98:01:A7:B6:B2:BD",1,-39,"09:15:16.486",667
"98:01:A7:B6:B2:BD",1,-39,"09:15:16.593",1000
"98:01:A7:B6:B2:BD",1,-37,"09:15:16.635",1009
"98:01:A7:B6:B2:BD",1,-39,"09:15:16.661",1006
"98:01:A7:B6:B2:BD",1,-38,"09:15:16.866",1529
"98:01:A7:B6:B2:BD",1,-39,"09:15:17.681",1530
"98:01:A7:B6:B2:BD",1,-37,"09:15:17.682",1010
"98:01:A7:B6:B2:BD",1,-38,"09:15:17.689",671
"98:01:A7:B6:B2:BD",1,-38,"09:15:17.702",1011
"98:01:A7:B6:B2:BD",1,-38,"09:15:17.704",672
"98:01:A7:B6:B2:BD",1,-39,"09:15:17.725",1013
"98:01:A7:B6:B2:BD",1,-37,"09:15:18.021",1040
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.044",1046
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.048",1047
"98:01:A7:B6:B2:BD",1,-37,"09:15:18.051",1048
"98:01:A7:B6:B2:BD",1,-37,"09:15:18.058",1049
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.070",1050
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.072",678
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.079",1052
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.109",1054
"98:01:A7:B6:B2:BD",1,-37,"09:15:18.111",680
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.116",1056
"98:01:A7:B6:B2:BD",1,-35,"09:15:18.133",1058
"98:01:A7:B6:B2:BD",1,-35,"09:15:18.143",1060
"98:01:A7:B6:B2:BD",1,-35,"09:15:18.152",1062
"98:01:A7:B6:B2:BD",1,-35,"09:15:18.158",1064
"98:01:A7:B6:B2:BD",1,-36,"09:15:18.361",1531
"98:01:A7:B6:B2:BD",1,-37,"09:15:19.155",1533
"98:01:A7:B6:B2:BD",1,-37,"09:15:19.273",1079
"98:01:A7:B6:B2:BD",1,-36,"09:15:19.285",1080
"98:01:A7:B6:B2:BD",1,-36,"09:15:19.491",1534
"98:01:A7:B6:B2:BD",1,-35,"09:15:19.615",1535
"98:01:A7:B6:B2:BD",1,-35,"09:15:19.642",1096
"98:01:A7:B6:B2:BD",1,-36,"09:15:19.643",1083
"98:01:A7:B6:B2:BD",1,-35,"09:15:19.751",1099
"98:01:A7:B6:B2:BD",1,-36,"09:15:19.878",1100
"98:01:A7:B6:B2:BD",1,-36,"09:15:20.003",1101
"98:01:A7:B6:B2:BD",1,-37,"09:15:20.071",1536
"98:01:A7:B6:B2:BD",1,-36,"09:15:20.126",1102
"98:01:A7:B6:B2:BD",1,-36,"09:15:20.253",1103
"98:01:A7:B6:B2:BD",1,-36,"09:15:20.340",1104
"98:01:A7:B6:B2:BD",1,-37,"09:15:20.466",1538
"98:01:A7:B6:B2:BD",1,-35,"09:15:20.518",1105
"98:01:A7:B6:B2:BD",1,-37,"09:15:20.523",1539
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.248",1120
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.318",1540
